ProjectID,Date,Origin,Destination,Modo,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-12,101:205,108:170,bus,,,,,,14.0,10.0,,,,,,,,,,,,
40,2019-11-12,101:205,129:141,bus,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-12,101:205,129:141,private_transport,27.0,,,,,,,,,,,,,10.0,,,,,
40,2019-11-12,101:205,146:124,bus,,,,,,,,,,,,,,,,,,11.0,
40,2019-11-12,101:205,152:134,bus,,,,,,14.0,,,,,,,,,,,,,
40,2019-11-12,101:205,89:118,private_transport,13.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,101:205,98:217,bus,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-12,102:204,146:124,bus,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,102:204,118:152,private_transport,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-12,102:204,121:165,bus,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-12,103:203,89:118,private_transport,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-12,103:203,128:142,private_transport,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,103:203,151:119,bus,,,,,,,,,,,,,,,,14.0,,,
40,2019-11-12,103:203,151:119,private_transport,,,,,,,,,,,,,,,,20.0,,,
40,2019-11-12,105:201,151:119,bus,,,,,,,,32.0,,,,,,,,,,,
40,2019-11-12,105:201,151:119,private_transport,,,,,,,,22.0,,,,,,,,,,,
40,2019-11-12,105:201,101:205,private_transport,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-12,106:208,101:205,private_transport,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-12,106:208,110:168,bus,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-12,107:207,110:168,bus,,,,,31.0,,,,,,,,,,,,,,
40,2019-11-12,107:207,104:202,bus,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-12,107:207,104:202,private_transport,,,,,17.0,,,,,,,,,,,,,,
40,2019-11-12,107:207,58:303,bus,,,,25.0,,,,,,,,,,,,,,,
40,2019-11-12,107:207,58:303,private_transport,,,,21.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,108:170,bus,,,,,10.0,,15.0,,,,,,,,,,,,
40,2019-11-12,108:170,129:141,bus,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-12,108:170,146:124,bus,,,,,,,,23.0,,,,,,,,,,31.0,
40,2019-11-12,108:170,146:124,private_transport,,,,,,,,13.0,,,,,,,,,,,
40,2019-11-12,108:170,89:118,bus,,,,18.0,29.0,,,,,,,,,,,,,,
40,2019-11-12,108:170,98:217,bus,,,,,,,,21.0,,,,,,,,,,,
40,2019-11-12,108:170,98:217,private_transport,,,,,,,,10.0,,,10.0,,,,,,,,
40,2019-11-12,108:170,151:119,bus,,,,11.0,,,14.0,,,,,,,,,,,10.0,
40,2019-11-12,108:170,151:119,private_transport,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-12,108:170,101:205,bus,,,,,,,,,,,,,,,,,,21.0,
40,2019-11-12,108:170,101:205,private_transport,,,,,,,,,,,,,,,,,,14.0,
40,2019-11-12,108:170,102:204,private_transport,,,,,,,,,,,,,,,,,,11.0,
40,2019-11-12,108:170,109:169,bus,,,,,,,,,,,14.0,,,,,,,,
40,2019-11-12,108:170,143:143,bus,,,,,,,,17.0,,,,,,,,,,,
40,2019-11-12,108:170,154:132,bus,,,,36.0,47.0,,,,,,,,,,,,,,
40,2019-11-12,108:170,154:132,private_transport,,,,19.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,156:130,bus,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-12,108:170,156:130,private_transport,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,108:170,160:110,private_transport,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-12,108:170,83:108,bus,,,,,,,,20.0,,,,,,,,,,,
40,2019-11-12,109:169,151:119,bus,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,109:169,109:169,private_transport,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,109:169,154:132,private_transport,,,,,,13.0,,,,,,,,,,,,,
40,2019-11-12,110:168,129:141,bus,,,,,,15.0,,,,,,,,,,,,,
40,2019-11-12,110:168,152:134,private_transport,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-12,110:168,89:118,bus,,,,,,40.0,,,,,,,,,,,,,
40,2019-11-12,110:168,89:118,private_transport,,,,,,14.0,,,,,,,,,,,,,
40,2019-11-12,110:168,151:119,bus,,,,,,13.0,,,,,,,,,,,,,
40,2019-11-12,110:168,154:132,bus,,,,,,56.0,,,,,,,,,,,,,
40,2019-11-12,110:168,154:132,private_transport,,,,,,31.0,,,,,,,,,,,,,
40,2019-11-12,110:168,120:166,private_transport,,,,,,,12.0,,,,,,,,,,,,
40,2019-11-12,110:168,136:150,bus,,,,,,,13.0,,,,,,,,,,,,
40,2019-11-12,110:168,62:307,bus,,,15.0,,,,,,,,,,,,,,,,
40,2019-11-12,110:168,62:307,private_transport,,,13.0,,,,,,,,,,,,,,,,
40,2019-11-12,111:167,110:168,bus,,,,,,26.0,,,,,,,,,,,,,
40,2019-11-12,111:167,110:168,private_transport,,,,,,14.0,,,,,,,,,,,,,
40,2019-11-12,111:167,62:307,bus,,,21.0,,,,,,,,,,,,,,,,
40,2019-11-12,111:167,62:307,private_transport,,,19.0,,,,,,,,,,,,,,,,
40,2019-11-12,111:167,111:167,bus,,92.0,,,,,,,,,,,,,,,,,
40,2019-11-12,111:167,111:167,private_transport,,25.0,,,,,,,,,,,,,,,,,
40,2019-11-12,111:167,138:148,bus,,11.0,,,,,,,,,,,,,,,,,
40,2019-11-12,111:167,141:145,bus,,,,,,,,,,,,21.0,,,,,,,
40,2019-11-12,111:167,149:121,bus,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,111:167,157:129,bus,,,,,,,,,,,,,,16.0,,,,,
40,2019-11-12,112:158,110:168,bus,,,,,29.0,,,,,,,,,,,,,,
40,2019-11-12,112:158,104:202,bus,,,,,22.0,,,,,,,,,,,,,,
40,2019-11-12,112:158,104:202,private_transport,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-12,112:158,58:303,bus,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-12,112:158,58:303,private_transport,,,,30.0,,,,,,,,,,,,,,,
40,2019-11-12,112:158,111:167,bus,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-12,112:158,147:123,private_transport,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-12,113:157,45:319,bus,,,,,,32.0,,,,,,,,,,,,,
40,2019-11-12,113:157,45:319,private_transport,,,,,,18.0,,,,,,,,,,,,,
40,2019-11-12,114:156,120:166,bus,,,,,,,24.0,,,,,,,,,,,,
40,2019-11-12,115:155,118:152,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-12,116:154,108:170,bus,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-12,116:154,152:134,bus,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-12,116:154,118:152,bus,,,,,,13.0,10.0,,,,,,,,,,,,
40,2019-11-12,116:154,118:152,private_transport,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-12,116:154,109:169,bus,14.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,116:154,154:132,bus,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,116:154,83:108,bus,14.0,,,,,,,,,11.0,,,,,,,,,
40,2019-11-12,116:154,127:159,private_transport,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-12,116:154,139:147,bus,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-12,116:154,159:127,bus,,,,,,,,,,,23.0,,,,,,,,
40,2019-11-12,116:154,61:413,private_transport,,,31.0,,,,,,,,,,,,,,,,
40,2019-11-12,117:153,45:319,bus,,,,,,17.0,,,,,,,,,,,,,
40,2019-11-12,117:153,45:319,private_transport,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-12,117:153,139:147,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-12,117:153,159:127,bus,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-12,117:153,76:314,bus,,,,,,13.0,,,,,,,,,,,,,
40,2019-11-12,117:153,76:314,private_transport,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-12,118:152,118:152,bus,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,118:152,109:169,private_transport,10.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,118:152,83:108,bus,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-12,118:152,127:159,private_transport,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-12,118:152,159:127,bus,,,,,,,,,,,31.0,,,,,,,,
40,2019-11-12,118:152,159:127,private_transport,,,,,,,,,,,16.0,,,,,,,,
40,2019-11-12,118:152,76:314,bus,,,,,,17.0,,,,,,,,,,,,,
40,2019-11-12,118:152,116:154,bus,,,,,,12.0,11.0,,,,,,,,,,,,
40,2019-11-12,118:152,116:154,private_transport,,,,,,,12.0,,,,,,,,,,,,
40,2019-11-12,118:152,117:153,bus,,,,,,12.0,12.0,,,,,,,,,,,,
40,2019-11-12,118:152,122:164,bus,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-12,118:152,122:164,private_transport,,,,,18.0,,,,,,,,,,,,,,
40,2019-11-12,118:152,137:149,bus,,,,,,,,,,,12.0,,,,,,,,
40,2019-11-12,119:151,76:314,bus,,,,,,49.0,,,,,,,,,,,,,
40,2019-11-12,119:151,76:314,private_transport,,,,,,26.0,,,,,,,,,,,,,
40,2019-11-12,120:166,146:124,private_transport,,,,,,,,,,,,,,,,,40.0,,
40,2019-11-12,120:166,118:152,bus,,,,,,,,,,,15.0,,,,,,,,
40,2019-11-12,120:166,118:152,private_transport,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-12,120:166,101:205,private_transport,,,,,,,,,,,,,,,,,25.0,,
40,2019-11-12,120:166,83:108,bus,,,,,,,,,,,,,,49.0,,,,,
40,2019-11-12,120:166,120:166,bus,,,,,,,,,,,,,,,,,29.0,,
40,2019-11-12,120:166,120:166,private_transport,,,,,,,,,,,,,,,,,11.0,,
40,2019-11-12,120:166,111:167,bus,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-12,120:166,141:145,bus,,,,,,,,,,,,,,,,,12.0,,
40,2019-11-12,120:166,95:112,private_transport,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-12,121:165,118:152,bus,,,,18.0,,,,,,,,,,,,,,,
40,2019-11-12,121:165,121:165,bus,,,,,,,,,40.0,,,44.0,,,,,,,
40,2019-11-12,121:165,121:165,private_transport,,,,,,,,,26.0,,,12.0,,,,,,,
40,2019-11-12,121:165,110:168,bus,,,,,,23.0,,,,,,,,,,,,,
40,2019-11-12,121:165,139:147,bus,,,,18.0,,,,,,,,,,,,,,,
40,2019-11-12,121:165,159:127,bus,,,,,,,,,,,,,16.0,,,,,,
40,2019-11-12,121:165,159:127,private_transport,,,,,,,,,,,,,23.0,,,,,,
40,2019-11-12,121:165,116:154,bus,,,,17.0,,,,,,,,,,,,,,,
40,2019-11-12,121:165,117:153,bus,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-12,121:165,137:149,private_transport,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,121:165,95:112,bus,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-12,121:165,126:160,bus,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-12,121:165,84:107,bus,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-12,121:165,84:107,private_transport,,,,,,,,,16.0,,,15.0,,,,,,,
40,2019-11-12,121:165,86:105,bus,,,,,,,,,19.0,,,17.0,,,,,,,
40,2019-11-12,121:165,86:105,private_transport,,,,,,,,,10.0,,,16.0,,,,,,,
40,2019-11-12,121:165,97:102,bus,,,,,43.0,,,,,,,,,,,,,,
40,2019-11-12,121:165,97:102,private_transport,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-12,122:164,154:132,bus,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-12,126:160,108:170,bus,,,,,,,,,,20.0,,,,11.0,,,,,
40,2019-11-12,126:160,108:170,private_transport,,,,,,,,,,14.0,,,,,,,,,
40,2019-11-12,126:160,146:124,bus,,,,,,,,,,,,,,39.0,,,,,
40,2019-11-12,126:160,152:134,bus,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-12,126:160,152:134,private_transport,,,,,,,,,,,,,15.0,,,,,,
40,2019-11-12,126:160,151:119,bus,,,,,,,,,,,,,,13.0,,,,,
40,2019-11-12,126:160,101:205,bus,,,,,,,,,,,,,,26.0,,,,,
40,2019-11-12,126:160,101:205,private_transport,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-12,126:160,154:132,bus,,,,,,28.0,,,,,,,,,,,,,
40,2019-11-12,126:160,154:132,private_transport,,,,,,45.0,,,,,,,,,,,,,
40,2019-11-12,126:160,120:166,bus,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-12,126:160,111:167,bus,,,,,,,,,,,,,,,,,,,79.0
40,2019-11-12,126:160,111:167,private_transport,,,,,,,,,,,,,,,,,,,25.0
40,2019-11-12,126:160,141:145,bus,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-12,126:160,130:140,private_transport,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,126:160,153:133,bus,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-12,126:160,153:133,private_transport,,,,,,19.0,,,,,,,13.0,,,,,,
40,2019-11-12,127:159,152:134,bus,,,,,,,,,12.0,,,,17.0,,,,,,
40,2019-11-12,127:159,152:134,private_transport,,,,,,,,,,,,,26.0,,,,,,
40,2019-11-12,127:159,89:118,private_transport,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,127:159,101:205,bus,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,127:159,127:159,private_transport,,,,,,,,,,,,,14.0,,,,,,
40,2019-11-12,127:159,86:105,bus,,,,,,,,,,,,,,,,13.0,,,
40,2019-11-12,127:159,86:105,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-12,127:159,153:133,bus,,,,,,,,,,,,,14.0,,,,,,
40,2019-11-12,127:159,144:126,bus,,,,,,,,,,,,,,,,15.0,,,
40,2019-11-12,127:159,144:126,private_transport,,,,,,,,,,,,,,,,13.0,,,
40,2019-11-12,127:159,87:104,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-12,129:141,108:170,bus,,,,,,32.0,,,,,,,,,,,,,
40,2019-11-12,129:141,129:141,private_transport,58.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,129:141,152:134,bus,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,129:141,151:119,bus,,,,,,21.0,,,,,,,,,,,,,
40,2019-11-12,129:141,101:205,private_transport,11.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,129:141,154:132,bus,,,,,,,,,,,,,,,26.0,,,,
40,2019-11-12,129:141,90:117,private_transport,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,129:141,96:111,bus,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,130:140,154:132,bus,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-12,131:139,45:319,bus,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-12,131:139,45:319,private_transport,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-12,132:138,45:319,bus,,,,,,16.0,,,,,,,,,,,,,
40,2019-11-12,133:137,146:124,bus,,,,,,17.0,,,,,,,,,,,,,
40,2019-11-12,133:137,146:124,private_transport,,,,,,24.0,,,,,,,,,,,,,
40,2019-11-12,133:137,151:119,private_transport,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-12,133:137,101:205,bus,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-12,134:136,98:217,bus,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-12,134:136,151:119,bus,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-12,134:136,154:132,bus,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-12,134:136,83:108,private_transport,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,134:136,159:127,bus,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-12,134:136,61:413,private_transport,,,38.0,,,,,,,,,,,,,,,,
40,2019-11-12,134:136,97:102,bus,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-12,134:136,97:102,private_transport,,,,,,,,,,,,13.0,,,,,,,
40,2019-11-12,134:136,155:131,private_transport,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-12,135:135,108:170,bus,,,,,,,,,25.0,,,,,,,,,,
40,2019-11-12,135:135,154:132,bus,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,135:135,154:132,private_transport,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,135:135,61:413,private_transport,,,70.0,,,,,,,,,,,,,,,,
40,2019-11-12,136:150,146:124,private_transport,,,,,,,,,,,,,,,,,15.0,,
40,2019-11-12,136:150,83:108,bus,,,,,,,,,,,,,,14.0,,,,,
40,2019-11-12,136:150,83:108,private_transport,,,,,,,,,,,,,,12.0,,,,,
40,2019-11-12,136:150,120:166,bus,,,,,,,,,,,,,,,,,13.0,,
40,2019-11-12,136:150,76:314,bus,,,,,,15.0,,,,,,,,,,,,,
40,2019-11-12,136:150,76:314,private_transport,,,,,,16.0,,,,,,,,,,,,,
