ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
40,2020-03-04,100:206,32:532,private_transport,,,,,,,,,,,,,34.0,,,,,,,
40,2020-03-04,100:206,75:313,private_transport,,,,,47.0,,,,,,,,,,,,,,,
40,2020-03-04,101:205,32:532,private_transport,,,,,,,,,,,46.0,,10.0,,,,,,,
40,2020-03-04,101:205,110:168,bus,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-04,101:205,114:156,bus,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-04,101:205,114:156,private_transport,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-04,101:205,98:217,bus,,,,,15.0,,,,,,,,,,,,,,,
40,2020-03-04,101:205,9:509,private_transport,,,,,,,,,,,10.0,,51.0,,,,,,,
40,2020-03-04,102:204,32:532,private_transport,,,,,,,,,,,22.0,,,,,,,,,
40,2020-03-04,102:204,114:156,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,102:204,9:509,private_transport,,,,,,,,,,,,,19.0,,,,,,,
40,2020-03-04,102:204,112:158,private_transport,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-04,103:203,75:313,bus,,,,,,,33.0,,,,,,,,,,,,,
40,2020-03-04,103:203,75:313,private_transport,,,,,,,19.0,,,,,,,,,,,,,
40,2020-03-04,103:203,62:307,bus,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-04,104:202,110:168,bus,,,,,,,,,,,15.0,,,,,,,,,
40,2020-03-04,104:202,110:168,private_transport,,,,,,,,,,,15.0,,,,,,,,,
40,2020-03-04,104:202,114:156,private_transport,,,,,,,,,,20.0,,13.0,,,,,,,,
40,2020-03-04,104:202,98:217,bus,,,,,,,,,,10.0,,,,,,,,,,
40,2020-03-04,104:202,104:202,bus,,,,,,,,,,,13.0,,,,,,,,,
40,2020-03-04,104:202,104:202,private_transport,,,,,,,,,,,12.0,,,,,,,,,
40,2020-03-04,104:202,147:123,bus,,,,,,,,,,10.0,,,,,,,,,,
40,2020-03-04,105:201,105:201,bus,,,,,,,,,,,,29.0,,,,,,,,
40,2020-03-04,105:201,106:208,bus,,,,,,,,,,,,18.0,,,,,,,,
40,2020-03-04,105:201,123:163,bus,,,,,,,18.0,,,,,,,,,,,,,
40,2020-03-04,105:201,48:301,private_transport,,,,,,,,,,95.0,,,,,,,,,,
40,2020-03-04,105:201,51:308,private_transport,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-04,105:201,57:310,bus,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-04,105:201,57:310,private_transport,,,,,,,,,,,,12.0,,,,,,,,
40,2020-03-04,105:201,93:114,bus,,,,,,,21.0,,,,,,,,,,,,,
40,2020-03-04,105:201,93:114,private_transport,,,,,,,18.0,,,,,,,,,,,,,
40,2020-03-04,105:201,94:113,bus,,,,,,,16.0,,,,,,,,,,,,,
40,2020-03-04,106:208,112:158,bus,,,,,,,,,17.0,,,,,,,,,,,
40,2020-03-04,106:208,105:201,bus,,,,,,,,,,,,16.0,,,,,,,,
40,2020-03-04,106:208,123:163,bus,,,,,,,15.0,,,,,,,,,,,,,
40,2020-03-04,106:208,48:301,private_transport,,,,,,,,,,43.0,,,,,,,,,,
40,2020-03-04,106:208,107:207,bus,,,,,,,,,,,,,,,,,,11.0,,
40,2020-03-04,106:208,127:159,bus,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-04,106:208,153:133,private_transport,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-04,106:208,154:132,private_transport,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-04,107:207,32:532,private_transport,,,,,,,,,,,,,40.0,,,,,,,
40,2020-03-04,107:207,75:313,private_transport,,,,,20.0,,,,,,,,,,,,,,,
40,2020-03-04,107:207,114:156,bus,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-04,107:207,98:217,private_transport,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-04,107:207,112:158,bus,,,,,,,,,28.0,,,,,,,,,,,
40,2020-03-04,107:207,107:207,bus,,,,,,,,,20.0,,,,,,,,,29.0,,
40,2020-03-04,107:207,107:207,private_transport,,,,,,,,,,,,,,,,,,13.0,,
40,2020-03-04,107:207,153:133,bus,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-04,107:207,152:134,bus,,,,,,,,,20.0,,,,,,,,,,,
40,2020-03-04,108:170,114:156,bus,,,,,,16.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,112:158,private_transport,,,,,,17.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,57:310,private_transport,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,107:207,private_transport,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,139:147,private_transport,,,,,,,11.0,,,,,,,,,,,,,
40,2020-03-04,108:170,141:145,bus,,,,,,,22.0,,,,,,,,,,,,,
40,2020-03-04,108:170,25:525,private_transport,,,,,,,,11.0,,,,,,,,,,,,
40,2020-03-04,108:170,83:108,bus,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,97:102,bus,,,,,,,,,,34.0,,,,,,,,,,
40,2020-03-04,108:170,97:102,private_transport,,,,,,,,,,33.0,,,,,,,,,,
40,2020-03-04,109:169,110:168,private_transport,,,,,,,,,,,,,,,,,11.0,,,
40,2020-03-04,109:169,114:156,bus,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-04,109:169,114:156,private_transport,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-04,109:169,98:217,private_transport,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-04,109:169,9:509,private_transport,,,,,,,,,63.0,,,,,,,,,,,
40,2020-03-04,109:169,62:307,private_transport,,,,,,,,,,23.0,,,,,,,62.0,,,
40,2020-03-04,109:169,147:123,bus,,,,,,,,,,,,,,,,,,10.0,,
40,2020-03-04,109:169,57:310,bus,,,,,,14.0,,,,,,,,,,,,,,
40,2020-03-04,109:169,57:310,private_transport,,,,,,11.0,,,,,,,,,,,,,,
