ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
40,2019-11-13,100:206,64:306,private_transport,,,,,,,,,,,,,,,,,,,34.0,,
40,2019-11-13,103:203,104:202,private_transport,,,,,,,,,,,,,,18.0,,,,,,,
40,2019-11-13,103:203,110:168,bus,,,,,,,,,,,,18.0,,,,,,,,,
40,2019-11-13,103:203,110:168,private_transport,,,,,,,,,,,,,,31.0,,,,,,,
40,2019-11-13,103:203,111:167,private_transport,,,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-13,103:203,158:128,bus,,,,,,,,,,15.0,,,,,,,,,,,
40,2019-11-13,103:203,158:128,private_transport,,,,,,,,,,28.0,,,,,,,,,,,
40,2019-11-13,103:203,88:103,bus,,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-13,103:203,88:103,private_transport,,,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-13,103:203,97:102,bus,,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-13,103:203,97:102,private_transport,,,,,,,,,,13.0,,,,,,,,,,,
40,2019-11-13,104:202,104:202,bus,,,,,,,,,,,,,,,,27.0,,,,,
40,2019-11-13,104:202,104:202,private_transport,,,,25.0,,,,,28.0,,,,,,,18.0,,,,,
40,2019-11-13,104:202,110:168,bus,,,,,,,,,,,,,,,,26.0,,,,,
40,2019-11-13,104:202,110:168,private_transport,,,,40.0,,,,,46.0,,,,,,,12.0,,,,,
40,2019-11-13,104:202,111:167,private_transport,,,,18.0,,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,116:154,private_transport,,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,104:202,134:136,private_transport,,,,,,,,,18.0,,,,,,,,,,,,
40,2019-11-13,104:202,135:135,private_transport,,,,,,,,,44.0,,,,,,,,,,,,
40,2019-11-13,104:202,147:123,bus,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-13,104:202,147:123,private_transport,,,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-13,105:201,104:202,private_transport,,,,,,,,,27.0,,,,,,,,,,,,
40,2019-11-13,105:201,110:168,bus,,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,105:201,110:168,private_transport,,,,,,,,,22.0,,,,,,,,,,,,
40,2019-11-13,106:208,110:168,private_transport,,,,,,,,,13.0,,,,,,,,,,,,
40,2019-11-13,106:208,61:413,private_transport,,,,,,,20.0,,,,,,,,,,,,,,
40,2019-11-13,107:207,64:306,private_transport,,,,,,,,,,,,,,,,,,,36.0,,
40,2019-11-13,107:207,110:168,private_transport,,,13.0,,,,,,,,,,,,,,,,,,
40,2019-11-13,107:207,61:413,private_transport,,,,,,,76.0,,,,,,,,,,,,,,
40,2019-11-13,108:170,110:168,bus,,,,,35.0,,,,,,,,,,,,,,,,
40,2019-11-13,108:170,111:167,private_transport,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,108:170,109:169,bus,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-13,108:170,114:156,bus,,,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-13,108:170,98:217,bus,,,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-13,109:169,104:202,bus,,,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-13,109:169,104:202,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-13,109:169,110:168,bus,,,,,,20.0,,,,,18.0,,,18.0,,,,,,,
40,2019-11-13,109:169,110:168,private_transport,,16.0,,,,,14.0,,,,13.0,15.0,,13.0,,,,,,,
40,2019-11-13,109:169,111:167,bus,,,,,,,,,,,,,,,,,,,,27.0,
40,2019-11-13,109:169,111:167,private_transport,,,,,,,,,,,10.0,,,,,,,,,44.0,
40,2019-11-13,109:169,61:413,private_transport,,,,,,,,,,,,,,19.0,,,,,,,
40,2019-11-13,109:169,109:169,bus,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-13,109:169,109:169,private_transport,,12.0,,,,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,98:217,private_transport,,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-13,109:169,122:164,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-13,109:169,126:160,bus,,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-13,109:169,127:159,private_transport,,,,,,,,,,,,,,,,,16.0,,,,
40,2019-11-13,109:169,149:121,bus,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-13,109:169,149:121,private_transport,,12.0,,,,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,48:301,private_transport,,,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-13,109:169,50:412,private_transport,,,,,,,,,,,,,,,,,,,,,55.0
40,2019-11-13,109:169,58:303,bus,,,,,,16.0,,,,,,,,,,,,,,,
40,2019-11-13,109:169,58:303,private_transport,,,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-13,109:169,76:314,private_transport,,,,,,,,,,,,,24.0,12.0,,,,,,,
40,2019-11-13,109:169,78:302,private_transport,,,,,,,,,,,,,,,,,,,,,16.0
40,2019-11-13,109:169,85:106,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-13,109:169,87:104,private_transport,,,,,,,,,,,,,19.0,,,,,,,,
40,2019-11-13,109:169,96:111,bus,,,,,,,,,,,17.0,,,,,,,,,,
40,2019-11-13,109:169,9:509,private_transport,,,,,,,,,,,,,33.0,,,,,,,,
40,2019-11-13,110:168,64:306,private_transport,,,,,,,,,,,,,,,,,,,,,56.0
40,2019-11-13,110:168,104:202,bus,,,,,,,21.0,,,,,,,,,33.0,,,,,
40,2019-11-13,110:168,104:202,private_transport,,,,43.0,,,40.0,,32.0,,,,,,,,,,,,
40,2019-11-13,110:168,110:168,bus,,,,,,,38.0,,19.0,15.0,79.0,,,114.0,,37.0,,,,,
40,2019-11-13,110:168,110:168,private_transport,,109.0,,56.0,,,43.0,,75.0,,47.0,101.0,,71.0,,20.0,,,,,
40,2019-11-13,110:168,111:167,bus,,,,,12.0,,,,,,,,,,,15.0,,,,13.0,
40,2019-11-13,110:168,111:167,private_transport,,,,16.0,18.0,,10.0,,16.0,,15.0,10.0,,,,,,,,18.0,
40,2019-11-13,110:168,158:128,private_transport,,,,,,,,,,,,,,,,,26.0,,,,
40,2019-11-13,110:168,88:103,private_transport,,,,,,,,,,,,,,,,16.0,,,,,
40,2019-11-13,110:168,147:123,private_transport,,,,14.0,,,,,,,,,,,,,,,,,
40,2019-11-13,110:168,109:169,bus,,,,,,,,,,35.0,19.0,,,,12.0,,,,,,
40,2019-11-13,110:168,109:169,private_transport,,18.0,,,,,,,,46.0,,11.0,,,,,,,,,
40,2019-11-13,110:168,98:217,bus,,,,,,,,,,26.0,,,,,20.0,,,,,,
40,2019-11-13,110:168,98:217,private_transport,,,,,,,,,,22.0,,,,,,,,,,,
40,2019-11-13,110:168,149:121,bus,,,,,,,,,,,,,,17.0,,,,,,,
40,2019-11-13,110:168,149:121,private_transport,,10.0,,,,,,,,,,12.0,,12.0,,11.0,,,,,
40,2019-11-13,110:168,48:301,private_transport,,,,,,,,,,,,,,35.0,,,,,,,
40,2019-11-13,110:168,58:303,bus,,,,,,48.0,,,,,,,,,,,,,,,
40,2019-11-13,110:168,58:303,private_transport,,,,,,89.0,,,,,,,,,,,,,,,11.0
40,2019-11-13,110:168,76:314,private_transport,,,,,,,,,,,,,146.0,157.0,,,,,,,
40,2019-11-13,110:168,78:302,private_transport,,,,,,,,,,,,,,,,,,,,,125.0
40,2019-11-13,110:168,85:106,bus,,,,,,,,,,,,,,,,,19.0,,,,
40,2019-11-13,110:168,85:106,private_transport,,,,,,,,,,,,,,,,28.0,38.0,,,,
40,2019-11-13,110:168,87:104,private_transport,,,,,,,,,,,,,,,,14.0,11.0,,,,
40,2019-11-13,110:168,96:111,bus,,,,,,,,,,,63.0,,,,,,,,,,
40,2019-11-13,110:168,9:509,private_transport,,,,,,,,,,,,,240.0,,,,,,,,
40,2019-11-13,110:168,107:207,bus,,,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-13,110:168,108:170,bus,,,,,,,,,,,37.0,,,,,,,,,,
40,2019-11-13,110:168,121:165,bus,,,,,,,,,,,,28.0,,,,,,,,,
40,2019-11-13,110:168,121:165,private_transport,,,,,,,,,,,,57.0,,,,,,,,,
40,2019-11-13,110:168,123:163,bus,,,,,,,,,,,19.0,,,,,,,,,,
40,2019-11-13,110:168,123:163,private_transport,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-13,110:168,128:142,bus,,,,,,,,,,,,,,,21.0,,,,,,
40,2019-11-13,110:168,137:149,private_transport,,,,,,,,,,,,14.0,,,,,,,,,
40,2019-11-13,110:168,143:143,bus,,,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-13,110:168,143:143,private_transport,,,,,,,,,,,,,,,13.0,,,,,,
40,2019-11-13,110:168,148:122,bus,,,,,57.0,,,,,,23.0,24.0,,,,,,,,,
40,2019-11-13,110:168,148:122,private_transport,,,,,48.0,,,,,,60.0,43.0,,,,,,,,,
40,2019-11-13,110:168,150:120,bus,,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-13,110:168,150:120,private_transport,,,,,,,,,,,,10.0,,,,10.0,,,,,
40,2019-11-13,110:168,157:129,bus,,,,,16.0,,,,,,,,,,,,,,,,
40,2019-11-13,110:168,157:129,private_transport,,,,,17.0,,,,,,,,,,,,,,,,
40,2019-11-13,110:168,160:110,bus,,,,,,,,,,,51.0,,,,,,,,,,
40,2019-11-13,110:168,276:144,bus,,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-13,110:168,276:144,private_transport,,,,,,,,,,13.0,,,,,,,,,,,
40,2019-11-13,110:168,45:319,private_transport,,,,,,13.0,,,,,,,,26.0,,,,,,,
40,2019-11-13,110:168,68:315,bus,,,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-13,110:168,68:315,private_transport,,,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-13,110:168,77:312,private_transport,,,,,,,,,,,,,,42.0,,,,,,,
40,2019-11-13,110:168,83:108,bus,,,,,,,,,,,,,,,18.0,,,,,,
40,2019-11-13,110:168,83:108,private_transport,,,,,,,,,,,,,,,10.0,,,10.0,,,
40,2019-11-13,110:168,84:107,bus,,,,,,,,,,,,,,,,,19.0,,,,
40,2019-11-13,110:168,84:107,private_transport,,,,,,,,,,,,16.0,,,,,33.0,,,,
40,2019-11-13,110:168,86:105,bus,,,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-13,110:168,86:105,private_transport,,,,,,,,,,,,26.0,,,,,,,,,
40,2019-11-13,110:168,90:117,private_transport,,,,,,,,,,,,,,,,61.0,,,,,
40,2019-11-13,110:168,93:114,bus,,,,,,,,,,,26.0,,,,,,,,,,
40,2019-11-13,110:168,93:114,private_transport,,,,,,,,,,18.0,26.0,,,,,,,,,,
40,2019-11-13,110:168,94:113,bus,,,,,,,,,,,25.0,,,,,,,,,,
40,2019-11-13,110:168,94:113,private_transport,,,,,,,,,,,14.0,,,,,,,,,,
40,2019-11-13,111:167,110:168,bus,,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-13,111:167,110:168,private_transport,33.0,,,16.0,,14.0,,,10.0,,,,,,,10.0,,,,,
40,2019-11-13,111:167,111:167,private_transport,,,,,,,,,,,,,,,29.0,11.0,,,,,
40,2019-11-13,111:167,116:154,private_transport,,,,,,,,,17.0,,,,,,,,,,,,
40,2019-11-13,111:167,134:136,private_transport,,,,,,,,,18.0,,,,,,,,,,,,
40,2019-11-13,111:167,135:135,private_transport,,,,,,,,,39.0,,,,,,,,,,,,
40,2019-11-13,111:167,147:123,private_transport,,,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-13,111:167,109:169,bus,,,,,,21.0,,,,,,,,,,,,,,,
40,2019-11-13,111:167,109:169,private_transport,14.0,,,,,44.0,,,,,,,,,,,,,,,
40,2019-11-13,111:167,98:217,private_transport,,,,,,32.0,,,,,,,,,,,,,,,
40,2019-11-13,111:167,122:164,bus,,,,,,,,,,,,,,,,,,,,14.0,
40,2019-11-13,111:167,122:164,private_transport,,,,,,,,,,,,,,,,,,,,10.0,
40,2019-11-13,111:167,149:121,bus,,,,,,,,,,,,,,,,,,,,16.0,
40,2019-11-13,111:167,107:207,private_transport,,,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-13,111:167,108:170,private_transport,,,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-13,111:167,121:165,private_transport,,,,,,,,,,,,,,,50.0,,,,,,
40,2019-11-13,111:167,123:163,private_transport,,,,,,,,,,,,,,,,,,,,11.0,
40,2019-11-13,111:167,148:122,bus,,,,,,,,,13.0,,,,,,,,,,,,
40,2019-11-13,111:167,148:122,private_transport,,,,,,,,,10.0,,,,,,,,,,,,
