ProjectID,Date,Origin,Destination,Modo,0100_0159,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2020-03-04,100:206,100:206,bus,,,,,,,,,12.0,,,,,,,
40,2020-03-04,100:206,129:141,bus,,,,,,,,22.0,,,,,,,,
40,2020-03-04,100:206,143:143,bus,,,,,,,,,14.0,,,,,,,
40,2020-03-04,100:206,32:532,private_transport,,,,,,,,,,43.0,,,,,,
40,2020-03-04,100:206,45:319,private_transport,,,,,,,,,35.0,,,,,,,
40,2020-03-04,100:206,75:313,private_transport,,,50.0,,,,,,,,,,,,,
40,2020-03-04,100:206,77:312,private_transport,,,,,,,,,11.0,,,,,,,
40,2020-03-04,100:206,83:108,bus,,,,,,,,,,,,,28.0,,,
40,2020-03-04,100:206,83:108,private_transport,,,,,,,,,,,,,16.0,,,
40,2020-03-04,101:205,32:532,private_transport,,,,,,,,,,10.0,,,,,,
40,2020-03-04,101:205,146:124,bus,,,,,,,,,,,15.0,,,,,
40,2020-03-04,101:205,151:119,bus,,,,,,,,,,,10.0,,,,,
40,2020-03-04,102:204,101:205,private_transport,,,,,,,,,,,10.0,,,,,
40,2020-03-04,107:207,129:141,bus,,,,,,,,25.0,,,,,,,,
40,2020-03-04,107:207,129:141,private_transport,,,,,,,,16.0,,,,,,,,
40,2020-03-04,107:207,32:532,private_transport,,,,,,,,,,37.0,,,,,,
40,2020-03-04,107:207,45:319,private_transport,,,,,,,,,25.0,,,,,,,
40,2020-03-04,107:207,75:313,private_transport,,,32.0,,,,,,,,,,,,,
40,2020-03-04,107:207,83:108,bus,,,,,,,,,,,,,30.0,,,
40,2020-03-04,107:207,107:207,bus,,,,,,,,,10.0,,,,,,,
40,2020-03-04,107:207,128:142,bus,,,,,,,,,10.0,,,,,,,
40,2020-03-04,107:207,9:509,private_transport,,,,,,,,,,12.0,,,,,,
