ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-19,101:205,126:160,bus,,,,,,,,,,,,,,27.0,,,,,,
40,2019-11-19,101:205,126:160,private_transport,,,,,,,,,,,,,,22.0,,,,,,
40,2019-11-19,101:205,160:110,bus,,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-19,101:205,160:110,private_transport,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,102:204,126:160,bus,,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-19,102:204,126:160,private_transport,,,,,,,,,,,,,,14.0,,,,,,
40,2019-11-19,103:203,103:203,bus,,,,,,13.0,,,,,14.0,,,,,,,,,
40,2019-11-19,103:203,111:167,bus,,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-19,103:203,111:167,private_transport,,10.0,,14.0,,,,,,,,,,,,,,,,
40,2019-11-19,103:203,138:148,bus,,,,,,26.0,,,,,30.0,,,,,,,,,
40,2019-11-19,103:203,138:148,private_transport,,,,,,19.0,,,,,21.0,,,,,,,,,
40,2019-11-19,103:203,148:122,private_transport,,,,18.0,,,,,,,,,,,,,,,,
40,2019-11-19,103:203,150:120,bus,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-19,103:203,150:120,private_transport,,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-19,103:203,9:509,private_transport,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,104:202,103:203,bus,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-19,104:202,103:203,private_transport,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-19,104:202,111:167,bus,,,,,,,,,,,10.0,,,,,27.0,,,,
40,2019-11-19,104:202,111:167,private_transport,,85.0,,,,,,,,,12.0,,,,,,,,,
40,2019-11-19,104:202,104:202,bus,,,,,,,,,,18.0,24.0,,,,,36.0,,,,
40,2019-11-19,104:202,104:202,private_transport,,,,,,,,,,22.0,26.0,,,,,,,,,
