ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2019-11-19,101:205,137:149,private_transport,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-19,101:205,150:120,bus,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-19,101:205,61:413,private_transport,,,,,,,,,42.0,,,,,,,,,,,
40,2019-11-19,102:204,108:170,bus,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-19,102:204,110:168,private_transport,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-19,102:204,151:119,bus,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-19,102:204,159:127,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-19,102:204,31:531,private_transport,,,,,,,,,,15.0,,,,,,,,,,
40,2019-11-19,102:204,90:117,bus,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-19,102:204,90:117,private_transport,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-19,108:170,110:168,bus,,,,,26.0,,,,,,,,,,,,,,,
40,2019-11-19,108:170,45:319,private_transport,,82.0,,,,,,,,,,,,,,,,,,
40,2019-11-19,108:170,99:101,bus,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,109:169,118:152,private_transport,,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-19,109:169,139:147,bus,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,110:168,155:131,private_transport,19.0,,,,,,,,,,,,,,,,,,,
40,2019-11-19,110:168,156:130,private_transport,46.0,,,,,,,,,,,,,,,,,,,
40,2019-11-19,110:168,91:116,private_transport,10.0,,,,,,,,,,,,,,,,,,,
40,2019-11-19,111:167,111:167,private_transport,,,15.0,,,,,,,,,,,,,,,,,
40,2019-11-19,111:167,148:122,private_transport,,,19.0,,,,,,,,,,,,,,,,,
40,2019-11-19,115:155,159:127,bus,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-19,115:155,159:127,private_transport,,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-19,115:155,45:319,private_transport,,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-19,115:155,134:136,private_transport,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-19,115:155,141:145,bus,,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-19,115:155,145:125,bus,,,,,,,,,,,45.0,,,,,,,,,
40,2019-11-19,115:155,145:125,private_transport,,,,,,,,,,,24.0,,,,,,,,,
40,2019-11-19,116:154,159:127,bus,,,,,,,,22.0,,,,,,,,,,,,
40,2019-11-19,116:154,159:127,private_transport,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-19,116:154,45:319,private_transport,,,,,,,,,14.0,,,,,,,,,,,
40,2019-11-19,116:154,140:146,bus,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-19,118:152,61:413,private_transport,,,,,,17.0,,,,,,,,,,,,,,
40,2019-11-19,118:152,139:147,bus,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-19,118:152,141:145,bus,,,,,,,,,,,,,,,,13.0,,,,
40,2019-11-19,118:152,140:146,bus,,,,,,,,,,,,,,,,18.0,,,,
40,2019-11-19,120:166,31:531,private_transport,,,,,,,,,,19.0,,,,,,,,,,
40,2019-11-19,120:166,90:117,bus,,,,,,,,,,,,13.0,,,,,,,,
40,2019-11-19,120:166,90:117,private_transport,,,,,,,,,,,,14.0,,,,,,,,
