ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-12,100:206,159:127,bus,,,,,,,,,,,,,,,18.0,,,,
40,2019-11-12,101:205,159:127,bus,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-12,101:205,94:113,bus,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-12,104:202,109:169,bus,,,,,,,,,,,,,,,17.0,,,,
40,2019-11-12,104:202,110:168,bus,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-12,104:202,110:168,private_transport,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-12,104:202,83:108,bus,,,,,,,,,,,,19.0,,,,,,,
40,2019-11-12,104:202,93:114,private_transport,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-12,104:202,98:217,bus,,,,,,,,,,,,,,,15.0,,,,
40,2019-11-12,105:201,103:203,bus,23.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,105:201,124:162,bus,11.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,105:201,131:139,bus,25.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,105:201,58:303,bus,16.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,105:201,58:303,private_transport,12.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,106:208,110:168,bus,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-12,106:208,110:168,private_transport,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,106:208,103:203,bus,16.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,106:208,103:203,private_transport,18.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,106:208,58:303,bus,16.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,106:208,114:156,bus,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,107:207,94:113,bus,,,,,,,,,21.0,,,,,,,,,,
40,2019-11-12,107:207,110:168,bus,,,,,,,,,28.0,,,,,,,,,,
40,2019-11-12,107:207,110:168,private_transport,,,,,,,,,18.0,,,,,,,,,,
40,2019-11-12,107:207,98:217,bus,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,107:207,98:217,private_transport,,,,,,,,,17.0,,,,,,,,,,
40,2019-11-12,107:207,147:123,bus,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-12,108:170,109:169,bus,,,,,22.0,,14.0,,,,,,,,,,,,
40,2019-11-12,108:170,109:169,private_transport,,,,,17.0,,,,,,,,,,,,,,
40,2019-11-12,108:170,83:108,bus,,,,,,,24.0,,,,,,,,,,,,
40,2019-11-12,108:170,83:108,private_transport,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-12,108:170,98:217,bus,,,,,20.0,,23.0,,,,,,,,,,,,
40,2019-11-12,108:170,98:217,private_transport,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-12,108:170,120:166,bus,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,120:166,private_transport,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,128:142,bus,,,,,,,13.0,,,,,,,,,,,,
40,2019-11-12,108:170,141:145,bus,,,,13.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,154:132,bus,,,,46.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,89:118,bus,,,,26.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,96:111,bus,,,,,,,,,,,,,,,,,14.0,,
40,2019-11-12,109:169,94:113,bus,,,,,,,19.0,30.0,10.0,,,,59.0,,,,,,
40,2019-11-12,109:169,94:113,private_transport,,,,,,,,10.0,,,,,17.0,,,,,,
40,2019-11-12,109:169,109:169,private_transport,,,,,,,,,,,,,,,14.0,,,,
40,2019-11-12,109:169,110:168,bus,,,,,,,,,,,,,14.0,,,,,,
40,2019-11-12,109:169,110:168,private_transport,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,109:169,83:108,bus,,,,,,,,,,,,,,,25.0,,,,
40,2019-11-12,109:169,93:114,private_transport,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-12,109:169,98:217,private_transport,,,,,,,,,,,,,14.0,,,,,,
40,2019-11-12,109:169,137:149,bus,,,,,,,,,,,12.0,,,,,,,,
40,2019-11-12,109:169,149:121,bus,,,,,,,,,,,,,10.0,,12.0,,,,
40,2019-11-12,109:169,276:144,bus,,,,,,,,,,,10.0,,10.0,,,,,,
40,2019-11-12,109:169,87:104,bus,,,12.0,,,,,,,,,,,,,,,,
40,2019-11-12,110:168,159:127,bus,,,,,,,,,,,36.0,,,,,,,,
40,2019-11-12,110:168,159:127,private_transport,,,,,,,,,,,19.0,,,,,,,,
40,2019-11-12,110:168,94:113,bus,,,,,,,,,,,12.0,,17.0,,,36.0,,,
40,2019-11-12,110:168,94:113,private_transport,,,,,,,,,,,,,15.0,,,44.0,,,
40,2019-11-12,110:168,109:169,bus,,,,,,,,,,,26.0,,13.0,,27.0,,,,
40,2019-11-12,110:168,109:169,private_transport,,,,,,,,,,,24.0,,10.0,,16.0,,,,
