ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-12,101:205,45:319,bus,,,,,,,,14.0,,,,,,,,,,,,,,
40,2019-11-12,101:205,45:319,private_transport,,,,,,,,32.0,,,,,,,,,,,,,,
40,2019-11-12,101:205,56:416,private_transport,,,,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-12,101:205,62:307,private_transport,,,,,,,,,,,,,,31.0,,,,,,,,
40,2019-11-12,101:205,76:314,private_transport,,,,,,,,,,,,42.0,,,,,,,,,,
40,2019-11-12,102:204,56:416,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-12,103:203,45:319,private_transport,10.0,,,93.0,,,,,,12.0,75.0,,,,,,,,,,,
40,2019-11-12,103:203,103:203,bus,,,,,,,,,,,,,,,,18.0,,,,,,
40,2019-11-12,103:203,103:203,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-12,103:203,109:169,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-12,103:203,110:168,bus,,,,,,,,,,,48.0,,,,,,,,,,,
40,2019-11-12,103:203,110:168,private_transport,,,,,,,,,,,40.0,,,,,,,,,,,
40,2019-11-12,103:203,113:157,bus,,,,,,,,,,13.0,,,,,,,,,,,,
40,2019-11-12,103:203,115:155,bus,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,103:203,120:166,bus,,,,,,14.0,,,,,,,,,,,,,,,,
40,2019-11-12,103:203,120:166,private_transport,,,,,,19.0,,,,,,,,,,,,,,,,
40,2019-11-12,103:203,132:138,bus,,,,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-12,103:203,136:150,bus,,,,,,14.0,,,,,,,,,,,,,,,,
40,2019-11-12,103:203,137:149,bus,,,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,103:203,137:149,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,103:203,138:148,bus,,,,,,,,,,,,,,,,28.0,,,,,,
40,2019-11-12,103:203,149:121,bus,,,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-12,103:203,54:419,private_transport,,,,,,,,,,,,,,,,100.0,,,,,,
40,2019-11-12,103:203,77:312,private_transport,,,,12.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,103:203,95:112,bus,,,,,,,,,,21.0,,,,,,,,,,,,
40,2019-11-12,104:202,45:319,bus,,,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-12,104:202,45:319,private_transport,,,,,,,,21.0,,,,,,,,,,26.0,,,,
40,2019-11-12,104:202,56:416,bus,,,,,,,,,,,,,,,,,,,14.0,,,
40,2019-11-12,104:202,77:312,private_transport,,,,,,,,,,,,,,,,,,31.0,,,,
40,2019-11-12,104:202,48:301,bus,,,,,,,,,,,,,,,,,,13.0,,,,
40,2019-11-12,104:202,48:301,private_transport,,,,,,,,,,,,,56.0,,,,,48.0,,,,
40,2019-11-12,104:202,50:412,private_transport,,,,,,,,,,,,67.0,,,,,,10.0,,,,
40,2019-11-12,105:201,45:319,bus,,,,,67.0,,,,,,,,,,,,,,,,,
40,2019-11-12,105:201,45:319,private_transport,,,,,18.0,,,47.0,,,,,,,,,,,,,,
40,2019-11-12,105:201,56:416,bus,,,,,,,,,,,,,,,,,,,26.0,,,
40,2019-11-12,105:201,56:416,private_transport,,,,,,,,,,,,,,,,,,,22.0,,,
40,2019-11-12,105:201,61:413,private_transport,12.0,,,,,12.0,,,,,,,,,,,,,,,,
40,2019-11-12,106:208,45:319,bus,,,,,44.0,,,,,,,,,,,,,,,,,
40,2019-11-12,106:208,45:319,private_transport,,,,,16.0,,,,,,,,,,21.0,,,,,,,
40,2019-11-12,106:208,56:416,private_transport,,,,,,,,,,,,25.0,,,,,,,,,,
40,2019-11-12,106:208,50:412,private_transport,,14.0,,,,,,,,,,,,,,,,,,,,
40,2019-11-12,106:208,61:413,private_transport,56.0,,,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-12,107:207,45:319,bus,,,,,,,,,,,,,,,,,,,,11.0,,
40,2019-11-12,107:207,45:319,private_transport,,,,,,,,,,,,,,,22.0,,,,,,,
40,2019-11-12,107:207,56:416,private_transport,,,,,,,,,,,,43.0,,,,,,,,,,
40,2019-11-12,107:207,50:412,private_transport,19.0,65.0,,,,,,,,,,,,,,,,,,,,
40,2019-11-12,107:207,61:413,bus,,,,,,37.0,,,,,,,,,,,,,,,,
40,2019-11-12,107:207,61:413,private_transport,131.0,,,,,50.0,,,,,,,,,,,,,,,,
40,2019-11-12,108:170,45:319,bus,,,,,,,,,,,,,,,,,,,22.0,,,
40,2019-11-12,108:170,45:319,private_transport,,,,,,,,,,,,,,,,,,,40.0,,,
40,2019-11-12,108:170,56:416,private_transport,,,,,,,,,22.0,,,,,,,,,,,,,
40,2019-11-12,109:169,45:319,bus,,,,,,,,14.0,,,,,,,,37.0,,,,,,
40,2019-11-12,109:169,45:319,private_transport,,,,,,,,14.0,,,,,,,15.0,,,,,,,
40,2019-11-12,109:169,76:314,private_transport,,,,,,,35.0,,,,,,,,,,,,,,,
40,2019-11-12,109:169,110:168,bus,,,,,,,,,,,,17.0,,,,,,,,,,
40,2019-11-12,109:169,110:168,private_transport,,,,,,,,,,,,18.0,,,,,,,,,,
40,2019-11-12,109:169,54:419,private_transport,,,,,,,,,,,,,28.0,,,,,,,,,
40,2019-11-12,109:169,61:413,bus,,,,,,,,,,,,,,17.0,,,,,,,,
40,2019-11-12,109:169,104:202,bus,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,109:169,104:202,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,109:169,111:167,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-12,109:169,68:315,private_transport,,,,,,,,,,,26.0,,,,,,,,,,,
40,2019-11-12,110:168,45:319,bus,,,,,,,,,,,,,,,59.0,46.0,,,,,,
40,2019-11-12,110:168,45:319,private_transport,,,,30.0,,,,,22.0,,,,,,89.0,47.0,,37.0,,,,
40,2019-11-12,110:168,77:312,private_transport,,,,50.0,,,,,,,,,,,,,,71.0,,,,
40,2019-11-12,110:168,48:301,private_transport,,,,50.0,,,,,,,,,62.0,,,,,57.0,,,,
40,2019-11-12,110:168,50:412,bus,,,,,,,66.0,,,,,,,,,,,,,,,
40,2019-11-12,110:168,50:412,private_transport,,,,,,,27.0,,,,,96.0,,,,,,,,,,
40,2019-11-12,110:168,104:202,bus,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,110:168,68:315,private_transport,,,,10.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,110:168,58:303,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-12,111:167,45:319,bus,,,,,,,,,,,,,,,,,,,79.0,,,
40,2019-11-12,111:167,45:319,private_transport,,,,,,,,,27.0,,,,,,,,,,112.0,,,
40,2019-11-12,111:167,76:314,bus,,,,,,,,,,,,,,,,,,,27.0,,,
40,2019-11-12,111:167,76:314,private_transport,,,,,,,,,,,,,,,,,,37.0,33.0,,,
40,2019-11-12,111:167,110:168,private_transport,,,,,,,,,,,,16.0,,,,,,,,,,
40,2019-11-12,111:167,77:312,private_transport,,,,,,,,,,,,,,,,,,18.0,,,,
40,2019-11-12,111:167,50:412,private_transport,,,,,,,,,,,,30.0,,,,,,,,,,
40,2019-11-12,111:167,58:303,private_transport,,,,,,,,,20.0,,,,,,,,,,,,,
40,2019-11-12,111:167,47:320,bus,,,,,,,,,,,,,,,,,,,52.0,,,
40,2019-11-12,111:167,47:320,private_transport,,,,,,,,,,,,,,,,,,,44.0,,,
40,2019-11-12,111:167,64:306,private_transport,,,,,,,,,26.0,,,,,,,,,,,,,
40,2019-11-12,111:167,78:302,private_transport,,,,,,,,,92.0,,,,,,,,,,,,,
40,2019-11-12,112:158,56:416,private_transport,,,,,,,,,,,,43.0,,,,,,,,,,
40,2019-11-12,112:158,50:412,private_transport,17.0,66.0,,,,,,,,,,,,,,,,,,,,
40,2019-11-12,112:158,61:413,bus,,,,,,20.0,,,,,,,,,,,,,,,,
40,2019-11-12,112:158,61:413,private_transport,137.0,,,,,36.0,,,,,,,,,,,,,,,,
40,2019-11-12,113:157,45:319,bus,,,,,,,,,,,,,,,35.0,,,,,,,
40,2019-11-12,113:157,45:319,private_transport,,,,,,,,,,,13.0,,,,18.0,,,,,,,
40,2019-11-12,113:157,76:314,private_transport,,,,,,,,,16.0,,,,,,,,,30.0,,,,
40,2019-11-12,113:157,113:157,bus,,,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,113:157,47:320,bus,,,,,,,,,16.0,,,,,,,,,,,,,
40,2019-11-12,113:157,47:320,private_transport,,,,,,,,,22.0,,,,,,,,,,,,,
40,2019-11-12,113:157,78:302,private_transport,,,,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-12,113:157,124:162,private_transport,,,,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-12,113:157,144:126,bus,,,,,,,,,,,,,,,,,,15.0,,,,
40,2019-11-12,113:157,159:127,bus,,,,,,,,,,,,,,,,,,17.0,,,,
40,2019-11-12,113:157,159:127,private_transport,,,,,,,,,,,,,,,,,,20.0,,,,
40,2019-11-12,114:156,45:319,private_transport,,,,,,,,,,,,,,,71.0,,,,,,,
40,2019-11-12,115:155,76:314,bus,,,,,,,,,,,,,,,,,,,,,10.0,
