ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2200_2259
40,2019-11-21,101:205,156:130,bus,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,101:205,83:108,private_transport,,,,,,,,10.0,,,,,,,,,,
40,2019-11-21,103:203,116:154,bus,,,,,,,,,,,,,,,,13.0,,
40,2019-11-21,103:203,117:153,bus,,,,,,,,,,,,,,,,11.0,,
40,2019-11-21,103:203,118:152,bus,,,,,,,,,,,,,,,,17.0,,
40,2019-11-21,103:203,118:152,private_transport,,,,,,,,,,,,,,,,16.0,,
40,2019-11-21,103:203,139:147,bus,,,,,,,,,,,,,,,,11.0,,
40,2019-11-21,103:203,95:112,bus,,,,,,,,,,,,,,,,11.0,,
40,2019-11-21,104:202,104:202,bus,,,,,,,,,,,20.0,,,,,,,
40,2019-11-21,104:202,104:202,private_transport,,,,,,,,,,,21.0,,,,,,,
40,2019-11-21,104:202,111:167,bus,,,,,,,,,,,29.0,,,,,,,
40,2019-11-21,104:202,111:167,private_transport,,,,,,,,,,,11.0,,,,,,,
40,2019-11-21,105:201,141:145,private_transport,,,,,,,,,,,,,,,,,11.0,
40,2019-11-21,106:208,139:147,private_transport,,,,,,,,,,,,,,,,,13.0,
40,2019-11-21,106:208,141:145,private_transport,,,,,,,,,,,,,,,,,20.0,
40,2019-11-21,107:207,141:145,private_transport,,,,,,,,,,,,,,,,,34.0,
40,2019-11-21,107:207,140:146,private_transport,,,,,,,,,,,,,,,,,26.0,
40,2019-11-21,108:170,156:130,bus,,,,,20.0,,,,,,,,,,,,,
40,2019-11-21,108:170,116:154,bus,,,,,,,,,,,,,15.0,,,,,
40,2019-11-21,108:170,116:154,private_transport,,,,,,,,,,,,,17.0,,,,,
40,2019-11-21,108:170,118:152,bus,,,,,,,,,,,,,17.0,,,,,
40,2019-11-21,108:170,118:152,private_transport,,,,,,,,,,,,,19.0,,,,,
40,2019-11-21,108:170,139:147,bus,,,,,,,,,,,,,14.0,,,,,
40,2019-11-21,108:170,139:147,private_transport,,,,,,,,,,,,,15.0,,,,,
40,2019-11-21,108:170,155:131,bus,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,108:170,91:116,bus,,,,,13.0,,,,,,,,,,,,,
40,2019-11-21,109:169,83:108,bus,,12.0,,,,,,,,,,,,,,,,
40,2019-11-21,109:169,117:153,bus,,,,,,,,,,10.0,,,,,,,,
40,2019-11-21,109:169,118:152,bus,,,,,,,,,,15.0,,,,,,,,
40,2019-11-21,109:169,143:143,bus,,12.0,,,,,,,,,,,,,,,,
40,2019-11-21,109:169,98:217,bus,,14.0,,,,,,,,,,,,,,,,
40,2019-11-21,110:168,95:112,bus,,,,,27.0,,,,,,,,,,,,,
40,2019-11-21,110:168,95:112,private_transport,,,,,24.0,,,,,,,,,,,,,
40,2019-11-21,110:168,141:145,bus,,,,,,,,,,,,,,,,29.0,,
40,2019-11-21,110:168,141:145,private_transport,,,,,,,,,,,,,,,,16.0,,
40,2019-11-21,110:168,140:146,bus,,,,,,,,,,,,,,,,16.0,,
40,2019-11-21,110:168,113:157,private_transport,,,,,18.0,,,,,,,,,,,,,
40,2019-11-21,110:168,120:166,bus,,,,,,,,,,,,,,,,48.0,,
40,2019-11-21,110:168,120:166,private_transport,,,,,,,,,,,,,,,,20.0,,
40,2019-11-21,110:168,132:138,bus,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,110:168,132:138,private_transport,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,110:168,136:150,bus,,,,,,,,,,,,,,,,12.0,,
40,2019-11-21,111:167,104:202,bus,,,,,,,,,,,21.0,,,,,,,
40,2019-11-21,111:167,104:202,private_transport,,,,,,,,,,,13.0,,,,,,,
40,2019-11-21,111:167,111:167,bus,,,,,,,,,,,16.0,,,,,,,
40,2019-11-21,112:158,118:152,private_transport,,,,,,,,,,,,,,,,,11.0,
40,2019-11-21,112:158,139:147,private_transport,,,,,,,,,,,,,,,,,11.0,
40,2019-11-21,112:158,141:145,private_transport,,,,,,,,,,,,,,,,,32.0,
40,2019-11-21,112:158,140:146,private_transport,,,,,,,,,,,,,,,,,29.0,
40,2019-11-21,112:158,134:136,private_transport,,,,,,,,,,,,,,,,,10.0,
40,2019-11-21,116:154,95:112,bus,,,,,,,,,,,,,16.0,,,,,
40,2019-11-21,116:154,132:138,bus,,,,,,,,,,,,,11.0,,,,,
40,2019-11-21,116:154,121:165,bus,,,,,,18.0,,,,,,,,,,,,
40,2019-11-21,116:154,135:135,bus,,,18.0,,,,,,,,,,,,,,,
40,2019-11-21,116:154,135:135,private_transport,,,11.0,,,,,,,,,,,,,,,
40,2019-11-21,116:154,45:319,bus,,,,12.0,,,,,,,,,,,,,,
40,2019-11-21,116:154,45:319,private_transport,,,,25.0,,,,,,,,,,,,,,
40,2019-11-21,116:154,84:107,bus,,,,,,12.0,,,,,,,,,,,,
40,2019-11-21,116:154,97:102,bus,,,,,,,,,,25.0,,,,,,,,
40,2019-11-21,117:153,84:107,bus,,,,,,12.0,,,,,,,,,,,,
40,2019-11-21,117:153,97:102,bus,,,,,,,,,,14.0,,,,,,,,
40,2019-11-21,118:152,121:165,bus,,,,,,32.0,,,,,,,,,,,,
40,2019-11-21,118:152,84:107,bus,,,,,,12.0,,,,,,,,,,,,
40,2019-11-21,118:152,97:102,bus,,,,,,,,,,42.0,,,,,,,,
40,2019-11-21,118:152,86:105,bus,,,,,,16.0,,,,,,,,,,,,
40,2019-11-21,119:151,110:168,bus,,,,,,,,,,,,23.0,,,,,,
40,2019-11-21,119:151,110:168,private_transport,,,,,,,,,,,,17.0,,,,,,
40,2019-11-21,120:166,118:152,private_transport,,,,,,,,,,13.0,,,,,,,,
40,2019-11-21,120:166,141:145,bus,,,,,,,,,,,21.0,,16.0,,,,,
40,2019-11-21,120:166,141:145,private_transport,,,,,,,,,,,,,13.0,,,,,
40,2019-11-21,120:166,140:146,bus,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,120:166,140:146,private_transport,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,120:166,120:166,bus,,,,,,,,,,,23.0,,27.0,,,,,
40,2019-11-21,120:166,120:166,private_transport,,,,,,,,,,,17.0,,,,,,,
40,2019-11-21,120:166,136:150,bus,,,,,,,,,,,,,15.0,,,,,
40,2019-11-21,120:166,136:150,private_transport,,,,,,,,,,,,,10.0,,,,,
40,2019-11-21,120:166,45:319,private_transport,,,,,,,,27.0,,,,,,,,,,
40,2019-11-21,124:162,118:152,bus,,,,,,,,,,,,,,,,,,15.0
40,2019-11-21,124:162,118:152,private_transport,,,,,,,,,,,,,,,,,,17.0
40,2019-11-21,124:162,139:147,private_transport,,,,,,,,,,,,,,,,,,11.0
40,2019-11-21,124:162,95:112,bus,,,,,,,,,,,,,,,,,,12.0
40,2019-11-21,124:162,95:112,private_transport,,,,,,,,,,,,,,,,,,13.0
40,2019-11-21,126:160,156:130,bus,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,126:160,98:217,bus,,,,,,,,,,,,,,,,,10.0,
40,2019-11-21,126:160,134:136,bus,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,127:159,118:152,bus,,,,,,,,,,,,,13.0,,,,,
40,2019-11-21,127:159,139:147,bus,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,127:159,95:112,bus,,,,,,,,,,,,,11.0,,,,,
40,2019-11-21,127:159,94:113,bus,,,,,,,,,,,,,,,18.0,,,
40,2019-11-21,128:142,109:169,bus,,11.0,,,,,,,,,,,,,,,,
40,2019-11-21,131:139,116:154,bus,,,,,,,,,,,,,,,,11.0,,
40,2019-11-21,131:139,118:152,bus,,,,,,,,,,,,,,,,15.0,,
40,2019-11-21,131:139,118:152,private_transport,,,,,,,,,,,,,,,,12.0,,
40,2019-11-21,131:139,139:147,bus,,,,,,,,,,,,,,,,14.0,,
40,2019-11-21,134:136,116:154,private_transport,,,,,,,,,,,,,,11.0,,,,
40,2019-11-21,134:136,118:152,bus,,,,,,,14.0,,,,,,,,,,,
40,2019-11-21,134:136,139:147,private_transport,,,,,,,,,,,,,,12.0,,,,
40,2019-11-21,134:136,95:112,bus,,,,,,,,,,,,,15.0,,,,,
40,2019-11-21,134:136,95:112,private_transport,,,,,,,,,,,,,13.0,,,,,
40,2019-11-21,134:136,135:135,bus,,,20.0,,,,,,,,,,,,,,,
40,2019-11-21,134:136,135:135,private_transport,,,12.0,,,,,,,,,,,,,,,
40,2019-11-21,134:136,45:319,bus,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,134:136,45:319,private_transport,,,,28.0,,,,,,,,,,,,,,
40,2019-11-21,134:136,144:126,private_transport,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,134:136,76:314,private_transport,,,,,24.0,,,,,,,,,,,,,
40,2019-11-21,135:135,116:154,bus,,,,,,,13.0,,,,,,,,,,,
40,2019-11-21,135:135,116:154,private_transport,,,,,,,14.0,,,,,,,,,,,
40,2019-11-21,135:135,117:153,bus,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,135:135,117:153,private_transport,,,,,,,,,,,,,10.0,,,,,
40,2019-11-21,135:135,118:152,bus,,,,,,,26.0,,,,,,,,,,,
40,2019-11-21,135:135,118:152,private_transport,,,,,,,,,,,,,,18.0,,,,
40,2019-11-21,135:135,139:147,bus,,,,,,,19.0,,,,,,,10.0,,,,
40,2019-11-21,135:135,139:147,private_transport,,,,,,,,,,,,,,20.0,,,,
40,2019-11-21,135:135,95:112,bus,,,,,,,,,,,,,35.0,,,,,
40,2019-11-21,135:135,95:112,private_transport,,,,,,,,,,,,,,10.0,,,,
