ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-12,100:206,100:206,bus,,,,,,,,,,,,,,18.0,14.0,14.0,,,,,
40,2019-11-12,100:206,100:206,private_transport,,,,,,,,,,,,,,11.0,21.0,,,,,,
40,2019-11-12,100:206,107:207,bus,,,,,,,,,,,,,,,,15.0,10.0,,,,
40,2019-11-12,100:206,109:169,bus,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-12,100:206,111:167,bus,,,,,,,,,,,,,,,15.0,,,,,,
40,2019-11-12,100:206,111:167,private_transport,,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,100:206,126:160,bus,,,,,,26.0,,,,,,,,,,,,,,,
40,2019-11-12,100:206,126:160,private_transport,,,,,,19.0,,,,,,,,,,,,,,,
40,2019-11-12,100:206,128:142,bus,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-12,100:206,143:143,bus,,,,,,10.0,,,,,,,,,,,13.0,11.0,,,
40,2019-11-12,100:206,143:143,private_transport,,,,,,,,,,,,,,,13.0,,,,,,
40,2019-11-12,100:206,157:129,bus,,,,,,,,,,,,29.0,,,,,,,,,
40,2019-11-12,100:206,157:129,private_transport,,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-12,100:206,158:128,bus,,,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-12,100:206,158:128,private_transport,,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-12,100:206,159:127,bus,,,,,,,,,,,,,,,,,21.0,,,,
40,2019-11-12,100:206,45:319,bus,,,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-12,100:206,76:314,bus,,,,,,10.0,,,,,,,,,,10.0,,,,,
40,2019-11-12,100:206,76:314,private_transport,,,,,,,,,,,,,,,13.0,,,,,,
40,2019-11-12,100:206,83:108,bus,,,,,,,,,,,,,,24.0,,,,,,,
40,2019-11-12,100:206,90:117,bus,,,,,,13.0,,,,,,,,,,,,,,,
40,2019-11-12,100:206,90:117,private_transport,,,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-12,100:206,92:115,bus,,,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-12,100:206,98:217,bus,,,,,,,,,,,15.0,,,,,,,,,,
40,2019-11-12,100:206,98:217,private_transport,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-12,101:205,159:127,bus,,,,,,13.0,,,,,,,,,,,,,,,
40,2019-11-12,101:205,159:127,private_transport,,,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-12,101:205,149:121,bus,,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-12,101:205,160:110,bus,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,103:203,90:117,bus,,,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-12,103:203,90:117,private_transport,,,,,,19.0,,,,,,,,,,,,,,,
40,2019-11-12,103:203,46:420,private_transport,,,,14.0,,,,,,,,,,,,,,,,,
