ProjectID,Date,Origin,Destination,Modo,0000_0059,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2019-11-19,101:205,45:319,bus,,,,23.0,,,,,,,,,,,,,
40,2019-11-19,101:205,45:319,private_transport,,,,13.0,,,,,,,,,,,,,
40,2019-11-19,102:204,31:531,private_transport,,,,,,,11.0,,,,,,,,,,
40,2019-11-19,103:203,103:203,bus,,,,,,18.0,,,,,,,,,,,
40,2019-11-19,103:203,103:203,private_transport,,,,,,17.0,,,,,,,,,,,
40,2019-11-19,103:203,104:202,bus,,,,,,10.0,,,,,,,,,,,
40,2019-11-19,103:203,104:202,private_transport,,,,,,10.0,,,,,,,,,,,
40,2019-11-19,103:203,110:168,private_transport,,,,,,10.0,,,,,,,,,,,
40,2019-11-19,103:203,113:157,private_transport,,,,,,,,10.0,,,,,,,,,
40,2019-11-19,103:203,134:136,bus,,,,,,,,,,,,,11.0,,,,
40,2019-11-19,103:203,138:148,bus,,,,,,26.0,,,,,,,,,,,
40,2019-11-19,103:203,138:148,private_transport,,,,,,16.0,,,,,,,,,,,
40,2019-11-19,103:203,156:130,bus,,,,,,,,,,,,,10.0,,,,
40,2019-11-19,103:203,156:130,private_transport,,,,,,,,,,,,,12.0,,,,
40,2019-11-19,103:203,87:104,bus,,,,,,,,,,,,,12.0,,,,
40,2019-11-19,103:203,91:116,bus,,,,,,,,,,,,,11.0,,,,
40,2019-11-19,103:203,95:112,bus,,,,,,,,10.0,,,,,,,,,
40,2019-11-19,103:203,95:112,private_transport,,,,,,,,17.0,,,,,,,,,
40,2019-11-19,104:202,56:416,private_transport,,,,,,,,,,73.0,,,,,,,
40,2019-11-19,104:202,58:303,private_transport,,,,,60.0,,,,,,,,,,,,
40,2019-11-19,105:201,110:168,bus,,,,,,17.0,,,,,,,,,,,
40,2019-11-19,105:201,105:201,bus,,,,,,,,,,,,,,,,29.0,
40,2019-11-19,105:201,105:201,private_transport,,,,,,,,,,,,,,,,17.0,
40,2019-11-19,105:201,106:208,bus,,,,,,,,,,,,,,,,20.0,
40,2019-11-19,105:201,106:208,private_transport,,,,,,,,,,,,,,,,11.0,
40,2019-11-19,105:201,139:147,bus,,,,,,,,,,,,,,,17.0,,
40,2019-11-19,105:201,140:146,bus,,,,,,,,,,,,,,,10.0,,
40,2019-11-19,105:201,141:145,bus,,,,,,,,,,,,,,,25.0,,
40,2019-11-19,105:201,141:145,private_transport,,,,,,,,,,,,,,,17.0,,
40,2019-11-19,105:201,51:308,bus,,,,,,,,,,,,,,,,10.0,
40,2019-11-19,105:201,51:308,private_transport,,,,,,,,,,,,,,,,10.0,
40,2019-11-19,105:201,57:310,bus,,,,,,,,,,,,,,,,19.0,
40,2019-11-19,105:201,57:310,private_transport,,,,,,,,,,,,,,,,16.0,
40,2019-11-19,106:208,45:319,bus,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,106:208,45:319,private_transport,,,,,,,,,,,,12.0,,,,,
40,2019-11-19,106:208,110:168,private_transport,,,,,,16.0,,,,,,,,,,,
40,2019-11-19,106:208,105:201,bus,,,,,,,,,,,,,,,,11.0,
40,2019-11-19,106:208,105:201,private_transport,,,,,,,,,,,,,,,,14.0,
40,2019-11-19,106:208,106:208,bus,,,,,,,,,,,,,,,,10.0,
40,2019-11-19,106:208,106:208,private_transport,,,,,,,,,,,,,,,,11.0,
40,2019-11-19,106:208,139:147,bus,,,,,,,,,,,,,,,10.0,,
40,2019-11-19,106:208,141:145,bus,,,,,,,,,,,,,,,21.0,,
40,2019-11-19,106:208,57:310,bus,,,,,,,,,,,,,,,,13.0,
40,2019-11-19,106:208,118:152,bus,,,,,,,,,,,,,,,10.0,,
40,2019-11-19,106:208,147:123,bus,,,,,,10.0,,,,,,,,,,,
40,2019-11-19,107:207,45:319,private_transport,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,107:207,48:301,bus,,,,,,,,,,,,13.0,,,,,
40,2019-11-19,107:207,48:301,private_transport,,,,,,,,,,,,20.0,,,,,
40,2019-11-19,107:207,77:312,bus,,,,,,,,,,,,13.0,,,,,
40,2019-11-19,107:207,77:312,private_transport,,,,,,,,,,,,20.0,,,,,
40,2019-11-19,108:170,87:104,private_transport,27.0,,,,,,,,,,,,,,,,
40,2019-11-19,108:170,91:116,private_transport,18.0,,,,,,,,,,,,,,,,
40,2019-11-19,108:170,144:126,private_transport,16.0,,,,,,,,,,,,,,,,
