ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
40,2020-03-11,100:206,25:525,private_transport,,,,,,,,,,24.0,,,,,,,,,,,
40,2020-03-11,101:205,25:525,private_transport,,,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-11,101:205,57:310,bus,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,62:307,private_transport,,,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-11,101:205,6:506,private_transport,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,101:205,75:313,private_transport,,,,,,,,,,,,,,,,,,,36.0,,
40,2020-03-11,102:204,75:313,private_transport,,,,,,,,,,,,,,,,,,,16.0,,
40,2020-03-11,103:203,110:168,private_transport,,,,,,,,,,,,,,,12.0,,,,,,
40,2020-03-11,103:203,276:144,bus,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,103:203,32:532,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-11,103:203,9:509,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-11,104:202,9:509,private_transport,,,,,,,,,,,,,,,,,38.0,,,,
40,2020-03-11,104:202,115:155,private_transport,,,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-11,104:202,116:154,private_transport,,,,,,,16.0,,,,,,,,,,,,,,
40,2020-03-11,104:202,121:165,bus,,,,,,,,,,,,,,28.0,,,,,,,
40,2020-03-11,104:202,121:165,private_transport,,,,,,,,,,,,,,18.0,,,,,,,
40,2020-03-11,104:202,134:136,private_transport,,,,,,,18.0,,,,,,,,,,,,,,
40,2020-03-11,104:202,135:135,private_transport,,,,,,,35.0,,,,,,,,,,,,,,
40,2020-03-11,104:202,84:107,bus,,,,,,,,,,,,,,19.0,,,,,,,
40,2020-03-11,104:202,84:107,private_transport,,,,,,,,,,,,,,12.0,,,,,,,
40,2020-03-11,104:202,86:105,bus,,,,,,,,,,,,,,10.0,,,,,,,
40,2020-03-11,104:202,86:105,private_transport,,,,,,,,,,,,,,15.0,,,,,,,
40,2020-03-11,105:201,110:168,bus,,,,,,,,,,37.0,,,,,,,,,,,
40,2020-03-11,105:201,110:168,private_transport,,,,,,,,,,27.0,,,,,,,,,,,
40,2020-03-11,105:201,101:205,bus,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-11,105:201,106:208,bus,,,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-11,105:201,108:170,bus,,,,,,,30.0,,,,,,,,,,,,,,
40,2020-03-11,105:201,108:170,private_transport,,,,,,,16.0,,,,,,,,,,,,,,
40,2020-03-11,105:201,126:160,bus,,,,,,,,,,,,,35.0,41.0,,,,,,,
40,2020-03-11,105:201,126:160,private_transport,,,,,,,,,,,,,17.0,,,,,,,,
40,2020-03-11,105:201,151:119,bus,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-11,105:201,152:134,bus,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-11,105:201,160:110,bus,,,,,,,,,,,,,,10.0,,,,,,,
40,2020-03-11,105:201,64:306,private_transport,,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-11,105:201,97:102,bus,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-11,105:201,98:217,bus,,,,,,10.0,,,,13.0,,,,,,,,,,,
40,2020-03-11,106:208,110:168,bus,,,,,,,,,,15.0,,,18.0,,,,,,,,
40,2020-03-11,106:208,110:168,private_transport,,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-11,106:208,106:208,bus,,,,,,,,,,,,,,,,,,,,,12.0
40,2020-03-11,106:208,108:170,bus,,,,,,,24.0,,,,,,,,,,,,,,
40,2020-03-11,106:208,108:170,private_transport,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-11,106:208,126:160,bus,,,,,,,,,,,,,25.0,31.0,,,,,,,
40,2020-03-11,106:208,126:160,private_transport,,,,,,,,,,,,,17.0,,,,,,,,
40,2020-03-11,106:208,64:306,bus,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-11,106:208,64:306,private_transport,,,,,,,,,,13.0,,,,,,,,,,,
40,2020-03-11,106:208,97:102,bus,,,,,,,,,,,,,,10.0,,,,,,,
40,2020-03-11,106:208,98:217,private_transport,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-11,106:208,104:202,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-11,106:208,105:201,private_transport,,,,,,,,,,,,,,,,,11.0,,,,
40,2020-03-11,106:208,107:207,private_transport,,,,,,,,,,,,,,,,,,,,,13.0
40,2020-03-11,106:208,111:167,bus,,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-11,106:208,114:156,private_transport,,,,,,,,,,,,,,,,,,,11.0,,
40,2020-03-11,106:208,147:123,private_transport,,,,,,,,,,,,,,,,,,,10.0,,
40,2020-03-11,106:208,90:117,bus,,,,,,,,,,,,,,13.0,,,,,,,
40,2020-03-11,106:208,90:117,private_transport,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-11,106:208,93:114,private_transport,,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-11,107:207,25:525,private_transport,,,,,,,,,,23.0,,,,,,,,,,,
40,2020-03-11,107:207,57:310,bus,,,,,,,,,,,,,,,,,18.0,,,,
40,2020-03-11,107:207,57:310,private_transport,,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-11,107:207,110:168,bus,,,,,,,,,,,,,24.0,,,,,,,,
40,2020-03-11,107:207,276:144,bus,,,,,,17.0,,,,,,,,,,,,,,,
40,2020-03-11,107:207,106:208,bus,,,,,,,,,,,,,,,,,18.0,,,,
40,2020-03-11,107:207,152:134,bus,,,,,,,,,,,,,,,16.0,,,,,,
40,2020-03-11,107:207,64:306,bus,,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-11,107:207,64:306,private_transport,,,,,,,,,,55.0,,,,,,,,,,,
40,2020-03-11,107:207,97:102,bus,,,,,,,,,,,,19.0,,,,,,,,,
