ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0700_0759,0900_0959,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,2300_2359
40,2020-03-12,48:301,140:146,bus,,,,,,,,,,,15.0,,
40,2020-03-12,48:301,136:150,bus,,,,,,,,,,,29.0,,
40,2020-03-12,48:301,136:150,private_transport,,,,,,,,,,,11.0,,
40,2020-03-12,48:301,119:151,bus,,,,,,,,,,,54.0,,
40,2020-03-12,48:301,119:151,private_transport,,,,,,,,,,,20.0,,
40,2020-03-12,48:301,117:153,bus,,,,,,,,,,,14.0,,
40,2020-03-12,48:301,118:152,bus,,,,,,,,,,,18.0,,
40,2020-03-12,58:303,58:303,private_transport,,,,,,,,,,,,168.0,
40,2020-03-12,61:413,45:319,private_transport,,,,,,,,,,12.0,,,
40,2020-03-12,61:413,136:150,private_transport,,,,,,,,,,143.0,,,
40,2020-03-12,76:314,113:157,private_transport,,,,,47.0,,,,,,,,
40,2020-03-12,76:314,95:112,private_transport,,,,,111.0,,,,,,,,
40,2020-03-12,76:314,131:139,private_transport,,,,,12.0,,,,,,,,
40,2020-03-12,76:314,132:138,private_transport,,,,,28.0,,,,,,,,
40,2020-03-12,76:314,117:153,private_transport,,,,,21.0,,,,,,,,
40,2020-03-12,76:314,124:162,private_transport,,,,,11.0,,,,,,,,
40,2020-03-12,76:314,64:306,bus,,,,,,43.0,,,,,,,
40,2020-03-12,76:314,64:306,private_transport,,,,,,119.0,,,,,,,
40,2020-03-12,82:418,45:319,private_transport,,,,,,,196.0,,,,,,
40,2020-03-12,84:107,84:107,private_transport,,,,,,,,12.0,,,,,
40,2020-03-12,84:107,86:105,bus,,,,,,,,11.0,,,,,
40,2020-03-12,84:107,86:105,private_transport,,,,,,,,11.0,,,,,
40,2020-03-12,86:105,121:165,bus,,,,,,,,15.0,,,,,
40,2020-03-12,86:105,84:107,private_transport,,,,,,,,11.0,,,,,
40,2020-03-12,86:105,86:105,bus,,,,,,,,11.0,,,,,
40,2020-03-12,91:116,95:112,bus,,,,,,,,,,13.0,,,
40,2020-03-12,91:116,118:152,bus,,,,10.0,,,,,,,,,
40,2020-03-12,95:112,140:146,bus,,28.0,,,,,,,,,,,
40,2020-03-12,95:112,141:145,bus,,39.0,,,,,,,,,,,
40,2020-03-12,95:112,141:145,private_transport,,16.0,,,,,,,,,,,
40,2020-03-12,95:112,139:147,bus,,10.0,,,,,,,,,,,
40,2020-03-12,95:112,139:147,private_transport,,12.0,,,,,,,,,,,
40,2020-03-12,99:101,99:101,bus,,,,,,,38.0,,,,,,
40,2020-03-12,99:101,99:101,private_transport,,,,,,,21.0,,,,,,
