ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-11,100:206,58:303,private_transport,,,,,,,,,38.0,,,,,,,,,,,,,,
40,2020-03-11,100:206,72:411,private_transport,,,,,,,,,,,,,,,52.0,,,,,,,,
40,2020-03-11,100:206,76:314,private_transport,,,,,,,28.0,,,,,,,,,,,,,,,,
40,2020-03-11,101:205,76:314,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,76:314,private_transport,,,,,,,,24.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,118:152,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-11,101:205,140:146,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-11,101:205,151:119,bus,,,,,,,,,,,,,,18.0,,,,,,,,,
40,2020-03-11,102:204,9:509,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-11,103:203,72:411,private_transport,46.0,,,,,,,,,,,,,,,,,,,,,,
40,2020-03-11,103:203,76:314,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-11,103:203,9:509,private_transport,,,,,,,11.0,,,,,,,,,,14.0,,,15.0,,,
40,2020-03-11,103:203,111:167,bus,,,,,,,,,,,15.0,,,,,,,,,,,,
40,2020-03-11,103:203,25:525,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,
40,2020-03-11,103:203,45:319,bus,,,,,,,,,,37.0,41.0,,,,,,,28.0,,,,,
40,2020-03-11,103:203,45:319,private_transport,,,86.0,,,,,,,17.0,62.0,,,,,,,78.0,,,,12.0,
40,2020-03-11,103:203,50:412,private_transport,,,,,47.0,,,,,,,,,,,,,,,,,,
40,2020-03-11,103:203,90:117,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-11,104:202,58:303,private_transport,,,,,,,,,,,,,,,,38.0,,,,,,,
40,2020-03-11,104:202,76:314,bus,,,,,,,,,26.0,,,,,,,,,,,,,,
40,2020-03-11,104:202,76:314,private_transport,,,,,,,,,53.0,,,,,,28.0,,,,,,,,
40,2020-03-11,104:202,111:167,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-11,104:202,45:319,bus,,,,,,,,,,36.0,,,,43.0,,,,30.0,,,,,
40,2020-03-11,104:202,45:319,private_transport,,,21.0,,,,,,,35.0,,,,18.0,,10.0,,43.0,,,,,
40,2020-03-11,104:202,50:412,private_transport,,,,,12.0,,,,,,,,,,,,,,,,,,
40,2020-03-11,104:202,103:203,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-11,104:202,110:168,bus,,,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-11,104:202,110:168,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-11,104:202,54:419,private_transport,,,,,,,,,,,,,,,,,,,69.0,,,,
40,2020-03-11,104:202,61:413,private_transport,,,,,23.0,,,,,,,,,,,,,,61.0,,,,
40,2020-03-11,105:201,45:319,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-11,105:201,61:413,private_transport,,,,,53.0,,,,,,,,,,,,,,,,,,
40,2020-03-11,105:201,53:309,private_transport,,,,,,,,,,39.0,,,,,,,,,,,,,
40,2020-03-11,106:208,45:319,bus,,,,,,19.0,,,,,,,,,,,,,,,,,
40,2020-03-11,106:208,45:319,private_transport,,,,,,47.0,,,,,,,,,,,,,,,,,
40,2020-03-11,106:208,50:412,private_transport,,,,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-11,106:208,53:309,private_transport,,,,,,,,,,33.0,,,,,,,,,,,,,
40,2020-03-11,107:207,58:303,private_transport,,,,,,,,,33.0,,,,,,,,,,,,,,
40,2020-03-11,107:207,72:411,private_transport,,,,,,,,,,,,,,,23.0,,,,,,,,
40,2020-03-11,107:207,76:314,bus,,,,,,,11.0,,,,,,,,,,,,,,,,
40,2020-03-11,107:207,76:314,private_transport,,,,,,,21.0,,,,,,,,,,,,,,,,
40,2020-03-11,107:207,45:319,bus,,,,,,40.0,,,,,,,,,,,,,,,,,
40,2020-03-11,107:207,45:319,private_transport,,,,,,115.0,,,,,,,,,,,,,,,,,
40,2020-03-11,108:170,58:303,private_transport,,,,,,21.0,,,,,,,,,,,,,,,,,
40,2020-03-11,108:170,76:314,private_transport,,,,,,,,22.0,,,,44.0,,,,,,,,,,,
40,2020-03-11,108:170,45:319,bus,,,,,,,,22.0,,,,,,,,,,,,,,,
40,2020-03-11,108:170,45:319,private_transport,,,,,,10.0,,23.0,,,,,,,,,,,,,,,
