ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0700_0759,0800_0859,1100_1159,1200_1259,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-20,101:205,101:205,bus,,,,,,,,,12.0,,,,,,
40,2019-11-20,101:205,129:141,bus,,,,,,,,,,,17.0,,,,
40,2019-11-20,101:205,129:141,private_transport,,,,,,,,,,,11.0,,,,
40,2019-11-20,101:205,130:140,bus,,,,,,,,,,,22.0,,,,
40,2019-11-20,101:205,130:140,private_transport,,,,,,,,,,,14.0,,,,
40,2019-11-20,101:205,146:124,bus,,,,,,,,,21.0,,,,,,
40,2019-11-20,101:205,146:124,private_transport,,,,,,,,,12.0,,,,,,
40,2019-11-20,101:205,76:314,private_transport,,,,33.0,,,,,,,,,,,
40,2019-11-20,101:205,83:108,bus,,23.0,,,,,,,,,,,,,
40,2019-11-20,101:205,83:108,private_transport,,23.0,,,,,,,,,,,,,
40,2019-11-20,101:205,94:113,bus,,,,,,,,,,,,,14.0,,
40,2019-11-20,101:205,94:113,private_transport,,,,,,,,,,,,,13.0,,
40,2019-11-20,102:204,130:140,bus,,,,,,,,,,,12.0,,,,
40,2019-11-20,102:204,76:314,private_transport,,,,20.0,,,,,,,,,,,
40,2019-11-20,102:204,83:108,private_transport,,11.0,,,,,,,,,,,,,
40,2019-11-20,104:202,104:202,bus,,,,,,,,,,26.0,,,,,
40,2019-11-20,104:202,111:167,bus,,,,,,,,,,19.0,,,,,
40,2019-11-20,104:202,95:112,bus,,,,,,,,,,,,,,,10.0
40,2019-11-20,109:169,146:124,private_transport,,,,,,,,,,,19.0,,,,
40,2019-11-20,110:168,101:205,private_transport,,,,,,,,,,,15.0,,,,
40,2019-11-20,110:168,146:124,bus,,,,,,,,,,,32.0,,,,
40,2019-11-20,110:168,146:124,private_transport,,,,,,,,,,,29.0,,,,
40,2019-11-20,110:168,94:113,bus,,,,,,,,,,,25.0,,,,
40,2019-11-20,110:168,104:202,bus,,,,,,,,,,22.0,,,,,
40,2019-11-20,110:168,111:167,bus,,,,,12.0,,,,,35.0,,,,,
40,2019-11-20,110:168,95:112,bus,,,,,,,,,,,,,,,33.0
40,2019-11-20,110:168,109:169,private_transport,,,,,,,,,,,11.0,,,,
40,2019-11-20,110:168,113:157,bus,,,,,,,,,,,,,,,19.0
40,2019-11-20,110:168,117:153,bus,,,,,,,,,,,,,,,12.0
40,2019-11-20,110:168,123:163,bus,,,,,,,,,,,18.0,,,,
40,2019-11-20,110:168,123:163,private_transport,,,,,,,,,,,12.0,,,,
40,2019-11-20,110:168,131:139,bus,,,,,,,,,,,,,,,13.0
40,2019-11-20,110:168,148:122,bus,,,,,20.0,,,,,,,,,,
40,2019-11-20,110:168,148:122,private_transport,,,,,13.0,,,,,,,,,,
40,2019-11-20,110:168,151:119,bus,,,,,,,,,,,13.0,,,,
40,2019-11-20,110:168,157:129,bus,,,,,10.0,,,,,,,,,,
40,2019-11-20,110:168,93:114,bus,,,,,,,,,,,41.0,,,,
40,2019-11-20,110:168,93:114,private_transport,,,,,,,,,,,15.0,,,,
40,2019-11-20,111:167,111:167,bus,,,,,11.0,,,,,10.0,,,,,
40,2019-11-20,111:167,148:122,bus,,,,,17.0,,,,,,,,,,
40,2019-11-20,111:167,148:122,private_transport,,,,,13.0,,,,,,,,,,
40,2019-11-20,111:167,157:129,bus,,,,,12.0,,,,,,,,,,
40,2019-11-20,116:154,98:217,bus,,,,,,,,,,,,,,11.0,
40,2019-11-20,118:152,83:108,bus,,,,,,,,14.0,,,,,,,
40,2019-11-20,118:152,83:108,private_transport,,,,,,,,12.0,,,,,,,
40,2019-11-20,119:151,129:141,bus,,,,,,,,14.0,,,,,,,
40,2019-11-20,119:151,129:141,private_transport,,,,,,,,10.0,,,,,,,
40,2019-11-20,119:151,130:140,bus,,,,,,,,12.0,,,,,,,
40,2019-11-20,119:151,83:108,bus,,,,,,,,15.0,,,,,,,
40,2019-11-20,119:151,83:108,private_transport,,,,,,,,11.0,,,,,,,
40,2019-11-20,120:166,158:128,bus,,,,,,,41.0,,,,,,,,
40,2019-11-20,120:166,97:102,bus,,,,,,,11.0,,,,,,,,
40,2019-11-20,122:164,94:113,bus,,,,,,,,,,,,36.0,,,
40,2019-11-20,122:164,94:113,private_transport,,,,,,,,,,,,19.0,,,
40,2019-11-20,122:164,93:114,bus,,,,,,,,,,,,10.0,,,
40,2019-11-20,123:163,94:113,bus,,,,,,,,,,,,10.0,,,
40,2019-11-20,126:160,153:133,bus,,,,,,10.0,,,,,,,,,
40,2019-11-20,127:159,94:113,bus,,,,,,,,,,,,11.0,,,
40,2019-11-20,127:159,94:113,private_transport,,,,,,,,,,,,11.0,,,
40,2019-11-20,127:159,152:134,bus,,,,,,,,,,,11.0,,,,
40,2019-11-20,129:141,101:205,bus,,,10.0,,,,,,,,,,,,
40,2019-11-20,129:141,101:205,private_transport,,,10.0,,,,,,,,,,,,
40,2019-11-20,129:141,135:135,private_transport,,,,,,,,,,,,,,,10.0
40,2019-11-20,130:140,135:135,bus,,,,,,,,,,,,,,,10.0
40,2019-11-20,134:136,109:169,bus,,,,,,,,,,,,,,10.0,
40,2019-11-20,135:135,83:108,bus,,,,,,,,,,,,,,18.0,
40,2019-11-20,135:135,109:169,bus,,,,,,,,,,,,,,13.0,
40,2019-11-20,135:135,98:217,bus,,,,,,,,,,,,,,18.0,
40,2019-11-20,135:135,128:142,bus,,,,,,,,,,,,,,10.0,
40,2019-11-20,135:135,143:143,bus,,,,,,,,,,,,,,11.0,
40,2019-11-20,136:150,129:141,bus,,,,,,,,10.0,,,,,,,
40,2019-11-20,136:150,88:103,bus,,,,,,,12.0,,,,,,,,
40,2019-11-20,141:145,158:128,bus,,,,,,,21.0,,,,,,,,
40,2019-11-20,141:145,97:102,bus,,,,,,,14.0,,,,,,,,
40,2019-11-20,141:145,88:103,bus,,,,,,,13.0,,,,,,,,
40,2019-11-20,144:126,92:115,bus,,,,,,,,,12.0,,,,,,
40,2019-11-20,146:124,101:205,private_transport,,,,,,,,,10.0,,,,,,
40,2019-11-20,146:124,129:141,bus,,,,,,,,,,,19.0,,,,
40,2019-11-20,146:124,130:140,bus,,,,,,,,,,,31.0,,,,
40,2019-11-20,146:124,130:140,private_transport,,,,,,,,,,,21.0,,,,
