ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-13,100:206,107:207,bus,16.0,,,,,,,,,,,,,,,,,
40,2019-11-13,100:206,109:169,bus,,,,,,,,,,,,,,,11.0,,,
40,2019-11-13,100:206,109:169,private_transport,,,,,,,,,,,,,,,13.0,,,
40,2019-11-13,100:206,83:108,bus,14.0,,,,,,,,,,,,,,31.0,,,
40,2019-11-13,100:206,83:108,private_transport,,,,,,,,,,,,,,,40.0,,,
40,2019-11-13,101:205,127:159,private_transport,,,11.0,,,,,,,,,,,,,,,
40,2019-11-13,101:205,128:142,bus,,,,,,,14.0,,,,,,,,,,,
40,2019-11-13,101:205,128:142,private_transport,,,,,,,11.0,,,,,,,,,,,
40,2019-11-13,101:205,98:217,bus,,,,,,,14.0,,,,,,,,,,,
40,2019-11-13,103:203,107:207,bus,,,,,,,,,,10.0,,,,,,,,
40,2019-11-13,103:203,128:142,private_transport,,,,,,,,,,10.0,,,,,,,,
40,2019-11-13,103:203,100:206,bus,,,,,,,,,,13.0,,,,,,,,
40,2019-11-13,103:203,100:206,private_transport,,,,,,,,,,17.0,,,,,,,,
40,2019-11-13,103:203,143:143,bus,,,,,,,,,,12.0,,,,,,,,
40,2019-11-13,104:202,87:104,bus,,,,,,,,,,,22.0,,,,,,,
40,2019-11-13,104:202,87:104,private_transport,,,,,,,,,,,26.0,,,,,,,
40,2019-11-13,104:202,92:115,bus,,,,,,,,,,,13.0,,,,,,,
40,2019-11-13,104:202,92:115,private_transport,,,,,,,,,,,19.0,,,,,,,
40,2019-11-13,105:201,105:201,bus,,25.0,,,,,,,,,,,,,,,,
40,2019-11-13,105:201,105:201,private_transport,,17.0,,,,,,,,,,,,,,,,
40,2019-11-13,105:201,106:208,bus,,13.0,,,,,,,,,,,,,,,,
40,2019-11-13,105:201,57:310,bus,,13.0,,,,,,,,,,,,,,,,
40,2019-11-13,107:207,83:108,bus,,,,,,,,,,,,,,,18.0,,,
40,2019-11-13,107:207,83:108,private_transport,,,,,,,,,,,,,,,13.0,,,
40,2019-11-13,107:207,143:143,bus,10.0,,,,,,,,,,,,,,,,,
40,2019-11-13,108:170,110:168,bus,43.0,,,,,,,,,,,,,,,,,
40,2019-11-13,108:170,149:121,bus,11.0,,,,,,,,,,,,,,,,,
40,2019-11-13,108:170,45:319,private_transport,,,,,,,,,,19.0,,,,,,,,
40,2019-11-13,109:169,109:169,bus,,,,,,,,12.0,,,,,,,,,,
40,2019-11-13,109:169,109:169,private_transport,,,,,,11.0,,18.0,,,11.0,,,,,,,
40,2019-11-13,109:169,83:108,private_transport,,,,,,,,,,10.0,,,,,,14.0,,
40,2019-11-13,109:169,128:142,bus,,,,,,,,,,,,,,,,10.0,,
40,2019-11-13,109:169,98:217,bus,,,,,14.0,,,12.0,,15.0,19.0,,,,,,,
40,2019-11-13,109:169,98:217,private_transport,,,,,12.0,,,15.0,,,21.0,,,,,,,
40,2019-11-13,109:169,143:143,private_transport,,,,,,,,,,12.0,,,,,,,,
40,2019-11-13,109:169,110:168,bus,,14.0,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,108:170,bus,,,,,,,,,,,,11.0,,,,,,
40,2019-11-13,109:169,108:170,private_transport,,,,,,,,,,,,11.0,,,,,,
40,2019-11-13,109:169,123:163,bus,,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,109:169,126:160,bus,,,,,,,,,,,,,,,,10.0,,
40,2019-11-13,109:169,276:144,bus,,,,,14.0,,,,,,14.0,10.0,,,,,,
40,2019-11-13,109:169,276:144,private_transport,,,,,,,,,,,,10.0,,,,,,
40,2019-11-13,109:169,93:114,bus,,,,,,,14.0,,,18.0,,,,,,,,
40,2019-11-13,109:169,93:114,private_transport,,,,,,,16.0,,,10.0,,,,,,,,
40,2019-11-13,109:169,94:113,bus,,,,,,,23.0,,,,,,,,,,,
40,2019-11-13,109:169,96:111,bus,,,,,,,,,,,,11.0,,,,,,
40,2019-11-13,109:169,96:111,private_transport,,,,,,,,,,,,10.0,,,,,,
40,2019-11-13,109:169,97:102,bus,,,,,,,,,,,,,,,,24.0,,
40,2019-11-13,109:169,97:102,private_transport,,,,,,,,,,,,,,,,12.0,,
40,2019-11-13,110:168,123:163,bus,,,,,,,,,,,,,,30.0,,,,
40,2019-11-13,110:168,123:163,private_transport,,,,,,,,,,,,,,21.0,,,,
40,2019-11-13,110:168,126:160,bus,,,,,,38.0,,,,,,,,,,,,
40,2019-11-13,110:168,126:160,private_transport,,,,,,27.0,,,,,,,,,,,,
40,2019-11-13,110:168,93:114,bus,,,,,,,13.0,,,,,,,39.0,,,,
40,2019-11-13,110:168,93:114,private_transport,,,,,,,,,,,,,,24.0,,,,
40,2019-11-13,110:168,94:113,bus,,,,,,,,,,,,,,21.0,,,,
40,2019-11-13,110:168,94:113,private_transport,,,,,,,,,,,,,,12.0,,,,
40,2019-11-13,110:168,90:117,bus,,,,,,10.0,,,,,,,,,,,,
40,2019-11-13,111:167,127:159,bus,,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,111:167,98:217,bus,,,,,,,,,,,,,,,,13.0,,
40,2019-11-13,111:167,87:104,bus,,,,,,,,,,,17.0,,,,,,,
40,2019-11-13,111:167,87:104,private_transport,,,,,,,,,,,33.0,,,,,,,
40,2019-11-13,111:167,108:170,bus,,,,,,,,,,,,13.0,,,,,,
40,2019-11-13,111:167,94:113,bus,,,,,,,,,,,,,,,,10.0,,
40,2019-11-13,111:167,90:117,private_transport,,,,,,,,,,,10.0,,,,,,,
40,2019-11-13,111:167,148:122,private_transport,,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,111:167,152:134,bus,,,,,,,,,,,,,,16.0,,,,
40,2019-11-13,111:167,152:134,private_transport,,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,111:167,153:133,bus,,,,,,,,,,,,,,13.0,,,,
40,2019-11-13,111:167,153:133,private_transport,,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,111:167,159:127,bus,,,,,,,,,,,,,,,,,13.0,
40,2019-11-13,111:167,91:116,bus,,,,,,,,,,,10.0,,,,,,,
