ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-21,101:205,120:166,bus,,,,13.0,,,,,,,,,,,,,,,
40,2019-11-21,102:204,118:152,bus,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-21,102:204,159:127,bus,,,,16.0,,,,,,,,,,,,,,,
40,2019-11-21,102:204,76:314,private_transport,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-21,102:204,99:101,bus,,,,,,,,,,,,,,,,,,11.0,
40,2019-11-21,102:204,99:101,private_transport,,,,,,,,,,,,,,,,,,10.0,
40,2019-11-21,103:203,134:136,bus,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-21,103:203,134:136,private_transport,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,103:203,137:149,bus,,,,,,,,,,,,,,,,14.0,,,
40,2019-11-21,103:203,137:149,private_transport,,,,,,,,,,,,,,,,15.0,,,
40,2019-11-21,103:203,138:148,bus,,,,,,,,,,,,,,,,,,,24.0
40,2019-11-21,103:203,156:130,bus,,,,,,,,,,,,,,,26.0,,,,
40,2019-11-21,103:203,156:130,private_transport,,,,,,,,,,,,,,,16.0,,,,
40,2019-11-21,103:203,91:116,bus,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-21,104:202,103:203,bus,,,,,,,,,,,,,,,,,,,12.0
40,2019-11-21,108:170,145:125,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,108:170,155:131,bus,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-21,111:167,148:122,bus,,,,18.0,,,,,,,,,,,,,,,
40,2019-11-21,111:167,148:122,private_transport,,,,13.0,,,,,,,,,,,,,,,
40,2019-11-21,117:153,119:151,private_transport,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-21,118:152,118:152,bus,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-21,118:152,119:151,bus,,,,,,,,,15.0,,,,,,,,,,
40,2019-11-21,119:151,118:152,bus,,,,,,,,,18.0,,,,,,,,,,
