ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159,2300_2359
40,2019-11-12,100:206,100:206,bus,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-12,100:206,107:207,bus,,,,,,,,,,,,,,12.0,14.0,,,,,
40,2019-11-12,100:206,128:142,bus,,,,,,,,,,,,,,,,,,14.0,,
40,2019-11-12,100:206,128:142,private_transport,,,,,,,,,,,,,,,,,,11.0,,
40,2019-11-12,100:206,143:143,bus,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-12,100:206,157:129,bus,,,,,,,,,,,,12.0,,,,,,,,
40,2019-11-12,100:206,158:128,bus,,,,,,,,,,,,14.0,,,,,,,,
40,2019-11-12,100:206,159:127,bus,,,,,,,,,,,,,,,,,17.0,,,
40,2019-11-12,100:206,45:319,bus,,,,,,,,,,,,,18.0,,,,,,,
40,2019-11-12,100:206,45:319,private_transport,,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-12,100:206,76:314,private_transport,59.0,,,,,,,,,,,,,,,,,,,
40,2019-11-12,100:206,83:108,bus,,,,,,,,,,,,,,,,,,12.0,,
40,2019-11-12,101:205,76:314,private_transport,12.0,,,,,,,,,,,,,,,,,,,
40,2019-11-12,101:205,114:156,private_transport,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-12,101:205,147:123,private_transport,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-12,107:207,100:206,bus,,,,,,,,,,,,,,,11.0,,14.0,,,
40,2019-11-12,107:207,107:207,bus,,,,,,,,,,,,,,,14.0,,,,,
40,2019-11-12,107:207,128:142,bus,,,,,,,,,,,,,,,,,,11.0,,
40,2019-11-12,107:207,157:129,bus,,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-12,107:207,159:127,bus,,,,,,,,,,,,,,,,,17.0,,,
40,2019-11-12,107:207,45:319,bus,,,,,,,,,,,,,19.0,,,,,,,
40,2019-11-12,107:207,45:319,private_transport,,,,,,,,,,,,,13.0,,,,,,,
40,2019-11-12,107:207,76:314,private_transport,41.0,,,,,,,,,,,,,,,,,,,
40,2019-11-12,107:207,144:126,bus,,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-12,107:207,144:126,private_transport,,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-12,107:207,77:312,bus,,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-12,109:169,100:206,bus,,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-12,109:169,128:142,bus,,,,,,,,,,,,,,,,,,13.0,,
40,2019-11-12,109:169,143:143,bus,,,,,11.0,,,,,,,,,,10.0,,,18.0,,
40,2019-11-12,109:169,143:143,private_transport,,,,,,,,,,,,,,,,,,14.0,,
40,2019-11-12,109:169,159:127,private_transport,,,,,,,,,,,,,,,,,,,,30.0
40,2019-11-12,109:169,76:314,bus,,,,,,,,16.0,,,,,,,,,,,,
40,2019-11-12,109:169,76:314,private_transport,,,,,,,,,,,,,,,,,,11.0,,
40,2019-11-12,109:169,83:108,bus,,,,,,,,,11.0,11.0,,,,,13.0,,,,,
40,2019-11-12,109:169,83:108,private_transport,,,,,,,,,13.0,10.0,,,,,,,,,,
40,2019-11-12,109:169,144:126,bus,,,,,,,,,,,,,11.0,,,,,,,
