ProjectID,Date,Origin,Destination,Modo,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-05,103:203,103:203,private_transport,,,,,,,43.0,,,,,,,,,,,,,
40,2020-03-05,103:203,110:168,private_transport,,,,,,,,11.0,,,,,,,,,,,,
40,2020-03-05,103:203,121:165,bus,,,,,,,,,,,,,19.0,,,,,,,
40,2020-03-05,103:203,121:165,private_transport,,,,,,,,,,,,,30.0,,,,,,,
40,2020-03-05,103:203,138:148,private_transport,,,,,,,71.0,,,,,,10.0,,,,,,,
40,2020-03-05,103:203,157:129,bus,,,,,,,,,,,,,18.0,,,,,,,
40,2020-03-05,103:203,157:129,private_transport,,,,,,,,,,,,,16.0,,,,,,,
40,2020-03-05,103:203,84:107,private_transport,,,,,,,,,,,,,10.0,,,,,,,
40,2020-03-05,104:202,110:168,private_transport,20.0,,,,,,,,,24.0,,,,,,,,,59.0,
40,2020-03-05,104:202,104:202,bus,,,24.0,,,,,,,,,,,,,,,,,
40,2020-03-05,104:202,104:202,private_transport,,,23.0,,,,,,,,,,,,,,,,35.0,
40,2020-03-05,104:202,109:169,private_transport,,,,,,,,,,,,,,,,,,,13.0,
40,2020-03-05,104:202,111:167,bus,,,13.0,,34.0,,,,,,,,,,,21.0,,,,
40,2020-03-05,104:202,111:167,private_transport,,,23.0,,16.0,,,,,,,,,,,38.0,,,35.0,
40,2020-03-05,104:202,126:160,bus,,,,,44.0,,,,,,,,,,,,,,,
40,2020-03-05,104:202,126:160,private_transport,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-05,104:202,134:136,bus,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-05,104:202,139:147,private_transport,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-05,104:202,140:146,bus,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-05,104:202,140:146,private_transport,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-05,104:202,141:145,bus,,,,,,,,,,,,21.0,,,,,,,,
40,2020-03-05,106:208,110:168,private_transport,,,,,,,,,,,,,,14.0,,,,,,
40,2020-03-05,106:208,112:158,bus,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-05,107:207,110:168,bus,,,,,,,,,,,,,,25.0,,,,,,
40,2020-03-05,107:207,110:168,private_transport,,,,,,,,,,,,,,13.0,,,,,,
40,2020-03-05,107:207,112:158,bus,,,,,,,,,15.0,,,,,,,,,,,
40,2020-03-05,107:207,112:158,private_transport,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-05,107:207,61:413,bus,,,,,,,,,,,,,,,,,16.0,,,
40,2020-03-05,107:207,61:413,private_transport,,,,,,,,,,,,,,,,,20.0,,,
40,2020-03-05,108:170,108:170,private_transport,,10.0,,,,,,,,,,,,,,,,,,
40,2020-03-05,108:170,159:127,bus,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-05,108:170,160:110,bus,,11.0,,,,,,,,,,,,,,,,,,
40,2020-03-05,108:170,96:111,bus,,10.0,,,,,,,,,,,,,,,,,,
40,2020-03-05,109:169,110:168,bus,,,,,,,,,,15.0,,,,,,,,,,
40,2020-03-05,110:168,110:168,bus,,,,,,,,,,21.0,,,,,,43.0,,,,
40,2020-03-05,110:168,110:168,private_transport,51.0,,,,,,,,,57.0,,,,,,45.0,,,,
40,2020-03-05,110:168,104:202,bus,,,,,,,,,,,,,,,,27.0,,,,
40,2020-03-05,110:168,104:202,private_transport,18.0,,,,,,,,,,,,,,,28.0,,,,
40,2020-03-05,110:168,109:169,bus,,,,,,,,,,10.0,,,,,,,,,,
40,2020-03-05,110:168,111:167,bus,,,,,52.0,,,,,,,,,,,43.0,,,,
