ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-20,104:202,121:165,bus,,,,,,,,21.0,,,,,,,,,,
40,2019-11-20,104:202,121:165,private_transport,,,,,,,,18.0,,,,,,,,,,
40,2019-11-20,104:202,137:149,bus,,,,,,,,10.0,,,,,,,,,,
40,2019-11-20,104:202,137:149,private_transport,,,,,,,,10.0,,,,,,,,,,
40,2019-11-20,104:202,86:105,bus,,,,,,,,14.0,,,,,,,,,,
40,2019-11-20,104:202,86:105,private_transport,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,108:170,111:167,bus,,,,,,,,,,,,,12.0,,,,,
40,2019-11-20,108:170,157:129,bus,,,,,,,,,,,,,12.0,,,,,
40,2019-11-20,110:168,121:165,bus,,,,,,,,24.0,,,,,,,,,,
40,2019-11-20,110:168,121:165,private_transport,,,,,,,,18.0,,,,,,,,,,
40,2019-11-20,110:168,86:105,bus,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,110:168,86:105,private_transport,,,,,,,,11.0,,,,,,,,,,
40,2019-11-20,110:168,84:107,bus,,,,,,,,10.0,,,,,,,,,,
40,2019-11-20,111:167,111:167,bus,,,,,,,,,,,15.0,,,,,,,
40,2019-11-20,111:167,111:167,private_transport,,,,,,,,,,,54.0,,,,,,,
40,2019-11-20,111:167,104:202,bus,,,,,,,,,,,23.0,,,,,,,
40,2019-11-20,111:167,104:202,private_transport,,,,,,,,,,,58.0,,,,,,,
40,2019-11-20,111:167,127:159,bus,,,,12.0,,,,,,,,,,,,,,
40,2019-11-20,111:167,138:148,private_transport,,,,,,,,,,,13.0,,,,,,,
40,2019-11-20,111:167,92:115,bus,,,,15.0,,,,,,,,,,,,,,
40,2019-11-20,111:167,97:102,bus,,,,12.0,,,,,,,,,,,,,,
40,2019-11-20,115:155,108:170,bus,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,116:154,108:170,bus,,,,14.0,,,,,,,,,,,,,,
40,2019-11-20,121:165,121:165,bus,,,,,34.0,,,,,,,,,,,,,
40,2019-11-20,121:165,86:105,bus,,,,,15.0,,,,,,,,,,,,,
40,2019-11-20,121:165,127:159,bus,,,,11.0,,,,,,,,,,,28.0,,,
40,2019-11-20,121:165,127:159,private_transport,,,,,,,,,,,,,,,12.0,,,
40,2019-11-20,121:165,97:102,bus,,,,16.0,,,,,,,,,,,14.0,,,
40,2019-11-20,121:165,97:102,private_transport,,,,,,,,,,,,,,,11.0,,,
40,2019-11-20,121:165,108:170,bus,,,13.0,,,,,,,,,,,,,,,
40,2019-11-20,121:165,122:164,private_transport,,,,12.0,,,,,,,,,,,,,,
40,2019-11-20,121:165,123:163,bus,,,,13.0,,,,,,,,,,,,,,
40,2019-11-20,121:165,126:160,bus,,,,,,,,,,,,,,,28.0,,,
40,2019-11-20,121:165,126:160,private_transport,,,,,,,,,,,,,,,17.0,,,
40,2019-11-20,121:165,160:110,bus,,,21.0,,,,,,,,,,,,,,,
40,2019-11-20,121:165,160:110,private_transport,,,13.0,,,,,,,,,,,,,,,
40,2019-11-20,121:165,87:104,bus,,,,,,,,,,25.0,,,,,,,,
40,2019-11-20,121:165,91:116,bus,,,,,,,,,,14.0,,,,,,,,
40,2019-11-20,121:165,96:111,bus,,,25.0,,,,,,,,,,,,,,,
40,2019-11-20,121:165,96:111,private_transport,,,13.0,,,,,,,,,,,,,,,
40,2019-11-20,122:164,137:149,bus,,,,,,11.0,,,,,,,,,,,,
40,2019-11-20,122:164,86:105,bus,,,,,,,,,,,,,,,,,,10.0
40,2019-11-20,122:164,84:107,private_transport,,,,,,11.0,,,,,,,,,,,,
40,2019-11-20,122:164,144:126,private_transport,,,,,,,,,,,,,,,,,,18.0
40,2019-11-20,122:164,150:120,private_transport,,,,,,,,,,,,,13.0,,,,,
40,2019-11-20,123:163,86:105,bus,,,,,,,,,,,,,,,,,,11.0
40,2019-11-20,123:163,144:126,private_transport,,,,,,,,,,,,,,,,,,16.0
40,2019-11-20,124:162,137:149,private_transport,,,,,,,,,,,,19.0,,,,,,
40,2019-11-20,124:162,124:162,private_transport,,,,,,,,,,,,10.0,,,,,,
40,2019-11-20,124:162,159:127,private_transport,,,,,,,,,,,,14.0,,,,,,
40,2019-11-20,125:161,137:149,private_transport,,,,,,,,,,,,11.0,,,,,,
40,2019-11-20,126:160,87:104,bus,,,,,,,,,,,,,,,,37.0,,
40,2019-11-20,126:160,87:104,private_transport,,,,,,,,,,,,,,,,35.0,,
40,2019-11-20,127:159,150:120,bus,,,,,,,,,,,,,13.0,,,,,
40,2019-11-20,127:159,106:208,bus,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,127:159,107:207,private_transport,,,,16.0,,,,,,,,,,,,,,
40,2019-11-20,127:159,95:112,bus,,,,,,,,,,,,,,,10.0,,,
40,2019-11-20,133:137,58:303,bus,,,,,,,,,,,32.0,,,,,,,
40,2019-11-20,133:137,58:303,private_transport,,,,,,,,,,,25.0,,,,,,,
40,2019-11-20,134:136,108:170,bus,,,,17.0,,,,,,,,,,,,,,
40,2019-11-20,134:136,58:303,private_transport,,,,,,,,,,,18.0,,,,,,,
40,2019-11-20,134:136,152:134,private_transport,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,135:135,108:170,bus,,,,30.0,,,,,,,,,,,,,,
40,2019-11-20,135:135,108:170,private_transport,,,,16.0,,,,,,,,,,,,,,
40,2019-11-20,135:135,152:134,private_transport,,,,14.0,,,,,,,,,,,,,,
40,2019-11-20,135:135,151:119,bus,,,,19.0,,,,,,,,,,,,,,
40,2019-11-20,135:135,154:132,bus,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,137:149,137:149,bus,,,,,,,,,13.0,,,,,,,,,
40,2019-11-20,137:149,137:149,private_transport,,,,,,,,,10.0,,,32.0,,,,,,
40,2019-11-20,137:149,144:126,bus,,,,,,,,,20.0,,,,,,,,,
40,2019-11-20,137:149,159:127,bus,,,,,,,,,48.0,,,,,,,,,
40,2019-11-20,137:149,159:127,private_transport,,,,,,,,,44.0,,,24.0,,,,,,
40,2019-11-20,139:147,108:170,bus,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,139:147,58:303,private_transport,,16.0,,,,,,,,,,,,,,,,
40,2019-11-20,140:146,58:303,bus,,18.0,,,,,,,,,,,,,,,,
40,2019-11-20,140:146,58:303,private_transport,,42.0,,,,,,,,,,,,,,,,
40,2019-11-20,140:146,134:136,bus,,,,,14.0,,,,,,,,,,,,,
40,2019-11-20,140:146,135:135,bus,,,,,32.0,,,,,,,,,,,,,
40,2019-11-20,140:146,140:146,bus,,,,,,,,,,,,16.0,,,,,,
40,2019-11-20,140:146,140:146,private_transport,,,,,,,,,,,,13.0,,,,,,
40,2019-11-20,140:146,141:145,bus,,,,,,,,,,,,21.0,,,,,,
40,2019-11-20,141:145,58:303,bus,,27.0,,,,,,,,,,,,,,,,
40,2019-11-20,141:145,58:303,private_transport,,51.0,,,,,,,,,,,,,,,,
40,2019-11-20,141:145,134:136,bus,,,,,20.0,,,,,,,,,,,,,
40,2019-11-20,141:145,135:135,bus,,,,,45.0,,,,,,,,,,,,,
40,2019-11-20,141:145,140:146,bus,,,,,,,,,,,,24.0,,,,,,
40,2019-11-20,141:145,140:146,private_transport,,,,,,,,,,,,20.0,,,,,,
40,2019-11-20,141:145,141:145,bus,,,,,,,,,,,,20.0,,,,,,
40,2019-11-20,141:145,141:145,private_transport,,,,,,,,,,,,21.0,,,,,,
40,2019-11-20,141:145,116:154,bus,,,,,12.0,,,,,,,,,,,,,
40,2019-11-20,141:145,133:137,bus,,,,,11.0,,,,,,,,,,,,,
40,2019-11-20,141:145,139:147,bus,,,,,12.0,,,,,,,13.0,,,,,,
40,2019-11-20,141:145,45:319,private_transport,,11.0,,,,,,,,,,,,,,,,
40,2019-11-20,144:126,58:303,bus,,,,,,,,,,,27.0,,,,,,,
40,2019-11-20,144:126,58:303,private_transport,,,,,,,,,16.0,,31.0,,,,,,,
40,2019-11-20,147:123,121:165,bus,,,,,,,,11.0,,,,,,,,,,
40,2019-11-20,148:122,92:115,bus,,,,15.0,,,,,,,,,,,,,,
40,2019-11-20,148:122,92:115,private_transport,,,,13.0,,,,,,,,,,,,,,
40,2019-11-20,149:121,86:105,private_transport,,,,,,,,,,,,,,,,,,18.0
40,2019-11-20,149:121,92:115,bus,,,,27.0,,,,,,,,,,,,,,
40,2019-11-20,149:121,92:115,private_transport,,,,25.0,,,,,,,,,,,,,,
40,2019-11-20,149:121,126:160,private_transport,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,149:121,91:116,bus,,,,14.0,,,,,,,,,,,,,,
40,2019-11-20,149:121,144:126,private_transport,,,,,,,,,,,,,,,,,,17.0
40,2019-11-20,150:120,144:126,bus,,,,,,,,,,,,,,,,,,14.0
40,2019-11-20,152:134,106:208,private_transport,,,,15.0,,,,,,,,,,,,,,
40,2019-11-20,152:134,107:207,bus,,,,19.0,,,,,,,,,,,,,,
40,2019-11-20,152:134,112:158,bus,,,,16.0,,,,,,,,,,,,,,
40,2019-11-20,152:134,57:310,bus,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,152:134,57:310,private_transport,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,153:133,106:208,bus,,,,12.0,,,,,,,,,,,,,,
40,2019-11-20,153:133,112:158,bus,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,154:132,107:207,bus,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,156:130,144:126,bus,,,,,,29.0,,,,,,,,,,,,
40,2019-11-20,156:130,133:137,bus,,,,,,35.0,,,,,,,,,,,,
40,2019-11-20,157:129,127:159,bus,,,,19.0,,,,,,,,,,,,,,
40,2019-11-20,157:129,97:102,private_transport,,,,12.0,,,,,,,,,,,,,,
40,2019-11-20,157:129,122:164,bus,,,,26.0,,,,,,,,,,,,,,
40,2019-11-20,157:129,91:116,bus,,,,,,,,,,11.0,,,,,,,,
40,2019-11-20,157:129,93:114,private_transport,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,157:129,94:113,bus,,,,12.0,,,,,,,,,,,,,,
40,2019-11-20,158:128,84:107,private_transport,,,,,,,,,,,,,,,26.0,,,
40,2019-11-20,158:128,97:102,bus,,,,,,,,,18.0,,,,,,,,,
40,2019-11-20,158:128,97:102,private_transport,,,,,,,,,12.0,,,,,,,,,
40,2019-11-20,158:128,93:114,bus,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,158:128,158:128,private_transport,,,,,,,,,,,,,,,10.0,,,
40,2019-11-20,158:128,85:106,bus,,,,,,,,,,,,,,,21.0,,,
40,2019-11-20,158:128,85:106,private_transport,,,,,,,,,,,,,,,33.0,,,
40,2019-11-20,159:127,137:149,private_transport,,,,,,,,,,,,26.0,,,,,,
40,2019-11-20,159:127,124:162,private_transport,,,,,,,,,,,,20.0,,,,,,
40,2019-11-20,159:127,159:127,private_transport,,,,,,,,,,,,21.0,,,,,,
40,2019-11-20,159:127,95:112,bus,,,,,,,,35.0,,,,,,,,,,
40,2019-11-20,159:127,95:112,private_transport,,,,,,,,21.0,,,,,,,,,,
40,2019-11-20,159:127,58:303,private_transport,,,,,,,,,,,11.0,,,,,,,
40,2019-11-20,159:127,113:157,bus,,,,,,,,25.0,,,,,,,,,,
40,2019-11-20,159:127,113:157,private_transport,,,,,,,,14.0,,,,,,,,,,
40,2019-11-20,159:127,131:139,private_transport,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,159:127,132:138,bus,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,160:110,121:165,bus,,,,,,,,,,,,,21.0,,,,,
40,2019-11-20,160:110,121:165,private_transport,,,,,,,,,,,,,14.0,,,,,
40,2019-11-20,160:110,157:129,private_transport,,,,,,,,,,,,,10.0,,,,,
40,2019-11-20,160:110,79:415,private_transport,,,,,,,15.0,,,,,,,,,,,
40,2019-11-20,21:521,45:319,private_transport,61.0,,,,,,,,,,,,,,,,,
40,2019-11-20,29:529,45:319,private_transport,205.0,,,,,,,,,,,,,,,,,
40,2019-11-20,29:529,103:203,private_transport,12.0,,,,,,,,,,,,,,,,,
40,2019-11-20,45:319,58:303,bus,,,,,,,,,,,,,,,21.0,,,
40,2019-11-20,45:319,58:303,private_transport,,,,,,,,,,,,,,,17.0,,,
40,2019-11-20,45:319,45:319,private_transport,,,10.0,,,,,,,,,,,,,,,
40,2019-11-20,48:301,58:303,bus,,,,,,,,,,,,,,,24.0,,,
40,2019-11-20,48:301,58:303,private_transport,,,,,,,,,,,,,,,47.0,,,
40,2019-11-20,58:303,104:202,private_transport,,,,,,,,,,,,,,10.0,,,,
40,2019-11-20,58:303,45:319,bus,,,27.0,,,,,,,,,,,,,,,
40,2019-11-20,58:303,45:319,private_transport,,,71.0,,,,,,,,,,,,,,,
40,2019-11-20,68:315,104:202,private_transport,,,,,,,,,,,,,,41.0,,,,
40,2019-11-20,68:315,58:303,bus,,,,,,,,,,,,,,,10.0,,,
40,2019-11-20,68:315,110:168,private_transport,,,,,,,,,,,,,,41.0,,,,
40,2019-11-20,77:312,58:303,bus,,,,,,,,,,,,,,,29.0,,,
40,2019-11-20,77:312,58:303,private_transport,,,,,,,,,,,,,,,36.0,,,
40,2019-11-20,84:107,121:165,bus,,,,,13.0,,,,,,,,,,,,,
40,2019-11-20,84:107,84:107,bus,,,,,13.0,,,,,,,,,,,,,
40,2019-11-20,84:107,127:159,bus,,,,,,,,,,,,,,,21.0,,,
40,2019-11-20,84:107,97:102,bus,,,,,,,,,,,,,,,12.0,,,
40,2019-11-20,84:107,126:160,bus,,,,,,,,,,,,,,,13.0,,,
40,2019-11-20,84:107,126:160,private_transport,,,,,,,,,,,,,,,13.0,,,
40,2019-11-20,84:107,160:110,bus,,,11.0,,,,,,,,,,,,,,,
40,2019-11-20,84:107,45:319,bus,,,,,12.0,,,,,,,,,,,,,
40,2019-11-20,85:106,97:102,bus,,,,,,,,,,,15.0,,,,,,,
