ProjectID,Date,Origin,Destination,Modo,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-21,103:203,103:203,bus,,,,,,,,,,,,,,19.0,,,,,
40,2019-11-21,103:203,120:166,bus,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,103:203,138:148,bus,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-21,103:203,88:103,bus,,,,,,,,16.0,,,,,,,,,,,
40,2019-11-21,103:203,88:103,private_transport,,,,,,,,34.0,,,,,,,,,,,
40,2019-11-21,103:203,97:102,bus,,,,,,,,17.0,,,,,,,,,,,
40,2019-11-21,103:203,97:102,private_transport,,,,,,,,52.0,,,,,,,,,,,
40,2019-11-21,103:203,99:101,bus,,,,,,,,,,,,,,,,18.0,,,
40,2019-11-21,103:203,99:101,private_transport,,,,,,,,,,,,,,,,17.0,,,
40,2019-11-21,104:202,61:413,bus,,,,,,,,,,28.0,,,,,,,,,
40,2019-11-21,104:202,61:413,private_transport,,,,,,,,,,35.0,,,,,,,,,
40,2019-11-21,104:202,90:117,bus,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-21,104:202,90:117,private_transport,,,12.0,,,,,,,,,,,,,,,,
40,2019-11-21,108:170,121:165,bus,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-21,108:170,121:165,private_transport,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-21,108:170,84:107,bus,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-21,108:170,84:107,private_transport,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-21,109:169,121:165,bus,,,,,,,,,,,,,18.0,,,,,,
40,2019-11-21,109:169,84:107,bus,,,,,,,,,,,,,15.0,,,,,,
40,2019-11-21,109:169,109:169,bus,,,,,,15.0,,,,,,,,,,,,,
40,2019-11-21,109:169,109:169,private_transport,,,,,,13.0,,,,,,,,,,,,,
40,2019-11-21,109:169,110:168,private_transport,,10.0,,,,,,,,,,,,,,,,,
40,2019-11-21,109:169,45:319,private_transport,,,,,,,,44.0,,,,,,,,,,,
40,2019-11-21,109:169,86:105,private_transport,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-21,110:168,61:413,bus,,,,,,,,,,34.0,,,,,,,,,
40,2019-11-21,110:168,61:413,private_transport,,,,,,,,,,45.0,,,,,,,,,
40,2019-11-21,110:168,90:117,bus,,,30.0,,,,,,,,,,,,,,,,
40,2019-11-21,110:168,90:117,private_transport,,,30.0,,,,,,,,,,,,,,,,
40,2019-11-21,110:168,110:168,bus,,68.0,,,,,,,,,,,,,,,,,
40,2019-11-21,110:168,110:168,private_transport,,25.0,,,,,,,,,,,,,,,,,
40,2019-11-21,110:168,140:146,bus,,,,,,,,,,,,,,,31.0,,,,
40,2019-11-21,110:168,140:146,private_transport,,,,,,,,,,,,,,,13.0,,,,
40,2019-11-21,110:168,141:145,bus,,,,,,,,,,,,,,,28.0,,,,
40,2019-11-21,110:168,145:125,bus,,,,,,,,,,,,,,,17.0,,,,
40,2019-11-21,110:168,149:121,bus,,13.0,,,,,,,,,,,,,,,,,
40,2019-11-21,110:168,156:130,bus,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-21,110:168,160:110,bus,,,,,,,,,,,,,,,28.0,,,,
40,2019-11-21,110:168,160:110,private_transport,,,,,,,,,,,,,,,22.0,,,,
40,2019-11-21,110:168,56:416,private_transport,,,,,,,,,,,,142.0,,,,,,,
40,2019-11-21,110:168,85:106,bus,,,17.0,,,,,,,,,,,,,,,,
40,2019-11-21,110:168,85:106,private_transport,,,17.0,,,,,,,,,,,,,,,,
40,2019-11-21,111:167,138:148,bus,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-21,111:167,138:148,private_transport,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-21,111:167,90:117,bus,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-21,111:167,90:117,private_transport,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-21,111:167,85:106,bus,,,12.0,,,,,,,,,,,,,,,,
40,2019-11-21,111:167,85:106,private_transport,,,12.0,,,,,,,,,,,,,,,,
40,2019-11-21,111:167,111:167,bus,,,,,,,,86.0,,,,,,,,,,,
40,2019-11-21,111:167,111:167,private_transport,,,,,,,,57.0,,,,,,,,,,,
40,2019-11-21,113:157,97:102,private_transport,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-21,113:157,95:112,private_transport,,,,,,,,,,,,,,,17.0,,,,
40,2019-11-21,115:155,101:205,private_transport,,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,115:155,129:141,bus,,,,,,,,,,,,,,39.0,,,,,
40,2019-11-21,115:155,129:141,private_transport,,,,,,,,,,,,,,13.0,,,,,
40,2019-11-21,116:154,97:102,bus,,,,,,,,,,24.0,,,,,,,,,
40,2019-11-21,116:154,87:104,private_transport,,,,,,,,,,,,,,,,,,16.0,
40,2019-11-21,118:152,97:102,bus,,,,,,,,,,33.0,,,,,,,,,
40,2019-11-21,118:152,141:145,bus,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,118:152,127:159,bus,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-21,120:166,159:127,bus,,,,,26.0,,,,,,,,,,,,,,
40,2019-11-21,121:165,97:102,bus,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-21,121:165,97:102,private_transport,,,,,13.0,,,,,,,,,,,,,,
40,2019-11-21,121:165,90:117,bus,,,,,,40.0,,,,,,,,,,,,,
40,2019-11-21,121:165,90:117,private_transport,,,,,,17.0,,,,,,,,,,,,,
40,2019-11-21,121:165,121:165,bus,,,,,,,,,,,,,,,,,,,17.0
40,2019-11-21,121:165,121:165,private_transport,,,,,,,,,,,,,,,,,,,14.0
40,2019-11-21,121:165,84:107,bus,,,,,,,,,,,,,,,,,,,17.0
40,2019-11-21,121:165,84:107,private_transport,,,,,,,,,,,,,,,,,,,15.0
40,2019-11-21,121:165,140:146,bus,,,,,,17.0,,,,,,,,,,,,,
40,2019-11-21,121:165,140:146,private_transport,,,,,,19.0,,,,,,,,,,,,,
40,2019-11-21,121:165,141:145,bus,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,121:165,141:145,private_transport,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,121:165,85:106,bus,,,,,,15.0,,,,,,,,,,,,,
40,2019-11-21,121:165,118:152,bus,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,121:165,126:160,private_transport,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-21,121:165,150:120,bus,,,,,46.0,,,,,,,,,,,,,,
40,2019-11-21,121:165,150:120,private_transport,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-21,121:165,158:128,bus,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,122:164,86:105,private_transport,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,126:160,88:103,bus,,,,,,,,,,31.0,,,,,,,,,
40,2019-11-21,126:160,88:103,private_transport,,,,,,,,,,16.0,,,,,,,,,
40,2019-11-21,126:160,121:165,bus,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-21,126:160,84:107,bus,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,126:160,86:105,bus,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,126:160,85:106,bus,,,,,,,,,,29.0,,,,,,,,,
40,2019-11-21,126:160,85:106,private_transport,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-21,126:160,111:167,bus,,,,,,,,,,,,,,,,46.0,,,
40,2019-11-21,126:160,111:167,private_transport,,,,,,,,,,,,,,,,45.0,,,
40,2019-11-21,127:159,121:165,bus,,,,21.0,,,,,,,,,,,,,,,
40,2019-11-21,127:159,121:165,private_transport,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-21,127:159,84:107,bus,,,,15.0,,,,,,,,,,,,,,,
40,2019-11-21,127:159,86:105,bus,,,,13.0,,,,,,,,,,,,,,,
40,2019-11-21,127:159,86:105,private_transport,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-21,128:142,84:107,bus,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-21,128:142,45:319,private_transport,,,,,,,,26.0,,,,,,,,,,,
40,2019-11-21,131:139,88:103,private_transport,,,,,,,,19.0,,,,,,,,,,,
40,2019-11-21,131:139,97:102,bus,,,,,,,,14.0,,,,,,,,,,,
40,2019-11-21,131:139,97:102,private_transport,,,,,,,,30.0,,,,,,,,,,,
40,2019-11-21,131:139,95:112,private_transport,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,133:137,113:157,bus,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-21,133:137,113:157,private_transport,,,,,,,,,,,,,,,,14.0,,,
40,2019-11-21,133:137,131:139,bus,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,133:137,131:139,private_transport,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-21,134:136,95:112,private_transport,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-21,134:136,87:104,bus,,,,,,,,,,,,,,,,,,13.0,
40,2019-11-21,134:136,87:104,private_transport,,,,,,,,,,,,,,,,,,18.0,
40,2019-11-21,135:135,84:107,private_transport,,,,,,,,,,,,,,,,,,14.0,
40,2019-11-21,135:135,86:105,bus,,,,,,,,,,,,,,,,,,12.0,
40,2019-11-21,135:135,86:105,private_transport,,,,,,,,,,,,,,,,,,35.0,
40,2019-11-21,135:135,87:104,bus,,,,,,,,,,,,,,,,,,13.0,
40,2019-11-21,135:135,87:104,private_transport,,,,,,,,,,,,,,,,,,17.0,
40,2019-11-21,137:149,90:117,bus,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-21,137:149,90:117,private_transport,,,,,,12.0,,,21.0,,,,,,,,,,
40,2019-11-21,137:149,140:146,bus,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,137:149,126:160,bus,,,,,,,,,38.0,,,,,,,,,,
40,2019-11-21,137:149,126:160,private_transport,,,,,,,,,51.0,,,,,,,,,,
40,2019-11-21,138:148,103:203,bus,,,,,,,,,,,,,,29.0,,,,,
40,2019-11-21,138:148,120:166,bus,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-21,138:148,120:166,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,138:148,138:148,bus,,,,,,,,,,,,,,41.0,,,,,
40,2019-11-21,138:148,138:148,private_transport,,,,,,,,,,,,,,20.0,,,,,
40,2019-11-21,138:148,99:101,bus,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-21,138:148,99:101,private_transport,,,,,,,,,,,,,,,,21.0,,,
40,2019-11-21,138:148,141:145,bus,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,138:148,111:167,bus,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-21,138:148,111:167,private_transport,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-21,139:147,97:102,bus,,,,,,,,,,16.0,,,,,,,,,
40,2019-11-21,139:147,139:147,private_transport,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,140:146,140:146,bus,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-21,140:146,140:146,private_transport,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-21,140:146,141:145,bus,,,,,18.0,,,,,,,,,,,,,,
40,2019-11-21,140:146,141:145,private_transport,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-21,140:146,139:147,private_transport,,,,,13.0,,,,,,,,,,,,,,
40,2019-11-21,140:146,134:136,bus,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,141:145,140:146,bus,,,,,21.0,,,,,,,,,,,,,,
40,2019-11-21,141:145,141:145,bus,,,,,28.0,,,,,,,,,,,,,,
40,2019-11-21,141:145,141:145,private_transport,,,,,29.0,,,,,,,,,,,,,,
40,2019-11-21,141:145,159:127,bus,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,141:145,118:152,bus,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,141:145,137:149,bus,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-21,143:143,45:319,private_transport,,,,,,,,26.0,,,,,,,,,,,
40,2019-11-21,143:143,86:105,bus,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-21,144:126,121:165,bus,,,,,,,,16.0,,,,,,,,,,,
40,2019-11-21,144:126,95:112,bus,,,,,,,,,,,,,,,,15.0,,,
40,2019-11-21,144:126,95:112,private_transport,,,,,,,,,,,,,,,,15.0,,,
40,2019-11-21,144:126,126:160,bus,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-21,144:126,126:160,private_transport,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-21,144:126,132:138,bus,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,144:126,48:301,private_transport,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-21,144:126,77:312,private_transport,,,,,,,15.0,,,,,,,,,,,,
40,2019-11-21,145:125,159:127,bus,,,,,28.0,,,,,,,,,,,,,,
40,2019-11-21,147:123,61:413,private_transport,,,,,,,,,,17.0,,,,,,,,,
40,2019-11-21,147:123,90:117,bus,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-21,147:123,90:117,private_transport,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-21,149:121,160:110,bus,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,149:121,56:416,private_transport,,,,,,,,,,,,12.0,,,,,,,
40,2019-11-21,150:120,84:107,bus,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,150:120,86:105,bus,,,,,,,,,,,,,,,26.0,,,,
40,2019-11-21,150:120,85:106,bus,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-21,150:120,85:106,private_transport,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-21,150:120,87:104,bus,,,,,,,,,,,,,,,22.0,,,,
40,2019-11-21,150:120,87:104,private_transport,,,,,,,,,,,,,,,14.0,,,,
40,2019-11-21,152:134,121:165,bus,,,,36.0,,,,,,,,,,,,,,,
40,2019-11-21,152:134,121:165,private_transport,,,,17.0,,,,,,,,,,,,,,,
40,2019-11-21,152:134,84:107,bus,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-21,152:134,86:105,bus,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-21,152:134,83:108,bus,,,,,,,,,,,27.0,,,,,,,,
40,2019-11-21,152:134,83:108,private_transport,,,,,,,,,,,20.0,,,,,,,,
40,2019-11-21,153:133,121:165,bus,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-21,153:133,84:107,bus,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-21,153:133,86:105,private_transport,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-21,153:133,137:149,bus,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-21,153:133,83:108,bus,,,,,,,,,,,25.0,,,,,,,,
40,2019-11-21,153:133,83:108,private_transport,,,,,,,,,,,21.0,,,,,,,,
40,2019-11-21,154:132,121:165,private_transport,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-21,158:128,61:413,private_transport,,,,,,,,,,,,,,,,24.0,,,
40,2019-11-21,158:128,85:106,bus,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,158:128,87:104,bus,,,,,,48.0,,,,,,,,,,,,,
40,2019-11-21,158:128,87:104,private_transport,,,,,,32.0,,,,,,,,,10.0,,,,
40,2019-11-21,158:128,92:115,bus,,,,,,27.0,,,,,,,,,,,,,
40,2019-11-21,158:128,92:115,private_transport,,,,,,24.0,,,,,,,,,,,,,
40,2019-11-21,159:127,45:319,private_transport,,,,,,,23.0,,,,,,,,,,,,
40,2019-11-21,159:127,95:112,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,159:127,48:301,private_transport,,,,,,,48.0,,,,,,,,,,,,
40,2019-11-21,159:127,77:312,private_transport,,,,,,,41.0,,,,,,,,,,,,
40,2019-11-21,159:127,50:412,private_transport,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-21,160:110,121:165,private_transport,,,,19.0,,,,,,,,,,,,,,,
40,2019-11-21,160:110,111:167,bus,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,276:144,121:165,bus,,,,,,,,,,,,22.0,,,,,,,
40,2019-11-21,276:144,121:165,private_transport,,,,,,,,,,,,12.0,,,,,,,
40,2019-11-21,276:144,45:319,private_transport,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-21,276:144,86:105,bus,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-21,276:144,137:149,bus,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-21,45:319,86:105,bus,,,,19.0,,,,,,,,,,,,,,,
40,2019-11-21,45:319,86:105,private_transport,,,,41.0,,,,,,,,,,,,,,,
40,2019-11-21,45:319,85:106,bus,,,,16.0,,,,,,,,,,,,,,,
40,2019-11-21,45:319,85:106,private_transport,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-21,45:319,87:104,bus,,,,33.0,,,,,,,,,,,,,,,
