ProjectID,Date,Origin,Destination,Modo,0100_0159,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,2000_2059
40,2019-11-21,62:307,91:116,bus,,,,,,,,52.0,,,,,,,
40,2019-11-21,62:307,92:115,private_transport,,,,,,,,10.0,,,,,,,
40,2019-11-21,64:306,76:314,private_transport,,,,,162.0,,,,,,,,,,
40,2019-11-21,6:506,121:165,private_transport,,,,,,,11.0,,,,,,,,
40,2019-11-21,6:506,157:129,private_transport,,,,,,,14.0,,,,,,,,
40,2019-11-21,6:506,111:167,private_transport,,,,,,,13.0,,,,,,,,
40,2019-11-21,72:411,62:307,private_transport,120.0,,,,,,,,,,,,,,
40,2019-11-21,76:314,76:314,bus,,,,81.0,,,,70.0,,,,,,,
40,2019-11-21,76:314,76:314,private_transport,,,,113.0,156.0,158.0,,92.0,,,,,,,
40,2019-11-21,76:314,126:160,private_transport,,,,15.0,,,,,,,,,,,
40,2019-11-21,76:314,21:521,private_transport,,,,,,,,26.0,,,,,,,
40,2019-11-21,76:314,29:529,private_transport,,,,,,,,26.0,,,,,,,
40,2019-11-21,76:314,45:319,private_transport,,,,,,,,,,28.0,,,142.0,,
40,2019-11-21,76:314,48:301,bus,,,,,,,,,,21.0,,,,,
40,2019-11-21,76:314,48:301,private_transport,,,,,,,,,,39.0,,,,,
40,2019-11-21,76:314,77:312,bus,,,,,,,,,,30.0,,,,,
40,2019-11-21,76:314,77:312,private_transport,,,,,,,,,,27.0,,,,,
40,2019-11-21,76:314,9:509,private_transport,,,,,,,,157.0,,,,,,,
40,2019-11-21,83:108,83:108,bus,,,,,,,,,,,,,,,10.0
40,2019-11-21,83:108,83:108,private_transport,,,,,,,,,16.0,,,,,,
40,2019-11-21,83:108,98:217,private_transport,,,,,,,,,,,,,,,10.0
40,2019-11-21,83:108,128:142,private_transport,,,,,,,,,,,,,,,10.0
40,2019-11-21,83:108,129:141,bus,,,,,,,,,17.0,,,,,,
40,2019-11-21,83:108,129:141,private_transport,,,,,,,,,13.0,,,,,,
40,2019-11-21,83:108,139:147,bus,,,,,,,,,11.0,,,,,,
40,2019-11-21,83:108,109:169,bus,,,,,,,,,,,,,,,10.0
40,2019-11-21,83:108,130:140,private_transport,,,,,,,,,11.0,,,,,,
40,2019-11-21,98:217,98:217,bus,,,,,,,,,15.0,,,,,,
40,2019-11-21,98:217,57:310,private_transport,,,,,,,12.0,,,,,,,,
40,2019-11-21,98:217,100:206,private_transport,,,,,,,,,16.0,,,,,,
40,2019-11-21,98:217,147:123,bus,,,,,,,,,12.0,,,,,,
40,2019-11-21,98:217,95:112,bus,,,,,,,,,12.0,,,,,,
40,2019-11-21,99:101,76:314,bus,,,43.0,,,,,,,,,,,,
40,2019-11-21,99:101,76:314,private_transport,,,56.0,,,,,,,,,,,,
40,2019-11-21,9:509,110:168,private_transport,,61.0,,,,,,,,,,,,,
40,2019-11-21,9:509,104:202,private_transport,,48.0,,,,,,,,,,,,,
