ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-12,103:203,103:203,bus,,,,,18.0,,,,,,,,,,,,
40,2019-11-12,103:203,103:203,private_transport,,,,,11.0,,,,,,,,,,,,
40,2019-11-12,103:203,138:148,bus,,,,,15.0,,,,,,,,,,,,
40,2019-11-12,104:202,103:203,bus,,,,,10.0,,,,,,,,,,,,
40,2019-11-12,108:170,154:132,bus,,31.0,,,,,,,,,,,,,,,
40,2019-11-12,108:170,89:118,bus,,27.0,,,,,,,,,,,,,,,
40,2019-11-12,109:169,87:104,bus,,,,,,,,,,,,,,,16.0,,
40,2019-11-12,109:169,87:104,private_transport,,,,,,,,,,,,,,,10.0,,
40,2019-11-12,109:169,97:102,bus,18.0,,,,,,,,,,,,,,,,
40,2019-11-12,110:168,87:104,bus,,,,,,,,,,,,,,,49.0,,
40,2019-11-12,110:168,90:117,bus,,,,,,,,,,,,,,,11.0,,
40,2019-11-12,110:168,92:115,bus,,,,,,,,,,,,,,,28.0,,
40,2019-11-12,110:168,92:115,private_transport,,,,,,,,,,,,,,,15.0,,
40,2019-11-12,111:167,90:117,bus,,,,,,,,,14.0,,,,,,,,
40,2019-11-12,111:167,126:160,bus,,,,,,,,,16.0,,,,,,,,
40,2019-11-12,118:152,121:165,private_transport,,,,,10.0,,,,,,,,,,,,
40,2019-11-12,118:152,50:412,private_transport,,,,,,,,,13.0,,,,,,,,
40,2019-11-12,121:165,90:117,bus,,,31.0,,,,,41.0,,,,,,,,,
40,2019-11-12,121:165,90:117,private_transport,,,29.0,,,,,36.0,,,,,,,,,
40,2019-11-12,121:165,92:115,bus,,,,,,,,15.0,,,,,,,,,
40,2019-11-12,121:165,92:115,private_transport,,,,,,,,14.0,,,,,,,,,
40,2019-11-12,121:165,126:160,bus,,,,,,,,,16.0,,,,,,,,
40,2019-11-12,121:165,85:106,bus,,,22.0,,,,,,,,,,,,,,
40,2019-11-12,121:165,85:106,private_transport,,,21.0,,,,,,,,,,,,,,
40,2019-11-12,122:164,103:203,bus,,,,,,,,,,,,,,13.0,,,
40,2019-11-12,122:164,103:203,private_transport,,,,,,,,,,,,,,10.0,,,
40,2019-11-12,122:164,138:148,bus,,,,,,,,,,,,,,21.0,,,
40,2019-11-12,122:164,138:148,private_transport,,,,,,,,,,,,,,22.0,,,
40,2019-11-12,122:164,104:202,bus,,,,,,,,,,,,,,10.0,,,
40,2019-11-12,123:163,103:203,bus,,,,,,,,,,,,,,11.0,,,
40,2019-11-12,123:163,138:148,private_transport,,,,,,,,,,,,,,12.0,,,
40,2019-11-12,126:160,90:117,bus,,,,,,,65.0,,,,,,,,,,
40,2019-11-12,126:160,90:117,private_transport,,,,,,,28.0,,,,,,,,,,
