ProjectID,Date,Origin,Destination,Modo,0100_0159,0500_0559,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,2000_2059
40,2019-11-20,126:160,90:117,bus,,,,50.0,,,,,,,,48.0,,
40,2019-11-20,126:160,90:117,private_transport,,,,24.0,,,11.0,,,,,14.0,,
40,2019-11-20,131:139,45:319,bus,,,,,,,,,,,,29.0,,
40,2019-11-20,131:139,45:319,private_transport,,,,,,,,,,,,25.0,,
40,2019-11-20,132:138,45:319,bus,,,,,,,,,,,,24.0,,
40,2019-11-20,132:138,45:319,private_transport,,,,,,,,,,,,18.0,,
40,2019-11-20,132:138,84:107,bus,,,,,,,,,,,,,,12.0
40,2019-11-20,132:138,85:106,bus,,,,,,,,,,,,,,13.0
40,2019-11-20,132:138,139:147,private_transport,,,,,,,,,,10.0,,,,
40,2019-11-20,132:138,90:117,private_transport,,,,10.0,,,,,,,,,,
40,2019-11-20,133:137,58:303,bus,,,,,,,,,35.0,,,,,
40,2019-11-20,133:137,58:303,private_transport,,,,,,,,,37.0,,,,,
40,2019-11-20,134:136,140:146,private_transport,,,13.0,,,,,,,,,,,
40,2019-11-20,134:136,139:147,bus,,,10.0,,,,,,,,,,,
40,2019-11-20,134:136,135:135,bus,,,,13.0,,,,,,,,,,
40,2019-11-20,134:136,58:303,bus,,,,,,,,,20.0,,,,,
40,2019-11-20,134:136,58:303,private_transport,,,,,,,,,20.0,,,,,
40,2019-11-20,135:135,140:146,bus,,,13.0,,,,,,,,,,,
40,2019-11-20,135:135,140:146,private_transport,,,10.0,,,,,,,,,,,
40,2019-11-20,135:135,141:145,bus,,,21.0,,,,,,,,,,,
40,2019-11-20,135:135,141:145,private_transport,,,11.0,,,,,,,,,,,
40,2019-11-20,135:135,139:147,private_transport,,,11.0,,,,,,,,,,,
40,2019-11-20,136:150,92:115,bus,,,,27.0,,,,,,,,,,
40,2019-11-20,136:150,87:104,bus,,,,54.0,,,,,,,,,,
40,2019-11-20,136:150,87:104,private_transport,,,,12.0,,,,,,,,,,
40,2019-11-20,136:150,144:126,bus,,,,,,,,,,11.0,,,,
40,2019-11-20,136:150,119:151,bus,,,,,11.0,,,,,,,,,
40,2019-11-20,136:150,119:151,private_transport,,,,,12.0,,,,,,,,,
40,2019-11-20,137:149,126:160,bus,,,,,,,,,,30.0,,,,
40,2019-11-20,137:149,126:160,private_transport,,,,,,,,,,11.0,,,,
40,2019-11-20,137:149,160:110,bus,,,,,,,,,,11.0,,,,
40,2019-11-20,139:147,135:135,bus,,,,23.0,,,,,,,,,,
40,2019-11-20,140:146,139:147,bus,,,,12.0,,,,,,,,,,
40,2019-11-20,140:146,144:126,bus,,,,,,,,,,13.0,,,,
40,2019-11-20,140:146,118:152,private_transport,,,,,10.0,,,,,,,,,
40,2019-11-20,140:146,119:151,bus,,,,,11.0,,,,,,,,,
40,2019-11-20,140:146,135:135,bus,,,,36.0,,,,,,,,,,
40,2019-11-20,140:146,135:135,private_transport,,,,10.0,,,,,,,,,,
40,2019-11-20,140:146,115:155,bus,,,,11.0,,,,,,,,,,
40,2019-11-20,141:145,139:147,bus,,,,11.0,,,,,,,,,,
40,2019-11-20,141:145,135:135,bus,,,,43.0,,,,,,,,,,
40,2019-11-20,141:145,116:154,bus,,,,14.0,,,,,,,,,,
40,2019-11-20,141:145,134:136,bus,,,,12.0,,,,,,,,,,
40,2019-11-20,144:126,87:104,bus,,14.0,,,,,,,,,,,,
40,2019-11-20,144:126,87:104,private_transport,,15.0,,,,,,,,,,,,
40,2019-11-20,144:126,91:116,private_transport,,,,,,10.0,,,,,,,,
40,2019-11-20,144:126,58:303,bus,,,,,,,,,31.0,,,,,
40,2019-11-20,144:126,58:303,private_transport,,,,,,,,,33.0,,,,,
40,2019-11-20,144:126,111:167,bus,,,,,,,,,,,,11.0,,
40,2019-11-20,145:125,145:125,bus,,,59.0,,,,,,,,,,,
40,2019-11-20,145:125,145:125,private_transport,,,10.0,,,,,,,,,,,
40,2019-11-20,145:125,155:131,bus,,,10.0,,,,,,,,,,,
40,2019-11-20,148:122,92:115,bus,,,14.0,,,,,,,,,,,
40,2019-11-20,148:122,91:116,bus,,,11.0,,,,,,,,,,,
40,2019-11-20,149:121,92:115,bus,,,38.0,,,,,,,,,,,
40,2019-11-20,149:121,92:115,private_transport,,,26.0,,,,,,,,,,,
40,2019-11-20,149:121,91:116,bus,,,12.0,,,,,,,,,,,
40,2019-11-20,149:121,126:160,bus,,,11.0,,,,,,,,,,,
40,2019-11-20,149:121,156:130,bus,,,10.0,,,,,,,,,,,
40,2019-11-20,150:120,84:107,private_transport,,,,,,,,,,10.0,,,,
40,2019-11-20,150:120,121:165,bus,,,,,,,,,,30.0,,,,
40,2019-11-20,150:120,121:165,private_transport,,,,,,,,,,16.0,,,,
40,2019-11-20,151:119,45:319,private_transport,,,11.0,,,,,,,,,,,
40,2019-11-20,151:119,108:170,bus,,,,,,,,,,,,20.0,,
40,2019-11-20,151:119,48:301,bus,,,10.0,,,,,,,,,,,
40,2019-11-20,151:119,48:301,private_transport,,,11.0,,,,,,,,,,,
40,2019-11-20,151:119,77:312,private_transport,,,14.0,,,,,,,,,,,
40,2019-11-20,151:119,152:134,bus,,,,,,,,,,,,13.0,,
40,2019-11-20,152:134,45:319,bus,,,10.0,,,,,,,,,,,
40,2019-11-20,152:134,45:319,private_transport,,,10.0,,,,,,,,,,,
40,2019-11-20,152:134,108:170,bus,,,,,,,,,,,,13.0,,
40,2019-11-20,152:134,48:301,bus,,,10.0,,,,,,,,,,,
40,2019-11-20,152:134,154:132,bus,,,,,,,,,,,,11.0,,
40,2019-11-20,154:132,45:319,private_transport,,,11.0,,,,,,,,,,,
40,2019-11-20,155:131,133:137,bus,,,,,17.0,,,,,,,,,
40,2019-11-20,155:131,144:126,bus,,,,,12.0,,,,,,,,,
40,2019-11-20,155:131,126:160,private_transport,,,,,,,,,,,,12.0,,
40,2019-11-20,155:131,90:117,bus,,,,,,,,,,,,10.0,,
40,2019-11-20,155:131,145:125,bus,,,18.0,,,,,,,,,,,
40,2019-11-20,155:131,155:131,bus,,,13.0,,,,,,,,,,,
40,2019-11-20,156:130,133:137,bus,,,,,23.0,,,,,,,,,
40,2019-11-20,156:130,144:126,bus,,,,,29.0,,,,,,,,,
40,2019-11-20,156:130,135:135,bus,,,,,10.0,,,,,,,,,
40,2019-11-20,156:130,126:160,bus,,,,,,,,,,,,41.0,,
40,2019-11-20,156:130,90:117,bus,,,,,,,,,,,,14.0,,
40,2019-11-20,156:130,159:127,bus,,,,,11.0,,,,,,,,,
40,2019-11-20,157:129,87:104,bus,,,,,,33.0,,,,,,,,
40,2019-11-20,158:128,87:104,bus,,,,,,14.0,,,,,,,,
40,2019-11-20,158:128,121:165,bus,,,,,,,,,,11.0,,,,
40,2019-11-20,159:127,157:129,bus,,,,,,,,,,,,,17.0,
40,2019-11-20,159:127,126:160,bus,,,,,,,,,,17.0,,,,
40,2019-11-20,159:127,126:160,private_transport,,,,,,,,,,16.0,,,,
40,2019-11-20,159:127,58:303,bus,,,,,,,,,10.0,,,,,
40,2019-11-20,159:127,58:303,private_transport,,,,,,,,,11.0,,,,,
40,2019-11-20,159:127,111:167,bus,,,,,,,,,,,,82.0,21.0,
40,2019-11-20,159:127,111:167,private_transport,,,,,,,,,,,,40.0,,
40,2019-11-20,159:127,138:148,private_transport,,,,,,,,,,,,12.0,,
40,2019-11-20,159:127,148:122,bus,,,,,,,,,,,,,37.0,
40,2019-11-20,160:110,157:129,bus,,,,,,,,,,,15.0,,,
40,2019-11-20,160:110,157:129,private_transport,,,,,,,,,,,13.0,,,
40,2019-11-20,160:110,85:106,bus,,,,,,12.0,,,,,,,,
40,2019-11-20,160:110,121:165,bus,,,,,,,,,,,13.0,,,
40,2019-11-20,160:110,121:165,private_transport,,,,,,,,,,,11.0,,,
40,2019-11-20,160:110,90:117,bus,,,,11.0,,,,,,,,15.0,,
40,2019-11-20,45:319,92:115,bus,,,,14.0,,,,,,,,,,
40,2019-11-20,45:319,45:319,bus,,,,,,,,,,,,22.0,,
40,2019-11-20,45:319,45:319,private_transport,,,,,,,,,,,,14.0,,
40,2019-11-20,45:319,157:129,bus,,,,,,,,,,48.0,,,,
40,2019-11-20,45:319,157:129,private_transport,,,,,,,,,,43.0,,,,
40,2019-11-20,45:319,158:128,bus,,,,,,,,,,13.0,,,,
40,2019-11-20,45:319,111:167,bus,,,,,,,,,,12.0,,,,
40,2019-11-20,52:325,58:303,private_transport,59.0,,,,,,,,,,,,,
40,2019-11-20,61:413,126:160,private_transport,,,,,,,,,,98.0,,,,
40,2019-11-20,61:413,160:110,private_transport,,,,,,,,,,14.0,,,,
40,2019-11-20,61:413,90:117,private_transport,,,,,,,,,,28.0,,,,
40,2019-11-20,61:413,97:102,private_transport,,,,,,,,,,13.0,,,,
40,2019-11-20,64:306,126:160,private_transport,,,,,,,,,,17.0,,,,
40,2019-11-20,64:306,97:102,private_transport,,,,,,,,,,131.0,,,,
40,2019-11-20,81:323,45:319,private_transport,10.0,,,,,,,,,,,,,
40,2019-11-20,81:323,58:303,private_transport,76.0,,,,,,,,,,,,,
40,2019-11-20,84:107,87:104,bus,,,,,,14.0,,,,,,,,
40,2019-11-20,87:104,87:104,bus,,28.0,,,,11.0,,,,,,,,
40,2019-11-20,87:104,87:104,private_transport,,32.0,,,,26.0,,,,,,,,
40,2019-11-20,87:104,91:116,bus,,22.0,,,,14.0,,,,,,,,
40,2019-11-20,87:104,91:116,private_transport,,24.0,,,,14.0,,,,,,,,
40,2019-11-20,87:104,144:126,bus,,12.0,,,,,,,,,,,,
40,2019-11-20,87:104,144:126,private_transport,,13.0,,,,,,,,,,,,
40,2019-11-20,87:104,97:102,bus,,,,,,,,,,,,12.0,,
40,2019-11-20,87:104,113:157,private_transport,,,,,,,,,,,,,12.0,
40,2019-11-20,87:104,122:164,bus,,,,,,,,,,,,22.0,,
40,2019-11-20,87:104,122:164,private_transport,,,,,,,,,,,,19.0,,
40,2019-11-20,87:104,123:163,bus,,,,,,,,,,,,11.0,,
40,2019-11-20,87:104,95:112,bus,,,,,,,,,,,,,17.0,
40,2019-11-20,87:104,95:112,private_transport,,,,,,,,,,,,,22.0,
40,2019-11-20,88:103,84:107,bus,,,,,,,,14.0,,,,,,
40,2019-11-20,88:103,84:107,private_transport,,,,,,,,11.0,,,,,,
40,2019-11-20,88:103,121:165,bus,,,,,,,,29.0,,,,,,
40,2019-11-20,88:103,121:165,private_transport,,,,,,,,23.0,,,,,,
40,2019-11-20,90:117,85:106,private_transport,,,,,,14.0,,,,,,,,
40,2019-11-20,90:117,158:128,private_transport,,,,,,13.0,,,,,,,,
40,2019-11-20,90:117,90:117,bus,,,,,,,,,,,,20.0,,
40,2019-11-20,90:117,122:164,bus,,,,,,,,,,,,10.0,,
40,2019-11-20,91:116,92:115,bus,,,,,,10.0,,,,,,,,
40,2019-11-20,91:116,87:104,bus,,14.0,,,,,,,,,,,,
40,2019-11-20,91:116,87:104,private_transport,,16.0,,,,11.0,,,,,,,,
40,2019-11-20,91:116,133:137,bus,,,,,15.0,,,,,,,,,
40,2019-11-20,91:116,95:112,bus,,,,,,,,,,,,,20.0,
40,2019-11-20,92:115,126:160,bus,,,,,,,,,,,,11.0,,
40,2019-11-20,92:115,127:159,bus,,,,,,,,,,,,12.0,,
40,2019-11-20,95:112,92:115,bus,,,,,,,,,,,,11.0,,
40,2019-11-20,95:112,92:115,private_transport,,,,,,,,,,,,17.0,,
40,2019-11-20,95:112,87:104,bus,,,,,,,,,,,,26.0,,
40,2019-11-20,95:112,87:104,private_transport,,,,,,,,,,,,31.0,,
40,2019-11-20,95:112,140:146,bus,,,,,,,,,,17.0,,,,
40,2019-11-20,95:112,141:145,bus,,,,,,,,,,23.0,,,,
40,2019-11-20,95:112,141:145,private_transport,,,,,,,,,,10.0,,,,
40,2019-11-20,95:112,84:107,bus,,,,,,,,,,,,,,14.0
40,2019-11-20,95:112,84:107,private_transport,,,,,,,,,,,,,,16.0
40,2019-11-20,95:112,85:106,bus,,,,12.0,,,,,,,,,,16.0
40,2019-11-20,95:112,85:106,private_transport,,,,17.0,,,,,,,,,,17.0
40,2019-11-20,95:112,139:147,bus,,,,,,,,,,15.0,,,,
40,2019-11-20,95:112,90:117,bus,,,,13.0,,,,,,,,,,
40,2019-11-20,95:112,90:117,private_transport,,,,34.0,,,,,,,,11.0,,
40,2019-11-20,95:112,134:136,private_transport,,,,,,,,,,10.0,,,,
40,2019-11-20,95:112,88:103,private_transport,,,,12.0,,,,,,,,,,
40,2019-11-20,96:111,157:129,bus,,,,,,,,,,,20.0,,,
40,2019-11-20,96:111,157:129,private_transport,,,,,,,,,,,10.0,,,
40,2019-11-20,96:111,121:165,bus,,,,,,,,,,,13.0,,,
40,2019-11-20,97:102,84:107,bus,,,,,,,,11.0,,,,,,
40,2019-11-20,97:102,85:106,bus,,,,,,,29.0,,,,,,,
40,2019-11-20,97:102,121:165,bus,,,,,,,,41.0,,16.0,,,,
40,2019-11-20,97:102,121:165,private_transport,,,,,,,,29.0,,10.0,,,,
40,2019-11-20,97:102,90:117,bus,,,,,,,39.0,,,,,,,
40,2019-11-20,97:102,90:117,private_transport,,,,10.0,,,24.0,,,,,,,
40,2019-11-20,99:101,126:160,bus,,,,,,,,,,,,,38.0,
40,2019-11-20,99:101,126:160,private_transport,,,,,,,,,,,,,19.0,
40,2019-11-20,99:101,90:117,bus,,,,,,,,,,,,,16.0,
40,2019-11-20,99:101,97:102,bus,,,,,,,,,,,,,11.0,
