ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2300_2359
40,2020-03-03,100:206,149:121,bus,,,,,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-03,101:205,110:168,private_transport,30.0,,,,,,,,,,,,,,,,,,,,,,
40,2020-03-03,101:205,129:141,bus,,,,,,,,,,,,,,17.0,,,,,,,,,
40,2020-03-03,101:205,32:532,private_transport,,,,,,,,,,,,,,38.0,,,,,,,,,
40,2020-03-03,101:205,73:311,private_transport,,,,,,,,,,,,,,,,13.0,,,,,,,
40,2020-03-03,101:205,83:108,private_transport,,,,,,,15.0,,,,,,,,,,,,,,,,
40,2020-03-03,101:205,9:509,private_transport,,,,,,,,,,,,,,,,,,11.0,,,,,
40,2020-03-03,102:204,96:111,private_transport,,,,,,,,,,,,,,,,,,,,,,11.0,
40,2020-03-03,103:203,9:509,bus,,,,,,,,,,,,,,30.0,,,,,,,13.0,,
40,2020-03-03,103:203,9:509,private_transport,,,,,,,,,,,,,,26.0,,,12.0,,,,,,
40,2020-03-03,103:203,104:202,bus,,,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-03,103:203,147:123,private_transport,,,,,15.0,,,,,,,,,,,,,,,,,,
40,2020-03-03,103:203,158:128,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,,
40,2020-03-03,103:203,29:529,private_transport,,,,,,,,,,,,,,,,,,,,14.0,,,
40,2020-03-03,103:203,85:106,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,,
40,2020-03-03,104:202,110:168,bus,,,,,,,,17.0,,,,12.0,,,,,,,,,,,
40,2020-03-03,104:202,110:168,private_transport,,,,,,,,,,,,19.0,,34.0,,,,,,,,,
40,2020-03-03,104:202,32:532,bus,,,,,,,,,,,,,,13.0,,,,,,,,,
40,2020-03-03,104:202,147:123,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,,
40,2020-03-03,104:202,85:106,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-03,104:202,116:154,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-03,104:202,126:160,bus,,,,,,,,,,,,34.0,,,,,,,,,,,
40,2020-03-03,104:202,126:160,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,,
40,2020-03-03,104:202,134:136,private_transport,,,,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-03,104:202,135:135,bus,,,,,,,,,,,,,,,25.0,,,,,,,,
40,2020-03-03,104:202,135:135,private_transport,,,,,,,,,,,,,,,16.0,,,,,,,,
40,2020-03-03,104:202,143:143,bus,,,,,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-03,104:202,160:110,bus,,,,,,,,,,,,14.0,,,,,,,,,,,
40,2020-03-03,104:202,25:525,bus,,,,,,,,,,,,,,38.0,,,,,,,,,
40,2020-03-03,104:202,25:525,private_transport,,,,,,,,,,,,,,27.0,,,,,,,,,
40,2020-03-03,104:202,45:319,bus,,,,,,11.0,,,,,,,,,,,,,,,,,
40,2020-03-03,104:202,60:304,private_transport,,,,51.0,,,,,,,,,,,,,,,,,,,
40,2020-03-03,104:202,90:117,bus,,,,,,,,,,,,15.0,,,,,,,,,,,
40,2020-03-03,104:202,98:217,bus,,,,,,,,,,,,15.0,,,,,,,,,,,
40,2020-03-03,104:202,98:217,private_transport,,,,,,,,,,,,14.0,,,,,,,,,,,
40,2020-03-03,105:201,104:202,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-03,105:201,103:203,bus,,,,,,,,,,,,,,,,,12.0,,,,,,
40,2020-03-03,105:201,105:201,private_transport,,,,,,,,,,,32.0,,,,,,,,,,,,
40,2020-03-03,105:201,106:208,private_transport,,,,,,,,,,,20.0,,,,,,,,,,,,
40,2020-03-03,105:201,124:162,bus,,,,,,,,,,,,,,,,,19.0,,,,,,
40,2020-03-03,105:201,124:162,private_transport,,,,,,,,,,,,,,,,,21.0,,,,,,
40,2020-03-03,105:201,125:161,bus,,,,,,,,,,,,,,,,,16.0,,,,,,
40,2020-03-03,105:201,137:149,bus,,,,,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-03,105:201,57:310,private_transport,,,,,,,,,,,20.0,,,,,,,,,,,,
40,2020-03-03,106:208,149:121,bus,,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-03,106:208,147:123,bus,,,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-03,106:208,85:106,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-03,106:208,45:319,bus,,,,,,15.0,,,,,,,,,,,,,,,,,
