ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-04,100:206,100:206,bus,,,,,,,,,,,,13.0,,,,,,,,,
40,2020-03-04,100:206,109:169,private_transport,,,,,,,,,,,,,,,,,,,,,10.0
40,2020-03-04,100:206,143:143,private_transport,,,,,,,,,,,,,,,,,,,,,11.0
40,2020-03-04,100:206,32:532,private_transport,,,,,,,,,,,,,47.0,,,,,,,,
40,2020-03-04,100:206,75:313,private_transport,,,,,39.0,,,,,,,,,,,,,,,,
40,2020-03-04,100:206,83:108,private_transport,,,,,,,,,,,,,,,,,,,,,21.0
40,2020-03-04,101:205,32:532,private_transport,,,,,,,,,,,29.0,,,,,,,,,,
40,2020-03-04,101:205,110:168,bus,,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-04,101:205,140:146,bus,,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,101:205,160:110,bus,,,,,,,,,,,11.0,,,,,,,,,,
40,2020-03-04,101:205,84:107,bus,,,,,,,,,,,,,,,,12.0,,,,,
40,2020-03-04,101:205,9:509,private_transport,,,,,,,,,,,11.0,,50.0,,,,,,,,
40,2020-03-04,102:204,32:532,private_transport,,,,,,,,,,,14.0,,,,,,,,,,
40,2020-03-04,102:204,9:509,private_transport,,,,,,,,,,,,,19.0,,,,,,,,
40,2020-03-04,103:203,75:313,bus,,,,,,,38.0,,,,,,,,,,,,,,
40,2020-03-04,103:203,75:313,private_transport,,,,,,,16.0,,,,,,,,,,,,,,
40,2020-03-04,103:203,25:525,private_transport,,,,,,,19.0,,,,,,,,,,,,,,
40,2020-03-04,103:203,45:319,bus,,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-04,103:203,45:319,private_transport,,,,,,,,,,,,12.0,,,,,,,,,
40,2020-03-04,103:203,48:301,private_transport,,,,,,,,,,,,19.0,,,,,,,,,
40,2020-03-04,103:203,77:312,bus,,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-04,103:203,77:312,private_transport,,,,,,,,,,,,15.0,,,,,,,,,
40,2020-03-04,104:202,75:313,bus,,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,104:202,110:168,bus,,,,,,,,13.0,42.0,11.0,13.0,,,,,,,,,,
40,2020-03-04,104:202,110:168,private_transport,,,,,18.0,,,23.0,26.0,35.0,51.0,,,,,,,,,,
40,2020-03-04,104:202,45:319,bus,,15.0,,,,,,,,,,,,,,,,,,,
40,2020-03-04,104:202,104:202,private_transport,,,,,12.0,,,10.0,,,,,,,,,,,,,
40,2020-03-04,104:202,111:167,bus,,,,,,,,,,,,,,10.0,,,,,,,
40,2020-03-04,104:202,111:167,private_transport,,,,,,,,,,,,,,11.0,,,,,,,
