ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
40,2020-03-12,100:206,110:168,bus,,,,18.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,100:206,110:168,private_transport,,,,19.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,101:205,114:156,bus,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-12,101:205,123:163,bus,,,,,,,11.0,,,,,,,,,,,,,,,,
40,2020-03-12,101:205,93:114,bus,,,,,,,17.0,,,,,,,,,,,,,,,,
40,2020-03-12,101:205,94:113,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-12,101:205,98:217,bus,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-12,102:204,98:217,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-12,102:204,87:104,bus,,,,,,13.0,,,,,,,,,,,,,,,,,
40,2020-03-12,102:204,92:115,bus,,,,,,12.0,,,,,,,,,,,,,,,,,
40,2020-03-12,102:204,92:115,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,,
40,2020-03-12,102:204,9:509,private_transport,,,,,,,,,,,,,,,,,13.0,,,,,,
40,2020-03-12,103:203,110:168,bus,,,,,,,,,,,,,,31.0,,,,,,,,,
40,2020-03-12,103:203,98:217,bus,,,,,,,,,,,,,,18.0,,,,,,,,,
40,2020-03-12,103:203,104:202,bus,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-12,103:203,107:207,bus,,,,,,,,,,,,,33.0,,,,,,,,,,
40,2020-03-12,103:203,112:158,bus,,,,,,,,,,,,,20.0,,,,,,,,,,
40,2020-03-12,103:203,45:319,bus,,,,,,,,,,10.0,,,,10.0,,,,,,,,,
40,2020-03-12,103:203,45:319,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-12,104:202,110:168,bus,,,,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-12,104:202,110:168,private_transport,,,,,,,,,29.0,,,18.0,,,,,,,,,,,
40,2020-03-12,104:202,94:113,bus,,,,,,,,,,,,,,,,25.0,,,,,,,
40,2020-03-12,104:202,94:113,private_transport,,,,,,,,,,,,,,,,34.0,,,,,,,
40,2020-03-12,104:202,104:202,private_transport,,,,,,,,,,,,19.0,,,,,,,,,,,
40,2020-03-12,104:202,129:141,bus,,,,,,,,,13.0,,,,,,,,,,,,,,
40,2020-03-12,104:202,147:123,bus,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-12,104:202,147:123,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-12,104:202,152:134,bus,,,,,,,,,,,,,,15.0,,,,,,,,,
40,2020-03-12,104:202,153:133,bus,,,,,,,,,18.0,,,,,13.0,,,,,,,,,
40,2020-03-12,104:202,153:133,private_transport,,,,,,,,,14.0,,,,,,,,,,,,,,
40,2020-03-12,104:202,154:132,bus,,,,,,,,,24.0,,,,,14.0,,,,,,,,,
40,2020-03-12,104:202,154:132,private_transport,,,,,,,,,10.0,,,,,10.0,,,,,,,,,
40,2020-03-12,104:202,158:128,bus,,,,,,,,,,,,,,14.0,,,,,,,,,
40,2020-03-12,104:202,158:128,private_transport,,,,,,,,,,,,,,15.0,,,,,,,,,
40,2020-03-12,104:202,50:412,private_transport,,,,,,,,,,,,,,,,,115.0,,,,,,
40,2020-03-12,105:201,105:201,bus,,,,,,,,,,,,28.0,,,,,,,,,,,
40,2020-03-12,105:201,51:308,bus,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-12,105:201,57:310,bus,,,,,,,,,,,,17.0,,,,,,,,,,,
40,2020-03-12,106:208,87:104,bus,,,,,,,,,,,,,,,,12.0,,,,,,,
40,2020-03-12,106:208,105:201,bus,,,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-12,106:208,51:308,bus,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-12,106:208,106:208,private_transport,,,,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-12,106:208,135:135,bus,,,,,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-12,107:207,110:168,bus,,,,11.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,107:207,110:168,private_transport,,,,11.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,107:207,87:104,bus,,,,,,,,,,,,,,,,14.0,,,,,,,
40,2020-03-12,107:207,87:104,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,,
40,2020-03-12,107:207,50:412,private_transport,,,,,,,,,,,,,,20.0,,,,,,,,,
40,2020-03-12,107:207,109:169,bus,,,,12.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,107:207,109:169,private_transport,,,,12.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,107:207,134:136,bus,,,,,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-12,107:207,149:121,bus,,,,10.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,107:207,149:121,private_transport,,,,10.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,114:156,bus,,,,,,,,,,,,15.0,,,,,,,,,,,
40,2020-03-12,108:170,98:217,bus,,,,,,17.0,,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,87:104,bus,,,,,,,,,,14.0,,29.0,,,,,,,,,,,
40,2020-03-12,108:170,87:104,private_transport,,,,,,,,,,16.0,,21.0,,,,,,,,,,,
40,2020-03-12,108:170,92:115,bus,,,,,,,,,,,,17.0,,,,,,,,,,,
40,2020-03-12,108:170,9:509,private_transport,,,,,,,,,,,,,,,,,19.0,,,,,,
40,2020-03-12,108:170,105:201,private_transport,,,,,,,,,,,,,,,,,,,,28.0,,,
40,2020-03-12,108:170,57:310,private_transport,,,,,,,,,,,,,,,,,,,,22.0,,,
40,2020-03-12,108:170,106:208,private_transport,,,,,,,,,,,,,,,,,,,,25.0,,,
40,2020-03-12,108:170,108:170,private_transport,,,,,,20.0,,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,126:160,bus,,,,,,,34.0,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,126:160,private_transport,,,,,,,21.0,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,144:126,bus,,,,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-12,108:170,148:122,bus,,,,,,,,,,,,,,,,,14.0,,,,,,
40,2020-03-12,108:170,148:122,private_transport,,,,,,,,,,,,,,,,,12.0,,,,,,
40,2020-03-12,108:170,150:120,bus,,,,,,,,,,,,,27.0,,,,10.0,,,,,,
40,2020-03-12,108:170,151:119,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,25:525,private_transport,,,,,,,,,,,,,,,,,17.0,,,,,,
40,2020-03-12,109:169,110:168,bus,,,,,,,,20.0,,,17.0,,,,,,,,,,,,37.0
40,2020-03-12,109:169,110:168,private_transport,,,,,,,,20.0,,,,10.0,,10.0,,,,,,,,,14.0
40,2020-03-12,109:169,114:156,bus,,,,,,,,,,,,,,,,,,,11.0,,,,
40,2020-03-12,109:169,114:156,private_transport,,,,,,,,,,,,,,,,,,,19.0,,,,
40,2020-03-12,109:169,93:114,bus,,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-12,109:169,98:217,bus,,,,,,,,13.0,,,,,,,,,,,10.0,,,,
40,2020-03-12,109:169,98:217,private_transport,,,,,,,,21.0,,,,,,,,,,,,,,,
40,2020-03-12,109:169,9:509,private_transport,,,,,,,,,,,,,,91.0,,,,,,,,,
40,2020-03-12,109:169,109:169,bus,,,,,,,,23.0,,,,,,,,,,,,,,,
40,2020-03-12,109:169,109:169,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-12,109:169,134:136,bus,,,,,,,,,,,,,,,,,,,,,,15.0,
40,2020-03-12,109:169,134:136,private_transport,,,,,,,,,,,,,,,,,,,,,,12.0,
40,2020-03-12,109:169,149:121,private_transport,,,,,,,,,,,,,12.0,,,,,10.0,,,,,
40,2020-03-12,109:169,126:160,bus,,,,,,,,,11.0,14.0,,,,,,,,,,,,,
