ProjectID,Date,Origin,Destination,Modo,0600_0659,0700_0759,0800_0859,0900_0959,1100_1159,1200_1259,1300_1359,1400_1459,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2019-11-21,128:142,129:141,private_transport,,,,,,10.0,,,,,,,
40,2019-11-21,128:142,141:145,private_transport,,,,,,,,17.0,,,,,
40,2019-11-21,129:141,83:108,bus,,,,,,25.0,,,,,,,
40,2019-11-21,129:141,83:108,private_transport,,,,,,22.0,,,,,,,
40,2019-11-21,129:141,160:110,bus,,,20.0,,,,,,,,,,
40,2019-11-21,130:140,83:108,bus,,,,,,20.0,,,,,,,
40,2019-11-21,130:140,83:108,private_transport,,,,,,28.0,,,,,,,
40,2019-11-21,130:140,160:110,bus,,,18.0,,,,,,,,,,
40,2019-11-21,130:140,160:110,private_transport,,,15.0,,,,,,,,,,
40,2019-11-21,133:137,83:108,bus,,,,,,,,17.0,,,,,
40,2019-11-21,134:136,83:108,bus,,,,,,,,49.0,,,,,
40,2019-11-21,134:136,83:108,private_transport,,,,,,,,17.0,,,,,
40,2019-11-21,134:136,86:105,bus,,13.0,,,,,,,,,,,
40,2019-11-21,134:136,144:126,private_transport,,11.0,,,,,,,,,,,
40,2019-11-21,135:135,83:108,bus,,,,,,,,27.0,,,,,
40,2019-11-21,135:135,83:108,private_transport,,,,,,,,13.0,,,,,
40,2019-11-21,137:149,159:127,bus,,,,39.0,,,,,,,,,
40,2019-11-21,137:149,150:120,private_transport,,10.0,,,,,,,,,,,
40,2019-11-21,137:149,45:319,private_transport,,16.0,,,,,,,,,,,
40,2019-11-21,137:149,48:301,bus,,21.0,,,,,,,,,,,
40,2019-11-21,137:149,48:301,private_transport,,18.0,,,,,,,,,,,
40,2019-11-21,137:149,77:312,bus,,19.0,,,,,,,,,,,
40,2019-11-21,137:149,77:312,private_transport,,18.0,,,,,,,,,,,
40,2019-11-21,139:147,121:165,bus,,,10.0,,,,,,,,,,
40,2019-11-21,143:143,109:169,bus,,12.0,,11.0,,,,,,,,,16.0
40,2019-11-21,143:143,109:169,private_transport,,,,,,,,,,,,,15.0
40,2019-11-21,143:143,83:108,bus,,10.0,,,,12.0,,,,,,,20.0
40,2019-11-21,143:143,98:217,private_transport,,,,,,,,,,,,,12.0
40,2019-11-21,143:143,128:142,private_transport,,12.0,,,,,,,,,,,13.0
40,2019-11-21,143:143,143:143,bus,,,,11.0,,,,,,,,,
40,2019-11-21,143:143,114:156,bus,,,,,,,,,10.0,,,,
40,2019-11-21,143:143,130:140,private_transport,,,,,,11.0,,,,,,,
40,2019-11-21,143:143,140:146,private_transport,,,,,,,,13.0,,,,,
40,2019-11-21,143:143,159:127,private_transport,,,,,,,,,,,,12.0,
40,2019-11-21,143:143,141:145,bus,,,,,,,,11.0,,,,,
40,2019-11-21,143:143,141:145,private_transport,,,,,,,,12.0,,,,,
40,2019-11-21,143:143,147:123,bus,,,,,,,,,10.0,,,,
40,2019-11-21,144:126,121:165,private_transport,,13.0,,,,,,,,,,,
40,2019-11-21,144:126,48:301,private_transport,,11.0,,,,,,,,,,,
40,2019-11-21,144:126,77:312,private_transport,,10.0,,,,,,,,,,,
40,2019-11-21,144:126,111:167,private_transport,,10.0,,,,,,,,,,,
40,2019-11-21,144:126,158:128,private_transport,,11.0,,,,,,,,,,,
40,2019-11-21,144:126,85:106,bus,13.0,,,,,,,,,,,,
40,2019-11-21,151:119,98:217,bus,,,,,13.0,,,,,,,,
40,2019-11-21,152:134,109:169,private_transport,,,,,10.0,,,,,,,,
40,2019-11-21,152:134,83:108,private_transport,,,,,10.0,,,,,,,,
40,2019-11-21,152:134,98:217,bus,,,,,,,,,,,,17.0,
40,2019-11-21,154:132,109:169,bus,,,,,10.0,,,,,,,13.0,
40,2019-11-21,154:132,83:108,private_transport,,,,,,,,,,,,12.0,
40,2019-11-21,154:132,98:217,bus,,,,,,,,,,,,13.0,
40,2019-11-21,155:131,83:108,bus,,,,,,,,55.0,,,,,
40,2019-11-21,155:131,83:108,private_transport,,,,,,,,21.0,,,,,
40,2019-11-21,155:131,86:105,bus,,10.0,,,,,,,,,,,
40,2019-11-21,155:131,144:126,bus,,17.0,,,,,,,,,,,
40,2019-11-21,155:131,101:205,bus,,,,,,,,12.0,,,,,
40,2019-11-21,156:130,86:105,bus,,14.0,,,,,,,,,,,
40,2019-11-21,156:130,144:126,bus,,32.0,,,,,,,,,,,
40,2019-11-21,156:130,144:126,private_transport,,20.0,,,,,,,,,,,
40,2019-11-21,158:128,111:167,bus,,,,,,,,13.0,,,,,
40,2019-11-21,158:128,111:167,private_transport,,,,,,,,12.0,,,,,
40,2019-11-21,158:128,148:122,bus,,,,,,,,27.0,,,,,
40,2019-11-21,158:128,148:122,private_transport,,,,,,,,40.0,,,,,
40,2019-11-21,159:127,159:127,bus,,,,14.0,,,,,,,,,
40,2019-11-21,159:127,159:127,private_transport,,,,14.0,,,,,,,,,
40,2019-11-21,159:127,121:165,private_transport,,61.0,,,,,,,,,,,
40,2019-11-21,159:127,111:167,bus,,13.0,,,,,,,,,,,
40,2019-11-21,159:127,111:167,private_transport,,24.0,,,,,,,,,,,
40,2019-11-21,159:127,158:128,bus,,10.0,,,,,,,,,,,
40,2019-11-21,159:127,158:128,private_transport,,17.0,,,,,,,,,,,
40,2019-11-21,159:127,85:106,bus,25.0,,,,,,,,,,,,
40,2019-11-21,159:127,157:129,private_transport,,59.0,,,,,,,,,,,
40,2019-11-21,159:127,90:117,bus,57.0,,,,,,,,,,,,
40,2019-11-21,160:110,155:131,bus,,14.0,,,,,,,,,,,
40,2019-11-21,160:110,156:130,bus,,39.0,,,,,,,,,,,
40,2019-11-21,160:110,91:116,bus,,11.0,,,,,,,,,,,
40,2019-11-21,276:144,83:108,bus,,10.0,,,,,,,,,,,
40,2019-11-21,276:144,98:217,bus,,16.0,,,,,,,,,,,
40,2019-11-21,276:144,98:217,private_transport,,12.0,,,,,,,,,,,
40,2019-11-21,276:144,128:142,private_transport,,11.0,,,,,,,,,,,
40,2019-11-21,276:144,143:143,bus,,10.0,,,,,,,,,,,
40,2019-11-21,45:319,98:217,bus,,,,,,,,,11.0,,,,
40,2019-11-21,48:301,83:108,bus,,,,,,,,,20.0,,,,
40,2019-11-21,48:301,98:217,bus,,,,,,,,,17.0,,,,
40,2019-11-21,57:310,160:110,bus,,,,,,,,20.0,,,,,
40,2019-11-21,57:310,90:117,bus,,,,,,,,39.0,,,,,
40,2019-11-21,57:310,126:160,bus,,,,,,,,106.0,,,,,
40,2019-11-21,57:310,126:160,private_transport,,,,,,,,26.0,,,,,
40,2019-11-21,57:310,92:115,bus,,,,,,,,11.0,,,,,
40,2019-11-21,76:314,109:169,bus,,,,,,,,,,17.0,,,
40,2019-11-21,76:314,109:169,private_transport,,,,,,,,,,20.0,,,11.0
40,2019-11-21,76:314,83:108,bus,,10.0,,,,,,,,60.0,,,
40,2019-11-21,76:314,83:108,private_transport,,,,,,,,,,71.0,,,11.0
40,2019-11-21,76:314,128:142,bus,,,,,,,,,,,,,10.0
40,2019-11-21,76:314,100:206,private_transport,,,,,,,10.0,,,,,,
40,2019-11-21,77:312,109:169,bus,,,,,,,,,18.0,,,,
40,2019-11-21,77:312,109:169,private_transport,,,,,,,,,13.0,,,,
40,2019-11-21,77:312,98:217,private_transport,,,,,,,,,13.0,,,,
40,2019-11-21,77:312,128:142,private_transport,,,,,,,,,10.0,,,,
40,2019-11-21,77:312,143:143,bus,,,,,,,,,13.0,,,,
40,2019-11-21,77:312,143:143,private_transport,,,,,,,,,12.0,,,,
40,2019-11-21,77:312,276:144,bus,,,,,,,,,10.0,,,,
40,2019-11-21,83:108,107:207,bus,,,,31.0,,,,,,,,,
40,2019-11-21,83:108,107:207,private_transport,,,,44.0,,,,,,,,,
40,2019-11-21,83:108,109:169,bus,,10.0,,,,,,,,,,,10.0
40,2019-11-21,83:108,109:169,private_transport,,,,,,,,,,,,12.0,
40,2019-11-21,83:108,83:108,bus,52.0,,,15.0,,25.0,,,69.0,,,61.0,14.0
40,2019-11-21,83:108,83:108,private_transport,91.0,,,,,33.0,,,78.0,,,84.0,
40,2019-11-21,83:108,98:217,bus,,,,,,,,,13.0,,,15.0,
40,2019-11-21,83:108,98:217,private_transport,,,,,,,,,,,,12.0,10.0
40,2019-11-21,83:108,112:158,bus,,,,19.0,,,,,,,,,
40,2019-11-21,83:108,112:158,private_transport,,,,44.0,,,,,,,,,
40,2019-11-21,83:108,134:136,private_transport,,,,,,,,10.0,,,,,
40,2019-11-21,83:108,143:143,bus,,,,13.0,,,,,,,,,
40,2019-11-21,83:108,156:130,bus,,,14.0,,,,,,,,,,
40,2019-11-21,83:108,130:140,bus,,,,,,18.0,,,,,,,
40,2019-11-21,83:108,130:140,private_transport,,,,,,10.0,,,,,,,
40,2019-11-21,83:108,140:146,bus,,,,,,,,13.0,,,,,
40,2019-11-21,83:108,140:146,private_transport,,,,,,,,18.0,,,,,
40,2019-11-21,83:108,159:127,bus,,,,,,,,,,,,17.0,
40,2019-11-21,83:108,159:127,private_transport,,,,,,,,,,,,17.0,
40,2019-11-21,83:108,144:126,bus,,,,,,,,,,,,12.0,
40,2019-11-21,83:108,101:205,private_transport,,,,,,,,,13.0,,,,
40,2019-11-21,83:108,129:141,bus,,,,,,16.0,,,,,,,
40,2019-11-21,83:108,141:145,private_transport,,,,,,,,21.0,,,,,
40,2019-11-21,83:108,106:208,bus,,,,17.0,,,,,,,,,
40,2019-11-21,83:108,106:208,private_transport,,,,23.0,,,,,,,,,
40,2019-11-21,83:108,118:152,bus,,,,,,13.0,,,,,,,
40,2019-11-21,83:108,139:147,bus,,,,,,,,10.0,,,,,
40,2019-11-21,83:108,145:125,bus,,,10.0,,,,,,,,,,
40,2019-11-21,83:108,57:310,private_transport,,,,10.0,,,,,,,,,
40,2019-11-21,84:107,150:120,private_transport,,11.0,,,,,,,,,,,
40,2019-11-21,84:107,97:102,bus,,14.0,,,,,,,,,,,
40,2019-11-21,86:105,150:120,bus,,18.0,,,,,,,,,,,
40,2019-11-21,86:105,150:120,private_transport,,14.0,,,,,,,,,,,
40,2019-11-21,86:105,97:102,private_transport,,12.0,,,,,,,,,,,
40,2019-11-21,88:103,148:122,private_transport,,,,,,,,11.0,,,,,
40,2019-11-21,90:117,83:108,bus,,,,,,,,,,,38.0,,
40,2019-11-21,90:117,83:108,private_transport,,,,,,,,,,,13.0,,
40,2019-11-21,91:116,86:105,bus,,14.0,,,,,,,,,,,
40,2019-11-21,91:116,86:105,private_transport,,10.0,,,,,,,,,,,
40,2019-11-21,91:116,144:126,bus,,12.0,,,,,,,,,,,
40,2019-11-21,94:113,83:108,bus,,,,,,,,,,,,11.0,
40,2019-11-21,95:112,121:165,bus,,,21.0,,,,,,,,,,
40,2019-11-21,95:112,137:149,bus,,,10.0,,,,,,,,,,
40,2019-11-21,96:111,155:131,bus,,14.0,,,,,,,,,,,
40,2019-11-21,96:111,156:130,bus,,37.0,,,,,,,,,,,
40,2019-11-21,97:102,150:120,private_transport,,,,,,,,10.0,,,,,
40,2019-11-21,97:102,157:129,bus,,,,,,,,10.0,,,,,
40,2019-11-21,98:217,109:169,bus,,,,10.0,,,,,,,,14.0,
40,2019-11-21,98:217,83:108,bus,,,,18.0,,,,,,,,,
40,2019-11-21,98:217,83:108,private_transport,,12.0,,,,,,,,,,12.0,
40,2019-11-21,98:217,98:217,bus,,,,20.0,,,,,,,,,
40,2019-11-21,98:217,98:217,private_transport,,12.0,,,,,,,14.0,,,,
40,2019-11-21,98:217,112:158,bus,,,,,,,,,10.0,,,,
40,2019-11-21,98:217,128:142,bus,,13.0,,13.0,,,,,,,,,
40,2019-11-21,98:217,128:142,private_transport,,12.0,,,,,,,,,,,
40,2019-11-21,98:217,143:143,bus,,,,12.0,,,,,,,,11.0,
40,2019-11-21,98:217,143:143,private_transport,,,,,,,,,,,,10.0,
40,2019-11-21,98:217,114:156,private_transport,,,,,,,,,10.0,,,,
40,2019-11-21,98:217,140:146,private_transport,,,,,,,,15.0,,,,,
40,2019-11-21,98:217,159:127,private_transport,,,,,,,,,,,,15.0,
40,2019-11-21,98:217,137:149,private_transport,,,,,,,,,,,,10.0,
40,2019-11-21,98:217,144:126,private_transport,,,,,,,,,,,,13.0,
40,2019-11-21,98:217,141:145,bus,,,,,,,,11.0,,,,,
40,2019-11-21,98:217,141:145,private_transport,,,,,,,,20.0,,,,,
40,2019-11-21,98:217,147:123,private_transport,,,,,,,,,11.0,,,,
40,2019-11-21,98:217,139:147,bus,,,,,,12.0,,,,,,,
40,2019-11-21,98:217,104:202,bus,,,,,,,,,10.0,,,,
40,2019-11-21,98:217,117:153,bus,,,,,,10.0,,,,,,,
