ProjectID,Date,Origin,Destination,Modo,0100_0159,0400_0459,0600_0659,0700_0759,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059,2100_2159
40,2020-03-03,103:203,103:203,bus,,,,,,,,17.0,,,,,,,
40,2020-03-03,103:203,103:203,private_transport,,,,,,,,10.0,,,,,,,
40,2020-03-03,103:203,138:148,bus,,,,,,,,29.0,,,,,,,
40,2020-03-03,103:203,138:148,private_transport,,,,,,,,11.0,,,,,,,
40,2020-03-03,103:203,152:134,bus,,,,,,,,11.0,,,,,,,
40,2020-03-03,103:203,153:133,private_transport,,,,,,,,10.0,,,,,,,
40,2020-03-03,103:203,159:127,bus,,,,,,,,,,,,,,,24.0
40,2020-03-03,103:203,159:127,private_transport,,,,,,,,,,,,,,,17.0
40,2020-03-03,104:202,138:148,bus,,,,,,,,12.0,,,,,,,
40,2020-03-03,104:202,159:127,bus,,,,,,,,,,,,,,,10.0
40,2020-03-03,104:202,45:319,bus,,,,,,,,,,,,23.0,,,
40,2020-03-03,104:202,45:319,private_transport,,,,,,,,,,,,26.0,,,
40,2020-03-03,106:208,57:310,bus,,,,,,,,,15.0,,,,,,
40,2020-03-03,107:207,57:310,bus,,,,,,,,,20.0,,,,,,
40,2020-03-03,107:207,57:310,private_transport,,,,,,,,,18.0,,,,,,
40,2020-03-03,109:169,97:102,bus,,,,25.0,,,,,,,,,,,
40,2020-03-03,109:169,97:102,private_transport,,,,15.0,,,,,,,,,,,
40,2020-03-03,110:168,45:319,bus,,,,,,,,,,,,27.0,,,
40,2020-03-03,110:168,45:319,private_transport,,,,,,,,,,,,33.0,,,
40,2020-03-03,111:167,45:319,bus,,,,,,,,,,,,12.0,,,
40,2020-03-03,111:167,45:319,private_transport,,,,,,,,,,,,16.0,,,
40,2020-03-03,111:167,111:167,bus,,,,,,,,,,,14.0,,,,
40,2020-03-03,111:167,111:167,private_transport,,,,,,,,,,,12.0,,,,
40,2020-03-03,111:167,121:165,bus,,,,,,,12.0,,,,,,,,
40,2020-03-03,111:167,141:145,bus,,,,,,17.0,,,,,,,,,
40,2020-03-03,111:167,148:122,bus,,,,,,,,11.0,,,,,,,
40,2020-03-03,111:167,148:122,private_transport,,,,,,,,18.0,,,,,,,
40,2020-03-03,112:158,57:310,bus,,,,,,,,,22.0,,,,,,
40,2020-03-03,113:157,126:160,bus,,,,20.0,,,,,15.0,,,,,,
40,2020-03-03,113:157,126:160,private_transport,,,,11.0,,,,,,,,,,,
40,2020-03-03,113:157,90:117,bus,,,,14.0,,17.0,,,,,,,,,
