ProjectID,Date,Origin,Destination,Modo,0100_0159,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1900_1959,2000_2059,2100_2159
40,2019-11-19,101:205,159:127,private_transport,,,,,,,,,,11.0,,,,,,
40,2019-11-19,103:203,85:106,bus,,,,,,,,,11.0,,,,,,,
40,2019-11-19,103:203,85:106,private_transport,,,,,,,,,12.0,,,,,,,
40,2019-11-19,108:170,159:127,bus,,,,,,,,,,20.0,,,,,,
40,2019-11-19,108:170,159:127,private_transport,,,,,,,,,,24.0,,,,,,
40,2019-11-19,108:170,144:126,bus,,,,,,,,,,12.0,,,,,,
40,2019-11-19,111:167,87:104,bus,,,,,,12.0,,,,,,,,,,
40,2019-11-19,113:157,110:168,bus,,,,11.0,,,,,,,,,,,,
40,2019-11-19,113:157,158:128,bus,,,,,,,,,10.0,,,,,,,
40,2019-11-19,113:157,158:128,private_transport,,,,,,,,,10.0,,,,,,,
40,2019-11-19,113:157,88:103,bus,,,,,,,,,12.0,,,,,,,
40,2019-11-19,113:157,88:103,private_transport,,,,,,,,,12.0,,,,,,,
40,2019-11-19,115:155,137:149,bus,,,,,,,,,,,,,,10.0,,
40,2019-11-19,115:155,137:149,private_transport,,,,,,,,,,,,,,10.0,,
40,2019-11-19,115:155,97:102,bus,,,,41.0,,,,,,,,,,,,
40,2019-11-19,115:155,97:102,private_transport,,,,32.0,,,,,,,,,,,,
40,2019-11-19,116:154,137:149,bus,,,,,,,,,,,,,,20.0,,
40,2019-11-19,116:154,137:149,private_transport,,,,,,,,,,,,,,18.0,,
40,2019-11-19,116:154,97:102,bus,,,,,,,,,,,16.0,,,,,
40,2019-11-19,116:154,97:102,private_transport,,,,,,,,,,,16.0,,,,,
40,2019-11-19,118:152,97:102,bus,,,,,,,,,,,34.0,,,,,
40,2019-11-19,118:152,97:102,private_transport,,,,,,,,,,,11.0,,,,,
40,2019-11-19,118:152,141:145,private_transport,,,,,,,,,,,,,,,,10.0
40,2019-11-19,120:166,143:143,bus,,11.0,,,,,,,,,,,,,,
40,2019-11-19,120:166,83:108,private_transport,,11.0,,,,,,,,,,,,,,
40,2019-11-19,121:165,121:165,bus,,,30.0,,,,,,,,,,,,,
40,2019-11-19,121:165,121:165,private_transport,,,11.0,,,,,,,,,,,,,
40,2019-11-19,121:165,84:107,bus,,,13.0,,,,,,,,,,,,,
40,2019-11-19,121:165,84:107,private_transport,,,13.0,,,,,,,,,,,,,
40,2019-11-19,121:165,86:105,bus,,,18.0,,,,,,,,,,,,,
40,2019-11-19,121:165,86:105,private_transport,,,13.0,,,,,,,,,,,,,
40,2019-11-19,122:164,87:104,bus,,,,,,,,,,,,19.0,,,,
40,2019-11-19,122:164,87:104,private_transport,,,,,,,,,,,,12.0,,,,
40,2019-11-19,123:163,122:164,bus,,,,,,,,,11.0,,,,,,,
40,2019-11-19,123:163,122:164,private_transport,,,,,,,,,11.0,,,,,,,
40,2019-11-19,124:162,85:106,bus,,,,,,,,,23.0,,,,,,,
40,2019-11-19,124:162,85:106,private_transport,,,,,,,,,24.0,,,,,,,
40,2019-11-19,124:162,158:128,bus,,,,,,,,,18.0,,,,,,,
40,2019-11-19,124:162,158:128,private_transport,,,,,,,,,19.0,,,,,,,
40,2019-11-19,124:162,88:103,bus,,,,,,,,,21.0,,,,,,,
40,2019-11-19,124:162,88:103,private_transport,,,,,,,,,22.0,,,,,,,
40,2019-11-19,124:162,121:165,bus,,,,,,,,,,,,,,,22.0,
40,2019-11-19,124:162,111:167,bus,,,,,,,,,,,,,,,,13.0
40,2019-11-19,124:162,148:122,private_transport,,,,,,,,,,,,,,,,23.0
40,2019-11-19,124:162,150:120,bus,,,,,,,,,,,,,,,,10.0
40,2019-11-19,125:161,88:103,bus,,,,,,,,,14.0,,,,,,,
40,2019-11-19,125:161,88:103,private_transport,,,,,,,,,14.0,,,,,,,
40,2019-11-19,125:161,97:102,bus,,,,15.0,,,,,,,,,,,,
40,2019-11-19,126:160,159:127,bus,,,,,,,,,,11.0,,,,,,
40,2019-11-19,126:160,85:106,bus,,,,,23.0,,,,,,35.0,,,,,
40,2019-11-19,126:160,85:106,private_transport,,,,,,,,,,,10.0,,,,,
40,2019-11-19,126:160,158:128,bus,,,,,17.0,,,,,,19.0,,,,,
40,2019-11-19,126:160,84:107,bus,,,,,26.0,,,,,,30.0,,,,,
40,2019-11-19,126:160,103:203,bus,,,10.0,,,,,,,,,,,,,
40,2019-11-19,126:160,131:139,bus,,,11.0,,,,,,,,,,,,,
40,2019-11-19,127:159,97:102,bus,,,,,,,,,10.0,,,,,,,
40,2019-11-19,127:159,97:102,private_transport,,,,,,,,,10.0,,,,,,,
40,2019-11-19,127:159,122:164,bus,,,,,,,,,11.0,,,,,,,
40,2019-11-19,127:159,122:164,private_transport,,,,,,,,,12.0,,,,,,,
40,2019-11-19,127:159,123:163,private_transport,,,,,,,,,10.0,,,,,,,
40,2019-11-19,127:159,92:115,bus,,,,,,,,,,,,13.0,,,,
40,2019-11-19,132:138,110:168,bus,,,,13.0,,,,,,,,,,,,
40,2019-11-19,133:137,137:149,bus,,,,,,,,,,,,,,10.0,,
40,2019-11-19,134:136,137:149,bus,,,,,,,,,,,,,,25.0,,
40,2019-11-19,134:136,137:149,private_transport,,,,,,,,,,,,,,18.0,,
40,2019-11-19,134:136,90:117,bus,,,,,10.0,,,,,,,,,,,
40,2019-11-19,134:136,96:111,bus,,,,,,,,12.0,,,,,,,,
40,2019-11-19,135:135,137:149,bus,,,,,,,,,,,,,,44.0,,
40,2019-11-19,135:135,137:149,private_transport,,,,,,,,,,,,,,31.0,,
40,2019-11-19,135:135,97:102,bus,,,,14.0,,,,,,,,,,,,
40,2019-11-19,135:135,121:165,private_transport,,,,,,,,,,,,,,12.0,,
40,2019-11-19,137:149,83:108,private_transport,,,,15.0,,,,,,,,,,,,
40,2019-11-19,137:149,121:165,bus,,,,,,,,,,,,,,,24.0,
40,2019-11-19,137:149,121:165,private_transport,,,,11.0,,,,,,,,,,,22.0,
40,2019-11-19,137:149,84:107,bus,,,,,,,,,,,,,,,10.0,
40,2019-11-19,137:149,86:105,bus,,,,,,,,,,,,,,,17.0,
40,2019-11-19,137:149,148:122,bus,,,,,,,,,,,,,,,,18.0
40,2019-11-19,137:149,148:122,private_transport,,,,,,,,,,,,,,,,17.0
40,2019-11-19,139:147,97:102,bus,,,,,,,,,,,21.0,,,,,
40,2019-11-19,139:147,90:117,bus,,,,,22.0,,,,,,,,,,,
40,2019-11-19,139:147,90:117,private_transport,,,,,12.0,,,,,,,,,,,
40,2019-11-19,139:147,108:170,bus,,,,,,,,14.0,,,,,,,,
40,2019-11-19,139:147,140:146,bus,,,10.0,,,,,,,,,,,,,
40,2019-11-19,139:147,160:110,bus,,,,,,,,13.0,,,,,,,,
40,2019-11-19,140:146,141:145,bus,,,23.0,20.0,,,,,,,,,,,,19.0
40,2019-11-19,140:146,141:145,private_transport,,,,14.0,,,,,,,,,,,,
40,2019-11-19,140:146,90:117,bus,,,,,39.0,,,,,,30.0,,,,,
40,2019-11-19,140:146,90:117,private_transport,,,,,,,,,,,13.0,,,,,
40,2019-11-19,140:146,96:111,bus,,,,,,,,15.0,,,,,,,,
40,2019-11-19,140:146,108:170,bus,,,,,,,,20.0,,,,,,,,
40,2019-11-19,140:146,140:146,bus,,,10.0,20.0,,,,,,,,,,,,
40,2019-11-19,140:146,140:146,private_transport,,,,,,,,,,,,,,,,12.0
40,2019-11-19,140:146,160:110,bus,,,,,,,,22.0,,,,,,,,
40,2019-11-19,140:146,160:110,private_transport,,,,,,,,12.0,,,,,,,,
40,2019-11-19,140:146,101:205,bus,,,,,,,,12.0,,,,,,,,
40,2019-11-19,140:146,126:160,bus,,,,,10.0,,,,,,11.0,,,,,
40,2019-11-19,140:146,134:136,bus,,,11.0,,,,,,,,,,,,,
40,2019-11-19,140:146,139:147,private_transport,,,,,,,,,,,,,,,,12.0
40,2019-11-19,141:145,141:145,bus,,,30.0,22.0,,,,,,,,,,,,14.0
40,2019-11-19,141:145,141:145,private_transport,,,,,,,,,,,,,,,,22.0
40,2019-11-19,141:145,92:115,bus,,,,,,,,,,,11.0,,,,,
40,2019-11-19,141:145,90:117,bus,,,,,53.0,,,,,,39.0,,,,,
40,2019-11-19,141:145,90:117,private_transport,,,,,10.0,,,,,,20.0,,,,,
40,2019-11-19,141:145,96:111,bus,,,,,,,,24.0,,,,,,,,
40,2019-11-19,141:145,96:111,private_transport,,,,,,,,15.0,,,,,,,,
40,2019-11-19,141:145,108:170,bus,,,,,,,,14.0,,,,,,,,
40,2019-11-19,141:145,140:146,bus,,,28.0,,,,,,,,,,,,,12.0
40,2019-11-19,141:145,140:146,private_transport,,,,12.0,,,,,,,,,,,,14.0
40,2019-11-19,141:145,160:110,bus,,,,,,,,35.0,,,,,,,,
40,2019-11-19,141:145,126:160,bus,,,,,11.0,,,,,,,,,,,
40,2019-11-19,141:145,139:147,bus,,,,,,,,,,,,,,,,14.0
40,2019-11-19,141:145,139:147,private_transport,,,,11.0,,,,,,,,,,,,
40,2019-11-19,141:145,118:152,private_transport,,,,,,,,,,,,,,,,10.0
40,2019-11-19,141:145,98:217,bus,,12.0,,,,,,,,,,,,,,
40,2019-11-19,144:126,159:127,private_transport,,15.0,,,,,,,,,,,,,,
40,2019-11-19,144:126,83:108,bus,,,,16.0,,,,,,,,,,,,
40,2019-11-19,144:126,122:164,bus,,,10.0,,,,,,,,,,,,,
40,2019-11-19,144:126,91:116,bus,,,,,,10.0,,,,,,,,,,
40,2019-11-19,148:122,144:126,private_transport,,,,,,14.0,,,,,,,,,,
40,2019-11-19,148:122,87:104,bus,,,,,,41.0,,,,,,,,,,
40,2019-11-19,148:122,87:104,private_transport,,,,,,26.0,,,,,,,,,,
40,2019-11-19,148:122,91:116,bus,,,,,,25.0,,,,,,,,,,
40,2019-11-19,150:120,87:104,bus,,,,,,13.0,,,,,,,,,,
40,2019-11-19,156:130,159:127,bus,,,,,,,,,,10.0,,,,,,
40,2019-11-19,156:130,85:106,private_transport,,,,,,,,,,,,,,,11.0,
40,2019-11-19,156:130,125:161,bus,,,,,,,11.0,,,,,,,,,
40,2019-11-19,157:129,91:116,private_transport,,,,,,10.0,,,,,,,,,,
40,2019-11-19,158:128,137:149,bus,,,,,,,,,,,10.0,,,,,
40,2019-11-19,158:128,121:165,private_transport,,,,,,,,,,,16.0,,,,,
40,2019-11-19,158:128,84:107,bus,,,,,,,,,,,12.0,,,,,
40,2019-11-19,159:127,137:149,bus,,,,,,,,,,,,,,,11.0,
40,2019-11-19,159:127,97:102,bus,,,,15.0,,36.0,,,,,,,,,,
40,2019-11-19,159:127,97:102,private_transport,,,,15.0,,20.0,,,,,,,,,,
40,2019-11-19,159:127,83:108,bus,,,,51.0,,,,,,,,,,,,
40,2019-11-19,159:127,83:108,private_transport,,,,56.0,,,,,,,,,,,,
40,2019-11-19,159:127,121:165,bus,,,,31.0,,,,,,,,,,,19.0,
40,2019-11-19,159:127,121:165,private_transport,,,,39.0,,,,,,,,,,,10.0,
40,2019-11-19,159:127,84:107,bus,,,,12.0,,,,,,,,,,,,
40,2019-11-19,159:127,84:107,private_transport,,,,13.0,,,,,,,,,,,,
40,2019-11-19,159:127,86:105,bus,,,,16.0,,,,,,,,,,,,
40,2019-11-19,159:127,86:105,private_transport,,,,11.0,,,,,,,,,,,,
40,2019-11-19,159:127,122:164,bus,,,,,,49.0,,,,,,,,,,
40,2019-11-19,159:127,122:164,private_transport,,,,,,30.0,,,,,,,,,,
40,2019-11-19,159:127,148:122,bus,,,,,,,,,,,,,,,,18.0
40,2019-11-19,159:127,148:122,private_transport,,,,,,,,,,,,,,,,20.0
40,2019-11-19,159:127,127:159,bus,,,,,,34.0,,,,,,,,,,
40,2019-11-19,160:110,159:127,bus,,,,,,,,,,34.0,,,,,,
40,2019-11-19,160:110,159:127,private_transport,,,,,,,,,,31.0,,,,,,
40,2019-11-19,160:110,85:106,bus,,,,,,,,,,,10.0,,,,,
40,2019-11-19,160:110,85:106,private_transport,,,,,10.0,,,,,,,,,,22.0,
40,2019-11-19,160:110,144:126,private_transport,,,,,,,,,,14.0,,,,,,
40,2019-11-19,160:110,137:149,bus,,,,,,,,,,12.0,,,,,,
40,2019-11-19,160:110,90:117,bus,,,,,,,,,,,,,,,19.0,
40,2019-11-19,160:110,90:117,private_transport,,,,,,,,,,,,,,,17.0,
40,2019-11-19,160:110,113:157,bus,,,,,,,10.0,,,,,,,,,
40,2019-11-19,160:110,124:162,bus,,,,,,,17.0,,,,,,,,,
40,2019-11-19,45:319,85:106,bus,,,,,,,,,,29.0,,,,,,
40,2019-11-19,45:319,85:106,private_transport,,,,,,,,,,24.0,,,,,,
40,2019-11-19,45:319,87:104,private_transport,,,,,,,,,,13.0,,,,,,
40,2019-11-19,45:319,88:103,private_transport,,,,,,,,,,15.0,,,,,,
40,2019-11-19,45:319,111:167,private_transport,,158.0,,,,,,,,,,,,,,
40,2019-11-19,45:319,92:115,bus,,,,,,,,10.0,,,,,,,,
40,2019-11-19,45:319,90:117,bus,,,,,,,,20.0,,47.0,,,,,,
40,2019-11-19,45:319,90:117,private_transport,,,,,,,,24.0,,53.0,,,,,,
40,2019-11-19,45:319,160:110,private_transport,,,,,,,,14.0,,,,,,,,
40,2019-11-19,45:319,126:160,bus,,,,,,,,36.0,,,,,,,,
40,2019-11-19,45:319,126:160,private_transport,,,,,,,,58.0,,,,,,,,
40,2019-11-19,45:319,138:148,private_transport,,11.0,,,,,,,,,,,,,,
40,2019-11-19,47:320,85:106,private_transport,,,,,,,,,,,,,11.0,,,
40,2019-11-19,47:320,90:117,bus,,,,,,,,,,11.0,,,,,,
40,2019-11-19,76:314,85:106,bus,,,,,,,,,,,,,34.0,,,
40,2019-11-19,76:314,85:106,private_transport,,,,48.0,,,,,,,,,105.0,,,
40,2019-11-19,76:314,87:104,private_transport,,,,10.0,,,,,,,,,,,,
40,2019-11-19,76:314,158:128,bus,,,,,,,,,,,,,23.0,,,
40,2019-11-19,76:314,158:128,private_transport,,,,,,,,,,,,,25.0,,,
40,2019-11-19,76:314,88:103,bus,,,,,,,,,,,,,37.0,,,
40,2019-11-19,76:314,88:103,private_transport,,,,,,,,,,,,,65.0,,,
40,2019-11-19,76:314,90:117,private_transport,,,,99.0,,,,,,10.0,,,95.0,,,
40,2019-11-19,76:314,45:319,bus,,,,,98.0,,,,,,,,,,,
40,2019-11-19,76:314,45:319,private_transport,,,,,61.0,,,,,,,,,,,
40,2019-11-19,84:107,84:107,bus,,,10.0,,,,,,,,,,,,,
40,2019-11-19,84:107,84:107,private_transport,,,11.0,,,,,,,,,,,,,
40,2019-11-19,85:106,85:106,private_transport,23.0,,,,,,,,,,,,,,,
40,2019-11-19,85:106,121:165,bus,,,,,,,,,,,25.0,,,,,
40,2019-11-19,85:106,111:167,bus,,,14.0,,,,,,,,,,,,,
40,2019-11-19,85:106,148:122,bus,,,40.0,,,,,,,,,,,,,
40,2019-11-19,85:106,148:122,private_transport,,,10.0,,,,,,,,,,,,,
