ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-11,100:206,58:303,private_transport,,,,,,,,,47.0,,,,,,,,,,,,,,
40,2020-03-11,101:205,58:303,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-11,101:205,141:145,private_transport,,,,,,,,17.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,45:319,bus,,,,,,,,33.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,45:319,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,54:419,private_transport,,,,,,,,,,14.0,,,,,,,,,,,,,
40,2020-03-11,101:205,61:413,private_transport,,,,,,10.0,,,,,,,,10.0,,,,,,,52.0,,13.0
40,2020-03-11,101:205,76:314,private_transport,,,,,,,,36.0,,,,,,,,,,,,,,,
40,2020-03-11,102:204,45:319,private_transport,,,,,,,11.0,13.0,,,,,,,,,,,,,,,
40,2020-03-11,103:203,58:303,bus,,,,,,,,17.0,,,,13.0,,12.0,,,24.0,,,,,,
40,2020-03-11,103:203,58:303,private_transport,,,,,,,,,,,,,,,,,95.0,,,,,,
40,2020-03-11,103:203,141:145,private_transport,,,,,,,,,,,43.0,,,,,,,,,,,,
40,2020-03-11,103:203,45:319,bus,,,,,,,,10.0,,,,,,,,,14.0,,,,,,
40,2020-03-11,103:203,45:319,private_transport,,,,,,,,,,,,,,,,,18.0,,,,,,
40,2020-03-11,103:203,61:413,bus,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,103:203,76:314,bus,,,,,,,,,,,,,,28.0,,,,,,,,,
40,2020-03-11,103:203,76:314,private_transport,,,,,,,,,,,19.0,,,65.0,,,,,,,,,
40,2020-03-11,103:203,101:205,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,
40,2020-03-11,103:203,103:203,bus,,,,,,,,36.0,,20.0,,17.0,,,,,43.0,,,,,,
40,2020-03-11,103:203,103:203,private_transport,,,,,,,,,,,,23.0,,24.0,,,20.0,,,,,,
40,2020-03-11,103:203,104:202,private_transport,,,,,,,,,,,,,,,,,,22.0,,,,,
40,2020-03-11,103:203,109:169,bus,,,,,,,,,,13.0,,,,,,,,,,,,,
40,2020-03-11,103:203,110:168,bus,,,,,,,39.0,,,,,,,,,,,11.0,,,,,
40,2020-03-11,103:203,110:168,private_transport,,,,,,,22.0,,,,,,,,11.0,,,42.0,,,,,
40,2020-03-11,103:203,111:167,bus,,,,,,,,,,,18.0,,,,,,,,,,,,
40,2020-03-11,103:203,112:158,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,,
40,2020-03-11,103:203,124:162,bus,,,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-11,103:203,124:162,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-11,103:203,128:142,bus,,,,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-11,103:203,128:142,private_transport,,,,,,,,,,14.0,,,,,,,,,,,,,
40,2020-03-11,103:203,131:139,bus,,,,,,,,,,,,12.0,,,,,33.0,,,,,,
40,2020-03-11,103:203,131:139,private_transport,,,,,,,,11.0,,,,,,,,,21.0,,,,,,
