ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1700_1759,1800_1859,2000_2059,2100_2159
40,2019-11-12,103:203,103:203,bus,,,,,,,,,,,,26.0,,,
40,2019-11-12,103:203,103:203,private_transport,,,,,,,,,,,,18.0,,,
40,2019-11-12,103:203,131:139,bus,,,,,,,,,,,,20.0,,,
40,2019-11-12,103:203,45:319,bus,,,,,,,,,,13.0,,,,,
40,2019-11-12,103:203,45:319,private_transport,,,,,,,,,,22.0,,,,,
40,2019-11-12,103:203,48:301,bus,,,,,,,,,,14.0,,,,,
40,2019-11-12,103:203,48:301,private_transport,,,,,,,,,,29.0,,,,,
40,2019-11-12,103:203,58:303,bus,,,,,,,,,,,,17.0,,,
40,2019-11-12,103:203,58:303,private_transport,,,,,,,,,,,,14.0,,,
40,2019-11-12,103:203,77:312,bus,,,,,,,,,,16.0,,,,,
40,2019-11-12,103:203,77:312,private_transport,,,,,,,,,,29.0,,,,,
40,2019-11-12,109:169,48:301,bus,,,,,,,,,,11.0,,,,,
40,2019-11-12,109:169,61:413,bus,,,,,,,,,,16.0,,,,,
40,2019-11-12,109:169,61:413,private_transport,,,,,,,,,,19.0,,,,,
40,2019-11-12,109:169,87:104,bus,,,17.0,,,,,,,,,,,,
40,2019-11-12,111:167,103:203,private_transport,,,,,,,,,,,,,10.0,,
40,2019-11-12,111:167,45:319,bus,,,,,,,,,,,,,83.0,,
40,2019-11-12,111:167,45:319,private_transport,,,,,,,,,,,,,112.0,,
40,2019-11-12,111:167,104:202,bus,,,,,,,14.0,,,,,,,,
40,2019-11-12,111:167,104:202,private_transport,,,,,,,14.0,,,,,,,,
40,2019-11-12,111:167,110:168,bus,,,,,,,14.0,,,,,,,,
40,2019-11-12,111:167,110:168,private_transport,,,,,,,14.0,,,,,,,,
40,2019-11-12,113:157,58:303,bus,,,,,,,18.0,,,,,,,,
40,2019-11-12,113:157,58:303,private_transport,,,,,,,24.0,,,,,,,,
40,2019-11-12,115:155,97:102,bus,,,,,,,,,,10.0,,,,,
40,2019-11-12,116:154,97:102,bus,,,,,,,,,,15.0,,,,,
40,2019-11-12,116:154,97:102,private_transport,,,,,,,,,,12.0,,,,,
40,2019-11-12,118:152,97:102,bus,,,,,,,,,,18.0,,,,,
40,2019-11-12,120:166,87:104,bus,,,,,,29.0,,,,,,,,,
40,2019-11-12,120:166,87:104,private_transport,,,,,,30.0,,,,,,,,,
40,2019-11-12,121:165,103:203,bus,33.0,,,,,,,,,,,,,,
40,2019-11-12,121:165,103:203,private_transport,31.0,,,,,,,,,,,,,,
40,2019-11-12,121:165,104:202,private_transport,,,,,,,11.0,,,,,,,,
40,2019-11-12,121:165,110:168,bus,,,,,,,16.0,,,,,,,,
40,2019-11-12,121:165,110:168,private_transport,,,,,,,16.0,,,,,,,,
40,2019-11-12,121:165,121:165,bus,,,,,,,,,,,,,12.0,,
40,2019-11-12,121:165,124:162,bus,13.0,,,,,,,,,,,,,,
40,2019-11-12,121:165,124:162,private_transport,13.0,,,,,,,,,,,,,,
40,2019-11-12,121:165,137:149,bus,,,,,,,,,,,,,10.0,,
40,2019-11-12,121:165,137:149,private_transport,,,,10.0,,,,,,,,,,,
40,2019-11-12,121:165,144:126,bus,,,,,,,10.0,,,,,,,,
40,2019-11-12,121:165,159:127,bus,,,,15.0,,,22.0,,,,,,,,
40,2019-11-12,121:165,159:127,private_transport,,,,20.0,,,28.0,,,,,,,,
40,2019-11-12,121:165,84:107,bus,,,,,,,,,,,,,10.0,,
40,2019-11-12,124:162,77:312,private_transport,,,,,,,,,,12.0,,,,,
40,2019-11-12,126:160,124:162,bus,,,,,,,,,,,,11.0,,,
40,2019-11-12,126:160,124:162,private_transport,,,,,,,,,,,,11.0,,,
40,2019-11-12,126:160,137:149,bus,,,,,,,,,,,,,,,11.0
40,2019-11-12,126:160,144:126,bus,,,,,,,,,,,,,,,10.0
40,2019-11-12,126:160,159:127,bus,,,,,,,,,,,,,,,38.0
40,2019-11-12,126:160,159:127,private_transport,,,,,,,,,,,,,,,23.0
40,2019-11-12,128:142,48:301,bus,,,,,,,,,,12.0,,,,,
40,2019-11-12,128:142,77:312,bus,,,,,,,,,,15.0,,,,,
40,2019-11-12,131:139,103:203,bus,,,,,,,,,,,,10.0,,,
40,2019-11-12,131:139,58:303,bus,,,,,,,11.0,,,,,11.0,,,
40,2019-11-12,132:138,58:303,private_transport,,,,,,,17.0,,,,,,,,
40,2019-11-12,136:150,87:104,bus,,,,,,10.0,,,,,,,,,
40,2019-11-12,136:150,87:104,private_transport,,,,,,10.0,,,,,,,,,
40,2019-11-12,137:149,159:127,bus,,,,,,,10.0,,,,,,,,
40,2019-11-12,137:149,158:128,bus,,,10.0,,,,,,,,,,,,
40,2019-11-12,137:149,95:112,bus,,,,,,,,,,,,,,11.0,
40,2019-11-12,139:147,126:160,private_transport,,,,,,,,,,10.0,,,,,
40,2019-11-12,141:145,87:104,bus,,,,,,13.0,,,,,,,,,
40,2019-11-12,141:145,87:104,private_transport,,,,,,14.0,,,,,,,,,
40,2019-11-12,141:145,91:116,bus,,,,,,13.0,,,,,,,,,
40,2019-11-12,141:145,91:116,private_transport,,,,,,13.0,,,,,,,,,
40,2019-11-12,143:143,48:301,bus,,,,,,,,,,13.0,,,,,
40,2019-11-12,143:143,87:104,bus,,,10.0,,,,,,,,,,,,
40,2019-11-12,144:126,97:102,bus,,,11.0,,,,,,,,,,,,
