ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-11,100:206,156:130,bus,,,,,,,,,,,,,,,,,,20.0,,,,,
40,2020-03-11,100:206,156:130,private_transport,,,,,,,,,,,,,,,,,,24.0,,,,,
40,2020-03-11,102:204,25:525,private_transport,,10.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-11,103:203,103:203,bus,,,,,,,,,,40.0,,,16.0,18.0,,,,,,,,,
40,2020-03-11,103:203,103:203,private_transport,,,,,,,,,,14.0,,,11.0,16.0,,,,,,,,,
40,2020-03-11,103:203,131:139,bus,,,,,,,,,,15.0,,,,,,,,,,,,,
40,2020-03-11,103:203,137:149,bus,,,,,,,,,,,,,,16.0,,,,,,,,,
40,2020-03-11,103:203,137:149,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-11,103:203,138:148,bus,,,,,,,,,,,,,20.0,14.0,,,11.0,,,,,,
40,2020-03-11,103:203,138:148,private_transport,,,,,,,,,,,,,19.0,22.0,,,,,,,,,
40,2020-03-11,103:203,45:319,bus,,,,,,,,,,32.0,,,,,,,,,,,,,
40,2020-03-11,103:203,45:319,private_transport,,,,,,,,,,24.0,,,,10.0,,,,,,,,,
40,2020-03-11,103:203,58:303,bus,,,,,,,,,,14.0,,,,,,,,,,,,,
40,2020-03-11,103:203,76:314,bus,,,,,,,,,,,,,,40.0,,,,,,,,,
40,2020-03-11,103:203,76:314,private_transport,,,,,,,,,,,,,,77.0,,,,61.0,,,,,
40,2020-03-11,103:203,85:106,private_transport,,,,,,,13.0,,,,,,,,,,,,,,,,
40,2020-03-11,103:203,87:104,bus,,,,,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-11,103:203,87:104,private_transport,,,,,,,,,,,,,,,,,,20.0,,,,,
40,2020-03-11,103:203,90:117,private_transport,,,,,,,22.0,,,,,,,,,,,,,,,,
40,2020-03-11,103:203,91:116,private_transport,,,,,,,,,,,,,,,,,,17.0,,,,,
40,2020-03-11,104:202,103:203,bus,,,,,,,,,,,,,,12.0,,,,,,,,,
40,2020-03-11,104:202,103:203,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-11,104:202,138:148,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-11,104:202,45:319,bus,,,,,,,,,,38.0,,19.0,,26.0,11.0,,23.0,29.0,,,,,
40,2020-03-11,104:202,45:319,private_transport,,,,53.0,,,,40.0,,18.0,,102.0,68.0,20.0,39.0,,45.0,45.0,,,,,
40,2020-03-11,104:202,58:303,bus,,,,,,,,,,,,,33.0,,,28.0,,,,,,,
40,2020-03-11,104:202,58:303,private_transport,,,,,,,70.0,,,,,,13.0,,,90.0,,,,,,63.0,
40,2020-03-11,104:202,76:314,bus,,,,,,,,,37.0,,,,,,10.0,,,,,,,,
40,2020-03-11,104:202,76:314,private_transport,,,,,,,,,53.0,,,,,,39.0,,,11.0,,,,,
40,2020-03-11,104:202,87:104,bus,,,,,,,,,,,,,,19.0,,,,,,,,,
40,2020-03-11,104:202,87:104,private_transport,,,,,,,,,,,,,15.0,16.0,,,,,,,48.0,,
40,2020-03-11,104:202,90:117,private_transport,,,,,,,16.0,,,,,,,,,,,,,,,,
40,2020-03-11,104:202,91:116,private_transport,,,,,,,,,,,,,12.0,,,,,,,,14.0,,
