ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2019-11-21,0:500,58:303,private_transport,,,,,,,,,149.0,,,,,,,,,,,
40,2019-11-21,0:500,68:315,private_transport,,,,,,,,,13.0,,,,,,,,,,,
40,2019-11-21,100:206,50:412,private_transport,,,,,,,,,,59.0,,,,,,,,,,
40,2019-11-21,100:206,64:306,private_transport,,,,,,,,,,,44.0,,,,,,,,,
40,2019-11-21,101:205,64:306,private_transport,,,,,,,,32.0,,,,,,,,,,,,
40,2019-11-21,103:203,64:306,private_transport,,,,,,,,,,,,,21.0,,,,,,,
40,2019-11-21,103:203,124:162,private_transport,,,,,,,,,,,29.0,,,,,,,,,
40,2019-11-21,103:203,137:149,private_transport,,,,,,,,,,,41.0,,,,,,,,,
40,2019-11-21,103:203,159:127,bus,,,,24.0,,,,,,,,,,,,,,,,
40,2019-11-21,103:203,159:127,private_transport,,,,18.0,,,,,,,18.0,,,,,,,,,
40,2019-11-21,104:202,58:303,private_transport,,,,,,,,,,,,,,,,,,,,15.0
40,2019-11-21,104:202,50:412,private_transport,,,,,,,54.0,,,,,,,,,,,,,
40,2019-11-21,104:202,64:306,private_transport,,,,,,,,,,,,,39.0,,,,,,,25.0
40,2019-11-21,104:202,104:202,bus,,,,,,,,,15.0,,,12.0,,,14.0,,,,,
40,2019-11-21,104:202,110:168,bus,,,,,,,,,15.0,,,,,,,,,,,
40,2019-11-21,104:202,110:168,private_transport,,,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,104:202,111:167,bus,,,,,,,,,,,,20.0,,,,,,,,
40,2019-11-21,104:202,111:167,private_transport,,,,,,,,,13.0,,,10.0,,,,,,,,
40,2019-11-21,104:202,147:123,bus,,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-21,104:202,78:302,private_transport,,,,,,,,,,,,,,,,,,,,39.0
40,2019-11-21,107:207,50:412,private_transport,,,,,,,,,,49.0,,,,,,,,,,
40,2019-11-21,107:207,64:306,private_transport,,,,,,,,,,,29.0,,,,,,,,,
40,2019-11-21,108:170,50:412,bus,,,,,,,,,,,,,,,,29.0,,,,
40,2019-11-21,108:170,50:412,private_transport,,,,,,36.0,,,,11.0,,,,,,83.0,,,,
40,2019-11-21,109:169,50:412,bus,,,,,,,,,,,,,,,,,,23.0,,
40,2019-11-21,109:169,50:412,private_transport,,,,,,,,,,,,20.0,,,,,,,,
40,2019-11-21,109:169,64:306,private_transport,,,,,,,,,,,10.0,,,,,,,,15.0,
40,2019-11-21,109:169,45:319,private_transport,,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-21,10:510,58:303,private_transport,,,,,,,,,71.0,,,,,,,,,,,
40,2019-11-21,10:510,45:319,private_transport,,,,,,,,,15.0,,,,,,,,,,,
40,2019-11-21,110:168,58:303,private_transport,,,,,,,,,,,,,11.0,,,,,,,18.0
40,2019-11-21,110:168,50:412,private_transport,,,,,,,86.0,,,,,,,,,,,,,
40,2019-11-21,110:168,64:306,private_transport,,,,,,,,,,,,,55.0,,,,,,,30.0
40,2019-11-21,110:168,104:202,bus,,,,,,,,,17.0,,,25.0,,,,,,,,
40,2019-11-21,110:168,104:202,private_transport,,,,,,,,,14.0,,,11.0,,,19.0,,,,,
40,2019-11-21,110:168,110:168,bus,,,,,,,,,35.0,,,,,,23.0,,,,,
40,2019-11-21,110:168,110:168,private_transport,,,,,,,,,26.0,,,,,,18.0,,,,,
40,2019-11-21,110:168,111:167,bus,,,,,,,,,,,,21.0,,,,,,,,
40,2019-11-21,110:168,111:167,private_transport,,,,,,,,,12.0,,,,,,,,,,,
