ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,1000_1059,1100_1159,1200_1259,1300_1359,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
40,2020-03-03,100:206,107:207,bus,,,,14.0,,,,,,,,,,,,14.0
40,2020-03-03,100:206,107:207,private_transport,,,,12.0,,,,,,,,,,,,13.0
40,2020-03-03,100:206,83:108,bus,,,,,27.0,,,,,,,,,,,
40,2020-03-03,100:206,83:108,private_transport,,,,,11.0,,,,,,,,,,,
40,2020-03-03,101:205,101:205,private_transport,14.0,,,,,,,,,,,,,,,
40,2020-03-03,101:205,122:164,bus,,,,,,11.0,,,,,,,,,,
40,2020-03-03,101:205,129:141,private_transport,31.0,,,,,,,,,,,,,,,
40,2020-03-03,101:205,151:119,bus,,,,,,25.0,,,,,,,,,,
40,2020-03-03,101:205,151:119,private_transport,,,,,,15.0,,,,,,,,,,
40,2020-03-03,101:205,89:118,bus,,,,,,13.0,,,,,,,,,,
40,2020-03-03,101:205,89:118,private_transport,,,,,,11.0,,,,,,,,,,
40,2020-03-03,107:207,83:108,bus,,,,,23.0,,,,,,,,,,,
40,2020-03-03,108:170,83:108,bus,,,,,,,,,,,,51.0,,,,
40,2020-03-03,108:170,83:108,private_transport,,,,,,,,,,,,21.0,,,,
40,2020-03-03,109:169,83:108,bus,,,,,,,30.0,,,,,,,,,
40,2020-03-03,109:169,83:108,private_transport,,,,,,,16.0,,,,,,,,,
40,2020-03-03,109:169,140:146,private_transport,,,,,,,,,,,16.0,,,,,
40,2020-03-03,109:169,141:145,private_transport,,,,,,,,,,,14.0,,,,,
40,2020-03-03,109:169,143:143,bus,,,,,,,,,,,12.0,,,,,
40,2020-03-03,113:157,83:108,bus,,,,,,,,,,,10.0,,,,,
40,2020-03-03,113:157,83:108,private_transport,,,,,,,,,,,11.0,,,,,
40,2020-03-03,113:157,109:169,bus,,,,,,,,,,,11.0,,,,,
40,2020-03-03,113:157,109:169,private_transport,,,,,,,,,,,11.0,,,,,
40,2020-03-03,123:163,116:154,bus,,,,,,,,,,,,,,,14.0,
40,2020-03-03,123:163,117:153,private_transport,,,,,,,,,,,,,,,11.0,
40,2020-03-03,123:163,118:152,bus,,,,,,,,,,,,,,,16.0,
40,2020-03-03,123:163,118:152,private_transport,,,,,,,,,,,,,,,12.0,
40,2020-03-03,123:163,139:147,bus,,,,,,,,,,,,,,,12.0,
40,2020-03-03,123:163,139:147,private_transport,,,,,,,,,,,,,,,13.0,
40,2020-03-03,123:163,95:112,private_transport,,,,,,,,,,,,,,,11.0,
40,2020-03-03,126:160,122:164,bus,,,,,,,,,17.0,,,,,,,
40,2020-03-03,126:160,97:102,bus,,,,,,,,,12.0,,,,,,,
40,2020-03-03,128:142,83:108,bus,,,,,11.0,,14.0,,,,10.0,,,,,
40,2020-03-03,128:142,83:108,private_transport,,,,,,,15.0,,,,,,,,,
40,2020-03-03,128:142,143:143,private_transport,,,,,,,,,,,10.0,,,,,
40,2020-03-03,129:141,117:153,private_transport,,,,,,10.0,,,,,,,,,,
40,2020-03-03,129:141,95:112,bus,,,,,,26.0,,,,,,,,,,
40,2020-03-03,129:141,95:112,private_transport,,,,,,12.0,,,,,,,,,,
40,2020-03-03,129:141,132:138,bus,,,,,,10.0,,,,,,,,,,
40,2020-03-03,130:140,95:112,bus,,,,,,21.0,,,,,,,,,,
40,2020-03-03,130:140,95:112,private_transport,,,,,,12.0,,,,,,,,,,
40,2020-03-03,130:140,132:138,bus,,,,,,10.0,,,,,,,,,,
40,2020-03-03,130:140,113:157,bus,,,,,,17.0,,,,,,,,,,
40,2020-03-03,130:140,113:157,private_transport,,,,,,10.0,,,,,,,,,,
40,2020-03-03,130:140,131:139,bus,,,,,,12.0,,,,,,,,,,
40,2020-03-03,130:140,131:139,private_transport,,,,,,11.0,,,,,,,,,,
40,2020-03-03,132:138,83:108,bus,,,,,,,,,,,11.0,,,,,
40,2020-03-03,132:138,143:143,private_transport,,,,,,,,,,,10.0,,,,,
40,2020-03-03,134:136,87:104,bus,,,,,13.0,,,,,,,,,,,
40,2020-03-03,137:149,137:149,private_transport,,,,,,,,,,81.0,,,,,,
40,2020-03-03,137:149,144:126,private_transport,,,,,,,,,,15.0,,,,,,
40,2020-03-03,140:146,87:104,bus,,,,,15.0,,,,,,,,,,,
40,2020-03-03,140:146,92:115,bus,,,,,10.0,,,,,,,,,,,
40,2020-03-03,141:145,87:104,bus,,,,,39.0,,,,,,,,,,,
40,2020-03-03,141:145,87:104,private_transport,,,,,13.0,,,,,,,,,,,
40,2020-03-03,141:145,144:126,private_transport,,,,,11.0,,,,,,,,,,,
40,2020-03-03,141:145,145:125,bus,,,,,,,,,,,,12.0,,,,
40,2020-03-03,141:145,91:116,bus,,,,,14.0,,,,,,,,,,,
40,2020-03-03,143:143,83:108,bus,,,,,23.0,,,,,,,,,,,
40,2020-03-03,144:126,137:149,private_transport,,,,,,,,,,16.0,,,,,,
40,2020-03-03,145:125,145:125,bus,,,,,,,,,,,,35.0,,,,
40,2020-03-03,145:125,145:125,private_transport,,,,,,,,,,,,18.0,,,,
40,2020-03-03,145:125,155:131,bus,,,,,,,,,,,,12.0,,,,
40,2020-03-03,151:119,83:108,bus,,,,,,,,,,,,29.0,,,,
40,2020-03-03,151:119,83:108,private_transport,,,,,,,,,,,,12.0,,,,
40,2020-03-03,151:119,101:205,bus,,,,,,10.0,,,,,,,,,,
40,2020-03-03,151:119,101:205,private_transport,16.0,,,,,15.0,,,,,,,,,,
40,2020-03-03,151:119,129:141,private_transport,71.0,,,,,,,,,,,,,,,
40,2020-03-03,151:119,151:119,bus,,,,,,45.0,,,,,,,,,,
40,2020-03-03,151:119,151:119,private_transport,,,,,,23.0,,,,,,,,,,
40,2020-03-03,151:119,89:118,bus,,,,,,14.0,,,,,,,,,,
40,2020-03-03,152:134,83:108,bus,,,,,,,,,,,,21.0,,,,
40,2020-03-03,45:319,107:207,bus,,,,,,,,,,,,,20.0,,,
40,2020-03-03,45:319,107:207,private_transport,,,,,,,,,,,,,26.0,,,
40,2020-03-03,45:319,109:169,bus,,,,,,,,,20.0,,,,,,,
40,2020-03-03,45:319,109:169,private_transport,,,,,,,,,52.0,,,,,,,
40,2020-03-03,45:319,106:208,bus,,,,,,,,,,,,,13.0,,,
40,2020-03-03,45:319,106:208,private_transport,,,,,,,,,,,,,14.0,,,
40,2020-03-03,45:319,110:168,private_transport,,,,,,,,,11.0,,,,,,,
40,2020-03-03,45:319,112:158,bus,,,,,,,,,,,,,27.0,,,
40,2020-03-03,45:319,112:158,private_transport,,,,,,,,,,,,,27.0,,,
40,2020-03-03,45:319,276:144,private_transport,,,,,,,,,12.0,,,,,,,
40,2020-03-03,45:319,93:114,private_transport,,,,,,,,,15.0,,,,,,,
40,2020-03-03,45:319,94:113,private_transport,,,,,,,,,11.0,,,,,,,
40,2020-03-03,45:319,98:217,bus,,,,,,,,,20.0,,,,,,,
40,2020-03-03,45:319,98:217,private_transport,,,,,,,,,30.0,,,,,,,
40,2020-03-03,50:412,109:169,private_transport,,12.0,,,,,,,,,,,,,,
40,2020-03-03,50:412,98:217,private_transport,,12.0,,,,,,,,,,,,,,
40,2020-03-03,50:412,85:106,private_transport,,,,,,42.0,,,,,,,,,,
40,2020-03-03,50:412,88:103,private_transport,,,,,,14.0,,,,,,,,,,
40,2020-03-03,50:412,90:117,private_transport,,,,,,100.0,,,,,,,,,,
40,2020-03-03,57:310,83:108,bus,,,44.0,,,,,,,,,,,,,
40,2020-03-03,57:310,83:108,private_transport,,,30.0,,,,,,,,,,,,,
40,2020-03-03,57:310,143:143,bus,,,24.0,,,,,,,,,,,,,
40,2020-03-03,57:310,143:143,private_transport,,,18.0,,,,,,,,,,,,,
40,2020-03-03,57:310,109:169,bus,,,26.0,,,,,,,,,,,,,
40,2020-03-03,57:310,109:169,private_transport,,,15.0,,,,,,,,,,,,,
40,2020-03-03,57:310,98:217,bus,,,36.0,,,,,,,,,,,,,
40,2020-03-03,57:310,98:217,private_transport,,,23.0,,,,,,,,,,,,,
40,2020-03-03,57:310,128:142,bus,,,15.0,,,,,,,,,,,,,
40,2020-03-03,61:413,83:108,private_transport,,30.0,,,,,,,,,,,,,,
40,2020-03-03,61:413,122:164,private_transport,,,,,,,,,,,,,,61.0,,
40,2020-03-03,61:413,143:143,private_transport,,18.0,,,,,,,,,,,,,,
40,2020-03-03,61:413,109:169,private_transport,,19.0,,,,,,,,,,,,,,
40,2020-03-03,61:413,97:102,private_transport,,,,,,,,,,,,,,28.0,,
40,2020-03-03,61:413,98:217,private_transport,,24.0,,,,,,,,,,,,,,
