ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,2200_2259
40,2019-11-13,103:203,109:169,bus,,,,,,,,,,,,17.0,,,
40,2019-11-13,103:203,109:169,private_transport,,,,,,,,,,,,17.0,,,
40,2019-11-13,103:203,110:168,bus,,,,,,,,,,,,49.0,,,
40,2019-11-13,103:203,110:168,private_transport,,,,,,,,,,,,55.0,,,
40,2019-11-13,106:208,119:151,private_transport,14.0,,,,,,,,,,,,,,
40,2019-11-13,107:207,119:151,private_transport,13.0,,,,,,,,,,,,,,
40,2019-11-13,107:207,136:150,private_transport,10.0,,,,,,,,,,,,,,
40,2019-11-13,107:207,140:146,private_transport,10.0,,,,,,,,,,,,,,
40,2019-11-13,114:156,119:151,private_transport,11.0,,,,,,,,,,,,,,
40,2019-11-13,115:155,118:152,bus,,,,,,,,,,,,11.0,,,
40,2019-11-13,116:154,118:152,private_transport,,,,,,,,,,,,12.0,,,
40,2019-11-13,118:152,136:150,bus,,,10.0,,,,,,,,,,,,
40,2019-11-13,118:152,136:150,private_transport,,,29.0,,,,,,,,,,,,
40,2019-11-13,118:152,140:146,private_transport,,,,11.0,11.0,,,,,,,,,,
40,2019-11-13,118:152,141:145,bus,,,,13.0,,,,,,,,,,,
40,2019-11-13,118:152,141:145,private_transport,,,,15.0,20.0,,,,,,,,,,
40,2019-11-13,119:151,136:150,bus,,,10.0,,,,,,,,,,,,
40,2019-11-13,119:151,136:150,private_transport,,,34.0,,,,,,,,,,,,
40,2019-11-13,119:151,140:146,bus,,,,19.0,15.0,,,,,,,,,,
40,2019-11-13,119:151,140:146,private_transport,,,,22.0,18.0,,,,,,,,,,
40,2019-11-13,119:151,141:145,bus,,,,21.0,15.0,,,,,,,,,,
40,2019-11-13,119:151,141:145,private_transport,,,,25.0,24.0,,,,,,,,,,
40,2019-11-13,119:151,134:136,bus,,,,10.0,,,,,,,,,,,
40,2019-11-13,119:151,134:136,private_transport,,,,10.0,12.0,,,,,,,,,,
40,2019-11-13,119:151,139:147,bus,,,,11.0,,,,,,,,,,,
40,2019-11-13,119:151,139:147,private_transport,,,,12.0,14.0,,,,,,,,,,
40,2019-11-13,120:166,141:145,bus,,,,,,15.0,,,,,,,,,
40,2019-11-13,120:166,141:145,private_transport,,,,,,15.0,,,,,,,,,
40,2019-11-13,120:166,120:166,bus,,,,,,25.0,,,,,,,,,
40,2019-11-13,120:166,120:166,private_transport,,,,,,26.0,,,,,,,,,
40,2019-11-13,129:141,45:319,bus,,,,,,,,,,,,13.0,,,
40,2019-11-13,129:141,45:319,private_transport,,,,,,,,,,,,21.0,,,
40,2019-11-13,130:140,45:319,private_transport,,,,,,,,,,,,21.0,,,
40,2019-11-13,131:139,110:168,bus,,,,,,,,,,,,20.0,,,
40,2019-11-13,131:139,110:168,private_transport,,,,,,,,,,,,23.0,,,
40,2019-11-13,131:139,149:121,bus,,,,,,,,,,,,10.0,,,
40,2019-11-13,131:139,149:121,private_transport,,,,,,,,,,,,11.0,,,
40,2019-11-13,133:137,118:152,bus,,,,,,,,,,,,10.0,,,
40,2019-11-13,134:136,120:166,private_transport,,,,,,,,,,,,10.0,,,
40,2019-11-13,135:135,119:151,bus,,,,,,,,,,,,40.0,,,
40,2019-11-13,135:135,136:150,bus,,,,,,,,,,,,12.0,,,
40,2019-11-13,135:135,118:152,bus,,,,,,,,,,,,21.0,,,
40,2019-11-13,135:135,114:156,private_transport,,,,,,,,,,13.0,,,,,
40,2019-11-13,136:150,136:150,private_transport,,,18.0,,,,,,,,,,,,
40,2019-11-13,136:150,140:146,bus,,,,,11.0,,,,,,,,,,
40,2019-11-13,136:150,141:145,private_transport,,,,,10.0,,,,,,,,,,
40,2019-11-13,136:150,139:147,bus,,,,,10.0,,,,,,,,,,
40,2019-11-13,136:150,120:166,bus,,,,,,11.0,,,,,,,,,
40,2019-11-13,136:150,120:166,private_transport,,,,,,11.0,,,,,,,,,
40,2019-11-13,136:150,45:319,bus,,,,,,,,,,,37.0,,,,
40,2019-11-13,136:150,45:319,private_transport,,,10.0,,,,,,,,123.0,,,,
40,2019-11-13,136:150,113:157,bus,,,,,,,,,,33.0,,,,,
40,2019-11-13,136:150,132:138,bus,,,,,,,,,,12.0,,,,,
40,2019-11-13,136:150,95:112,bus,,,,,,,,,,58.0,,,,,
40,2019-11-13,136:150,95:112,private_transport,,,,,,,,,,13.0,,,,,
40,2019-11-13,137:149,159:127,bus,,,,,,,,,12.0,,,,,,
40,2019-11-13,139:147,136:150,bus,,,,,,,,,,,,11.0,,,
40,2019-11-13,139:147,141:145,private_transport,,,,,,,12.0,,,,,11.0,,,
40,2019-11-13,139:147,120:166,private_transport,,,,,,,,,,,,15.0,,,
40,2019-11-13,140:146,136:150,private_transport,,,14.0,,,,,,,,,16.0,,,
40,2019-11-13,140:146,140:146,bus,,,,,,,13.0,,,,,,,,
40,2019-11-13,140:146,140:146,private_transport,,,,,,,15.0,,,,,14.0,,,
40,2019-11-13,140:146,141:145,private_transport,,,,,12.0,,20.0,,,,,,,,
40,2019-11-13,140:146,139:147,bus,,,,,,,12.0,,,,,,,,
40,2019-11-13,140:146,120:166,bus,,,,,,10.0,,,,,,11.0,,,
40,2019-11-13,140:146,120:166,private_transport,,,,,,10.0,,,,,,36.0,,,
40,2019-11-13,141:145,140:146,bus,,,,,,,21.0,,,,,,,,
40,2019-11-13,141:145,140:146,private_transport,,,,,,,12.0,,,,,,,,
40,2019-11-13,141:145,141:145,bus,,,,,,,25.0,,,,,,,,
40,2019-11-13,141:145,141:145,private_transport,,,,,,,20.0,,,,,25.0,,,
40,2019-11-13,141:145,134:136,private_transport,,,,,,,11.0,,,,,,,,
40,2019-11-13,141:145,139:147,private_transport,,,,,,,16.0,,,,,,,,
40,2019-11-13,141:145,120:166,bus,,,,,,,,,,,,13.0,,,
40,2019-11-13,141:145,120:166,private_transport,,,,,,,,,,,,31.0,,,
40,2019-11-13,141:145,102:204,private_transport,,,,,,,,,,,,10.0,,,
40,2019-11-13,144:126,141:145,bus,,15.0,,,,,,,,,,,,,
40,2019-11-13,144:126,159:127,bus,,,,,,,,,28.0,,,,,,15.0
40,2019-11-13,144:126,159:127,private_transport,,,,,,,,,10.0,,,,,,
40,2019-11-13,153:133,45:319,private_transport,,,,,,,,,,,,20.0,,,
40,2019-11-13,154:132,45:319,bus,,,,,,,,,,,,27.0,,,
40,2019-11-13,154:132,45:319,private_transport,,,,,,,,,,,,69.0,,,
40,2019-11-13,155:131,114:156,private_transport,,,,,,,,,,22.0,,,,,
40,2019-11-13,155:131,106:208,private_transport,,,,,,,,,,11.0,,,,,
40,2019-11-13,155:131,147:123,private_transport,,,,,,,,,,14.0,,,,,
40,2019-11-13,155:131,98:217,private_transport,,,,,,,,,,10.0,,,,,
40,2019-11-13,156:130,114:156,private_transport,,,,,,,,,,10.0,,,,,
40,2019-11-13,159:127,140:146,bus,,23.0,,,,,,,,,,,,,
40,2019-11-13,159:127,141:145,bus,,33.0,,,,,,,,,,,,,
40,2019-11-13,159:127,141:145,private_transport,,15.0,,,,,,,,,,,,,
40,2019-11-13,159:127,134:136,private_transport,,10.0,,,,,,,,,,,,,
40,2019-11-13,159:127,139:147,private_transport,,13.0,,,,,,,,,,,,,
40,2019-11-13,159:127,159:127,bus,,,,,,,,,131.0,,,,,,67.0
40,2019-11-13,159:127,159:127,private_transport,,,,,,,,,13.0,,,,,,37.0
40,2019-11-13,159:127,137:149,bus,,,,,,,,,11.0,,,,,,10.0
40,2019-11-13,159:127,144:126,bus,,,,,,,,,37.0,,,,,,10.0
40,2019-11-13,159:127,144:126,private_transport,,,,,,,,,,,,,,,10.0
40,2019-11-13,160:110,141:145,bus,,,,,,,,,,13.0,,,,,
40,2019-11-13,25:525,136:150,private_transport,,,,,,,,,,,,,,35.0,
40,2019-11-13,25:525,140:146,private_transport,,,,,,,,,,,,,,22.0,
40,2019-11-13,25:525,141:145,private_transport,,,,,,,,,,,,,,45.0,
40,2019-11-13,25:525,120:166,private_transport,,,,,,,,,,,,,,81.0,
40,2019-11-13,29:529,76:314,private_transport,,,,,,,,,,,,,144.0,,
40,2019-11-13,45:319,136:150,private_transport,,,10.0,,,,,,,,,,,,
40,2019-11-13,45:319,45:319,bus,,,,,,,,,,,11.0,,,,
40,2019-11-13,45:319,45:319,private_transport,,,,,,,,,,,24.0,,153.0,,
40,2019-11-13,45:319,50:412,private_transport,,,,,,,,222.0,,,,,,,
40,2019-11-13,45:319,61:413,private_transport,,,,,,,,71.0,,,,,,,
40,2019-11-13,45:319,68:315,private_transport,,,,,,,,13.0,,,,,,,
40,2019-11-13,47:320,136:150,private_transport,,,,,,,,,,,,,19.0,,
40,2019-11-13,47:320,141:145,private_transport,,,,,,,,,,,,,32.0,,
40,2019-11-13,47:320,120:166,private_transport,,,,,,,,,,,,,48.0,,
40,2019-11-13,58:303,110:168,private_transport,,,,,,,,,,,,27.0,,,
40,2019-11-13,76:314,136:150,private_transport,,,,,,,,,,,,,15.0,,
40,2019-11-13,76:314,141:145,private_transport,,,,,,,,,,,,,23.0,,
40,2019-11-13,76:314,120:166,private_transport,,,,,,,,,,,,,29.0,,
40,2019-11-13,83:108,45:319,private_transport,,,,,,,,,,,,13.0,,,
40,2019-11-13,91:116,140:146,private_transport,,,,,,,,,,14.0,,,,,
40,2019-11-13,91:116,141:145,bus,,,,,,,,,,20.0,,,,,
40,2019-11-13,91:116,141:145,private_transport,,,,,,,,,,15.0,,,,,
40,2019-11-13,91:116,134:136,bus,,,,,,,,,,10.0,,,,,
40,2019-11-13,91:116,139:147,bus,,,,,,,,,,12.0,,,,,
40,2019-11-13,91:116,139:147,private_transport,,,,,,,,,,10.0,,,,,
40,2019-11-13,92:115,140:146,bus,,,,,,,,,,19.0,,,,,
40,2019-11-13,92:115,141:145,bus,,,,,,,,,,33.0,,,,,
40,2019-11-13,92:115,141:145,private_transport,,,,,,,,,,19.0,,,,,
40,2019-11-13,92:115,139:147,bus,,,,,,,,,,11.0,,,,,
40,2019-11-13,92:115,139:147,private_transport,,,,,,,,,,14.0,,,,,
40,2019-11-13,98:217,119:151,private_transport,11.0,,,,,,,,,,,,,,
40,2019-11-13,98:217,118:152,private_transport,14.0,,,,,,,,,,,,,,
