ProjectID,Date,Origin,Destination,Modo,0000_0059,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059
40,2020-03-11,101:205,146:124,bus,,,,12.0,,,,,,,,,,,,
40,2020-03-11,102:204,135:135,bus,,,,,,,,,,,,,,,,10.0
40,2020-03-11,102:204,61:413,bus,,,,,,,,,,12.0,,,,,,
40,2020-03-11,103:203,45:319,bus,,,,,,,27.0,,,,,,,,,
40,2020-03-11,103:203,45:319,private_transport,,,,,,,52.0,,,,,,,,,
40,2020-03-11,104:202,45:319,bus,,,,,,,,,,,,,,18.0,,
40,2020-03-11,104:202,45:319,private_transport,,,,,,,,,,,,,,41.0,,
40,2020-03-11,105:201,45:319,private_transport,,,,,,,,,,,,,,10.0,,
40,2020-03-11,108:170,146:124,bus,,,,17.0,,,,,,,,,,,,
40,2020-03-11,108:170,101:205,bus,,,,17.0,,,,,,,,,,,,
40,2020-03-11,109:169,129:141,bus,,,,,,,,,,,18.0,,,,,
40,2020-03-11,109:169,129:141,private_transport,,,,,,,,,,,10.0,,,,,
40,2020-03-11,109:169,130:140,bus,,,,,,,,,,,19.0,,,,,
40,2020-03-11,109:169,130:140,private_transport,,,,,,,,,,,10.0,,,,,
40,2020-03-11,109:169,83:108,bus,,16.0,,,,,,,,,,,,,20.0,
40,2020-03-11,110:168,45:319,bus,,,,,,,,,,,,,,37.0,,
40,2020-03-11,110:168,45:319,private_transport,,,,,,,,,,,,,,56.0,,
40,2020-03-11,110:168,58:303,bus,,,,,,,,,,,,,,10.0,,
40,2020-03-11,111:167,45:319,private_transport,,,,,,,,,,,,,,13.0,,
40,2020-03-11,113:157,120:166,bus,,,,,23.0,,,,,,,,,,,
40,2020-03-11,113:157,120:166,private_transport,,,,,14.0,,,,,,,,,,,
40,2020-03-11,113:157,140:146,bus,,,,,12.0,,,,,,,,,,,
40,2020-03-11,113:157,140:146,private_transport,,,,,10.0,,,,,,,,,,,
40,2020-03-11,113:157,95:112,bus,,,,,18.0,,,,,,,,,,,
40,2020-03-11,113:157,95:112,private_transport,,,,,12.0,,,,,,,,,,,
40,2020-03-11,115:155,95:112,bus,,,,,,,,,,,20.0,,,,,
40,2020-03-11,115:155,113:157,bus,,,,,,,,,,,15.0,,,,,
40,2020-03-11,115:155,117:153,bus,,,,,,,,,,,12.0,,,,,
40,2020-03-11,115:155,117:153,private_transport,,,,,,,,,,,10.0,,,,,
40,2020-03-11,115:155,118:152,bus,,,,10.0,,,,,,,,,,,,
40,2020-03-11,116:154,61:413,private_transport,,,,,,,,,,,,,,28.0,,
40,2020-03-11,116:154,45:319,private_transport,,,,,,19.0,,,,,,,,,,
40,2020-03-11,116:154,95:112,bus,,,,,,,,,,,,,,,11.0,
40,2020-03-11,116:154,95:112,private_transport,,,,,,,,,,,13.0,,,,10.0,
40,2020-03-11,116:154,118:152,bus,,,,,,,,,,,14.0,,,,,
40,2020-03-11,116:154,118:152,private_transport,,,,16.0,,,,,,,,,,,,
40,2020-03-11,116:154,128:142,private_transport,,11.0,,,,,,,,,,,,,,
40,2020-03-11,116:154,139:147,bus,,,,,,,,,,,,,,,10.0,
40,2020-03-11,116:154,152:134,bus,,,,,,,,,,,13.0,,,,,
40,2020-03-11,116:154,98:217,bus,,12.0,,,,,,,,,,,,,,
40,2020-03-11,117:153,45:319,private_transport,,,,,,10.0,,,,,,,,,,
40,2020-03-11,117:153,118:152,bus,,,,11.0,,,,,,,,,,,,
40,2020-03-11,117:153,118:152,private_transport,,,,11.0,,,,,,,,,,,,
40,2020-03-11,117:153,116:154,bus,,,,10.0,,,,,,,,,,,,
40,2020-03-11,118:152,61:413,private_transport,,,,,,,,,,,,,,55.0,,
40,2020-03-11,118:152,45:319,private_transport,,,,,,46.0,,,,,,,,,,
40,2020-03-11,118:152,83:108,bus,,13.0,,,,,,,,,,,,,,
40,2020-03-11,118:152,83:108,private_transport,,10.0,,,,,,,,,,,,,,
40,2020-03-11,118:152,95:112,private_transport,,,,13.0,,,,,,,,,,,16.0,
40,2020-03-11,118:152,117:153,bus,,,,,,,,,,,10.0,,,,,
40,2020-03-11,118:152,118:152,bus,,,,20.0,,,,,,,17.0,,,,15.0,
40,2020-03-11,118:152,118:152,private_transport,,,,19.0,,,,,,,,,,,16.0,
40,2020-03-11,118:152,139:147,bus,,,,,,,,,,,,,,,16.0,
40,2020-03-11,118:152,139:147,private_transport,,,,15.0,,,,,,,,,,,12.0,
40,2020-03-11,118:152,152:134,bus,,,,,,,,,,,27.0,,,,,
40,2020-03-11,118:152,116:154,bus,,,,,,,,,,,,,,,14.0,
40,2020-03-11,118:152,109:169,bus,,16.0,,,,,,,,,,,,,,
40,2020-03-11,118:152,153:133,bus,,,,,,,,,,,11.0,,,,,
40,2020-03-11,118:152,94:113,bus,,,,,,,,,,,12.0,,,,,
40,2020-03-11,120:166,135:135,bus,,,,,,,,,,,,,,,16.0,36.0
40,2020-03-11,120:166,45:319,bus,,,13.0,,,,,,,,,,,,,
