ProjectID,Date,Origin,Destination,Modo,0400_0459,0600_0659,0700_0759,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,2000_2059,2200_2259
40,2019-11-20,100:206,107:207,bus,,,,12.0,,,,,,,,,,,
40,2019-11-20,100:206,107:207,private_transport,,,,14.0,,,,,,,,,,,
40,2019-11-20,100:206,108:170,private_transport,,,,,,,,,,,,,,,18.0
40,2019-11-20,100:206,144:126,bus,,,,,,10.0,,,,,,,,,
40,2019-11-20,100:206,159:127,bus,,,,,,24.0,,,,,,,,,
40,2019-11-20,100:206,83:108,private_transport,,,,,,,,,,,,,,15.0,
40,2019-11-20,104:202,109:169,bus,,12.0,,,,,,,,,,,,,
40,2019-11-20,104:202,276:144,bus,,18.0,,,,,,,,,,,,,
40,2019-11-20,104:202,276:144,private_transport,,12.0,,,,,,,,,,,,,
40,2019-11-20,104:202,98:217,bus,,18.0,,,,,,,,,,,,,
40,2019-11-20,107:207,108:170,private_transport,,,,,,,,,,,,,,,21.0
40,2019-11-20,107:207,159:127,bus,,,,,,25.0,,,,,,,,,
40,2019-11-20,107:207,83:108,private_transport,,,,,,,,,,,,,,11.0,
40,2019-11-20,107:207,151:119,private_transport,,,,,,,,,,,,,,,12.0
40,2019-11-20,109:169,98:217,bus,,,,,,,,,,,,,12.0,,
40,2019-11-20,109:169,98:217,private_transport,,,,,,,,,,,,,12.0,,
40,2019-11-20,110:168,276:144,bus,,,,,,,34.0,,,,,,,,
40,2019-11-20,110:168,98:217,bus,,,,,,,40.0,,,,,,,,
40,2019-11-20,110:168,98:217,private_transport,,,,,,,13.0,,,,,,,,
40,2019-11-20,111:167,98:217,bus,,23.0,,,,,,,,,,,,,
40,2019-11-20,117:153,140:146,bus,,,,,,,,,,,,,10.0,,
40,2019-11-20,118:152,140:146,bus,,,,,,,,,,,,,12.0,,
40,2019-11-20,124:162,159:127,bus,,,,,,11.0,,,,,,,,,
40,2019-11-20,124:162,124:162,bus,,,,,,11.0,,,,,,,,,
40,2019-11-20,124:162,137:149,private_transport,,,,,,12.0,,,,,,,,,
40,2019-11-20,125:161,159:127,bus,,,,,,10.0,,,,,,,,,
40,2019-11-20,126:160,76:314,bus,,,,,,,,,66.0,,,,,,
40,2019-11-20,126:160,76:314,private_transport,,,,,,,,,25.0,,,,,,
40,2019-11-20,128:142,108:170,private_transport,,,,,,,,,,,,,,,10.0
