ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
40,2019-11-21,103:203,150:120,bus,,,,,,,,,27.0,,,,,,,,,,
40,2019-11-21,103:203,158:128,bus,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-21,103:203,97:102,bus,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-21,103:203,97:102,private_transport,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-21,104:202,97:102,bus,,,,,,,,,,,,,,,25.0,,,,
40,2019-11-21,104:202,97:102,private_transport,,,,,,,,,,,,,,,15.0,,,,
40,2019-11-21,104:202,126:160,bus,,,,,,,,,,,,,,,14.0,,,,
40,2019-11-21,104:202,126:160,private_transport,,,,,,,,,,,,,,,13.0,,,,
40,2019-11-21,106:208,107:207,bus,,,,,,16.0,,,,,,,,,,,,,
40,2019-11-21,107:207,107:207,bus,,,,,,14.0,,,,,,,,,,,,,
40,2019-11-21,107:207,107:207,private_transport,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,107:207,106:208,bus,,,,,,16.0,,,,,,,,,,,,,
40,2019-11-21,107:207,112:158,bus,,,,,,28.0,,,,,,,,,,,,,
40,2019-11-21,107:207,57:310,bus,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,109:169,141:145,bus,,,,,,,,,,,,,,,15.0,,,,
40,2019-11-21,109:169,90:117,bus,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-21,110:168,97:102,bus,,,,,,,,,,,,,,,44.0,,,,
40,2019-11-21,110:168,97:102,private_transport,,,,,,,,,,,,,,,29.0,,,,
40,2019-11-21,110:168,126:160,private_transport,,,,,,,,,,,,,,,15.0,,,,
40,2019-11-21,110:168,141:145,bus,,,,,,,,,,,,,,,33.0,,,,
40,2019-11-21,110:168,141:145,private_transport,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,110:168,139:147,private_transport,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-21,110:168,140:146,bus,,,,,,,,,,,,,,,29.0,,,,
40,2019-11-21,111:167,90:117,private_transport,22.0,,,,,,,,22.0,,,,,,,,,,
40,2019-11-21,111:167,111:167,private_transport,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-21,111:167,121:165,bus,,,,,,,39.0,,,,,,,,,,,,
40,2019-11-21,111:167,121:165,private_transport,,,,,,,21.0,,,,,,,,,,,,
40,2019-11-21,111:167,144:126,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,111:167,148:122,private_transport,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-21,111:167,84:107,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,111:167,84:107,private_transport,,,,,,,21.0,,,,,,,,,,,,
40,2019-11-21,111:167,85:106,private_transport,15.0,,,,,,,,,,,,,,,,,,
40,2019-11-21,111:167,86:105,bus,,,,,,,19.0,,,,,,,,,,,,
40,2019-11-21,112:158,107:207,bus,,,,,,21.0,,,,,,,,,,,,,
40,2019-11-21,112:158,106:208,bus,,,,,,13.0,,,,,,,,,,,,,
40,2019-11-21,112:158,112:158,bus,,,,,,17.0,,,,,,,,,,,,,
40,2019-11-21,112:158,112:158,private_transport,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,113:157,90:117,private_transport,,,,,,,,,,,,,,23.0,,,,,
40,2019-11-21,113:157,113:157,private_transport,,,,,,,,,,,,10.0,,,14.0,,,,
40,2019-11-21,113:157,131:139,bus,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,113:157,95:112,private_transport,,,,,,,,,,,,13.0,,,17.0,,,,
40,2019-11-21,115:155,101:205,bus,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-21,115:155,129:141,bus,,,,,,,,,,,,,,29.0,,,,,
40,2019-11-21,115:155,129:141,private_transport,,,,,,,,,,,,,,19.0,,,,,
40,2019-11-21,116:154,97:102,bus,,,,,,,,,,18.0,,,,,,,,,
40,2019-11-21,116:154,126:160,bus,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-21,117:153,113:157,private_transport,,,,,,,,,,,,10.0,,,10.0,,,,
40,2019-11-21,118:152,97:102,bus,,,,,,,,,,42.0,,,,,,,,,
40,2019-11-21,118:152,119:151,bus,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-21,119:151,119:151,bus,,,,,,,,,,27.0,,,,,,,,,
40,2019-11-21,119:151,118:152,bus,,,,,,,,,,18.0,,,,,,,,,
40,2019-11-21,120:166,110:168,bus,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-21,120:166,122:164,private_transport,,,,,,,18.0,,,,,,,,,,,,
40,2019-11-21,120:166,123:163,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,120:166,149:121,private_transport,,,,,,,21.0,,,,,,,,,,,,
40,2019-11-21,121:165,90:117,private_transport,34.0,,,,,,,,24.0,,,,,,,,,,
40,2019-11-21,121:165,121:165,bus,,,,,,,,,39.0,,,,,,,,,,
40,2019-11-21,121:165,121:165,private_transport,,,,,,,,,19.0,,,,,,,,,,
40,2019-11-21,121:165,85:106,private_transport,19.0,,,,,,,,,,,,,,,,,,
40,2019-11-21,121:165,86:105,bus,,,,,,,,,17.0,,,,,,,,,,
40,2019-11-21,121:165,45:319,bus,,,,,,20.0,,,,,,,,,,,,,
40,2019-11-21,121:165,45:319,private_transport,,,,,,65.0,,,,,,,,,,,,,
40,2019-11-21,121:165,58:303,private_transport,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,124:162,90:117,bus,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-21,124:162,90:117,private_transport,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-21,124:162,101:205,bus,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-21,124:162,101:205,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,124:162,129:141,bus,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-21,124:162,129:141,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,125:161,129:141,bus,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-21,125:161,129:141,private_transport,,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,126:160,158:128,bus,,,,,,,,,,14.0,,,,,,,,,
40,2019-11-21,126:160,158:128,private_transport,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-21,126:160,90:117,bus,,,,,,,,,,,,,,,,,24.0,,
40,2019-11-21,126:160,90:117,private_transport,,,,,,,,,,,,,,,,,33.0,,
40,2019-11-21,126:160,144:126,bus,,,,,,,,15.0,,,,,,,,,,,
40,2019-11-21,126:160,85:106,bus,,,,,,,,,,23.0,,,,,,,,,
40,2019-11-21,126:160,85:106,private_transport,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-21,126:160,133:137,bus,,,,,,,,23.0,,,,,,,,,,,
40,2019-11-21,126:160,133:137,private_transport,,,,,,,,16.0,,,,,,,,,,,
40,2019-11-21,126:160,145:125,bus,,,,,,,,,,,,,16.0,,,,,,
40,2019-11-21,126:160,145:125,private_transport,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-21,126:160,88:103,bus,,,,,,,,,,25.0,,,,,,,,,
40,2019-11-21,126:160,88:103,private_transport,,,,,,,,,,19.0,,,,,,,,,
40,2019-11-21,127:159,83:108,bus,,,,,,,,,,,18.0,,,,,,,,
40,2019-11-21,127:159,83:108,private_transport,,,,,,,,,,,15.0,,,,,,,,
40,2019-11-21,131:139,113:157,bus,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-21,132:138,95:112,private_transport,,,,,,,,,,,,12.0,,,,,,,
40,2019-11-21,133:137,83:108,bus,,,,,,,,,,,,14.0,,,,,,,
40,2019-11-21,134:136,83:108,bus,,,,,,,,,,,,45.0,,,,,,,
40,2019-11-21,134:136,83:108,private_transport,,,,,,,,,,,,12.0,,,,,,,
40,2019-11-21,135:135,129:141,bus,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-21,135:135,83:108,bus,,,,,,,,,,,,21.0,,,,,,,
40,2019-11-21,137:149,126:160,private_transport,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-21,137:149,90:117,private_transport,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-21,137:149,101:205,bus,,,,,,,,,,,,,,,,13.0,,,
40,2019-11-21,137:149,101:205,private_transport,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-21,137:149,129:141,bus,,,,,,,,,,,,,,,,27.0,,,
40,2019-11-21,137:149,129:141,private_transport,,,,,,,,,,,,,,,,24.0,,,
40,2019-11-21,137:149,45:319,private_transport,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,138:148,150:120,bus,,,,,,,,,48.0,,,,,,,,,,
40,2019-11-21,138:148,150:120,private_transport,,,,,,,,,22.0,,,,,,,,,,
40,2019-11-21,139:147,97:102,bus,,,,,,,,,,30.0,,,,,,,,,
40,2019-11-21,139:147,95:112,bus,,,16.0,,,,,,,,,,,,,,,,
40,2019-11-21,139:147,95:112,private_transport,,,18.0,,,,,,,,,,,,,,,,
40,2019-11-21,140:146,95:112,bus,,,20.0,,,,,,,,,,,,,,,,
40,2019-11-21,140:146,95:112,private_transport,,,23.0,,,,,,,,,,,,,,,,
40,2019-11-21,140:146,149:121,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,141:145,150:120,bus,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-21,141:145,113:157,bus,,,22.0,,,,,,,,,,,,,,,,
40,2019-11-21,141:145,113:157,private_transport,,,24.0,,,,,,,,,,,,,,,,
40,2019-11-21,141:145,131:139,private_transport,,,13.0,,,,,,,,,,,,,,,,
40,2019-11-21,141:145,95:112,bus,,,24.0,,,,,,,,,,,,,,,,
40,2019-11-21,141:145,95:112,private_transport,,,29.0,,,,,,,,,,,,,,,,
40,2019-11-21,141:145,149:121,bus,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-21,141:145,132:138,bus,,,14.0,,,,,,,,,,,,,,,,
40,2019-11-21,144:126,126:160,bus,,,,,,,,,,18.0,,,,,,,,,
40,2019-11-21,144:126,126:160,private_transport,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-21,144:126,144:126,private_transport,,,,,,,,,,,,,,,,,,10.0,
40,2019-11-21,144:126,138:148,private_transport,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-21,144:126,87:104,private_transport,,,,,,,,,,,,,,,,,,18.0,
40,2019-11-21,145:125,97:102,bus,,,,,,,,,,50.0,,,,,,,,,
40,2019-11-21,145:125,97:102,private_transport,,,,,,,,,,38.0,,,,,,,,,
40,2019-11-21,147:123,97:102,bus,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,148:122,111:167,private_transport,,,,,,,,,,,,13.0,,,,,,,
40,2019-11-21,148:122,148:122,bus,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-21,148:122,148:122,private_transport,,,,,,,,,,,,27.0,,,,,,,
40,2019-11-21,148:122,157:129,private_transport,,,,,,,,,,,,13.0,,,,,,,
40,2019-11-21,150:120,145:125,bus,,,,,,,,,45.0,,,,,,,,,,
40,2019-11-21,150:120,134:136,bus,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-21,152:134,90:117,bus,,,,,,,26.0,,,,,,,,,,,,
40,2019-11-21,152:134,90:117,private_transport,,,,,,,21.0,,,,,,,,,,,,
40,2019-11-21,152:134,83:108,bus,,,,,,,,,,,35.0,,,,,,,,
40,2019-11-21,152:134,83:108,private_transport,,,,,,,,,,,28.0,,,,,,,,
40,2019-11-21,154:132,90:117,bus,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,155:131,97:102,bus,,,,,,,,,,14.0,,,,,,,,,
40,2019-11-21,155:131,97:102,private_transport,,,,,,,,,,18.0,,,,,,,,,
40,2019-11-21,155:131,83:108,bus,,,,,,,,,,,,59.0,,,,,,,
40,2019-11-21,156:130,83:108,bus,,,,,,,,,,,,12.0,,,,,,,
40,2019-11-21,157:129,90:117,private_transport,27.0,,,,,,,,18.0,,,,,,,,,,
40,2019-11-21,157:129,85:106,private_transport,13.0,,,,,,,,20.0,,,,,,,,,,
40,2019-11-21,158:128,141:145,bus,,,,15.0,,,,,,,,,,,,,,,
40,2019-11-21,158:128,90:117,private_transport,13.0,,,,,,,,,,,,,,,,,,
40,2019-11-21,158:128,140:146,bus,,,,16.0,,,,,,,,,,,,,,,
40,2019-11-21,159:127,126:160,bus,,,,,,,,,,51.0,,,,,,,,,
40,2019-11-21,159:127,126:160,private_transport,,,,,,,,,,52.0,,,,,,,,,
40,2019-11-21,159:127,90:117,bus,,,,,,,,,,19.0,,,,,,,,,
40,2019-11-21,159:127,90:117,private_transport,,,,,,,,,,20.0,,,,,,,,,
40,2019-11-21,159:127,129:141,bus,,,,,,,,,,,,,,11.0,,19.0,,,
40,2019-11-21,159:127,129:141,private_transport,,,,,,,,,,,,,,13.0,,17.0,,,
40,2019-11-21,159:127,160:110,bus,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-21,159:127,89:118,bus,,,,,,,,,,,,,,10.0,,10.0,,,
40,2019-11-21,159:127,89:118,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,160:110,85:106,bus,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-21,160:110,88:103,bus,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-21,276:144,90:117,bus,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-21,276:144,85:106,private_transport,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-21,45:319,90:117,private_transport,,,,,,,,,,,,,,,27.0,,,,
40,2019-11-21,45:319,86:105,bus,,,,,19.0,,,,,,,,,,,,,,
40,2019-11-21,45:319,86:105,private_transport,,,,,35.0,,,,,,,,,,,,,,
40,2019-11-21,45:319,87:104,bus,,,,,17.0,,,,,,,,,,,,,,
40,2019-11-21,45:319,87:104,private_transport,,,,,35.0,,,,,,,,,,,,,,
40,2019-11-21,48:301,90:117,private_transport,,,,,,,,,,,,,,,29.0,,,,
40,2019-11-21,50:412,90:117,private_transport,,,,,,,98.0,,,,,,,,,,,,
40,2019-11-21,50:412,85:106,private_transport,,,,,,,46.0,,,,,,,,,,,,
40,2019-11-21,57:310,97:102,bus,,,,,,,,,,,,15.0,,,,,,,
40,2019-11-21,57:310,126:160,bus,,,,,,,,,,,,107.0,,,,,,,
40,2019-11-21,57:310,126:160,private_transport,,,,,,,,,,,,25.0,,,,,,,
