ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
40,2019-11-12,101:205,124:162,bus,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,101:205,137:149,bus,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-12,101:205,137:149,private_transport,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,103:203,109:169,private_transport,,,,,,,,,,,,,10.0,,19.0,,,,
40,2019-11-12,103:203,110:168,bus,,,,,,,,44.0,,,,,,,,,,,
40,2019-11-12,103:203,110:168,private_transport,,,,,,,,27.0,,,,,,,,,,,
40,2019-11-12,103:203,276:144,private_transport,,,,,,,,,,,,23.0,,,,,,,
40,2019-11-12,103:203,85:106,bus,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-12,103:203,98:217,private_transport,,,,,,,,,,,,49.0,,,14.0,,,,
40,2019-11-12,104:202,109:169,bus,,,,,,,,17.0,,,,,,,,,,,
40,2019-11-12,104:202,109:169,private_transport,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-12,104:202,110:168,private_transport,37.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,104:202,104:202,private_transport,25.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,104:202,108:170,private_transport,,,,,,,,,,,,,,13.0,,,,,
40,2019-11-12,104:202,111:167,private_transport,12.0,,,,,,,,,,,,,,,,,,
40,2019-11-12,104:202,113:157,bus,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-12,104:202,121:165,bus,,,,,,,27.0,,,,,,,,,,,,
40,2019-11-12,104:202,121:165,private_transport,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-12,104:202,156:130,bus,,,,,,23.0,,,,,,,,,,,,,
40,2019-11-12,104:202,156:130,private_transport,,,,,,23.0,,,,,,,,,,,,,
40,2019-11-12,104:202,25:525,private_transport,,,,,,,,,,,,,,43.0,,,,,
40,2019-11-12,104:202,84:107,bus,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-12,104:202,95:112,bus,,,,,,,,,,,,,,,,16.0,,,
40,2019-11-12,104:202,96:111,bus,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-12,104:202,96:111,private_transport,,,,,,,,,,,,,,20.0,,,,,
40,2019-11-12,104:202,9:509,private_transport,,,,,,,,,,,,,,23.0,,,,,
40,2019-11-12,105:201,150:120,bus,,,,,,,23.0,,,,,,,,,,,,
40,2019-11-12,106:208,110:168,bus,,,,,,,,,,16.0,,,,,,,,,
40,2019-11-12,106:208,111:167,private_transport,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-12,106:208,158:128,bus,,,,,,,12.0,,,,,,,,,,,,
40,2019-11-12,107:207,110:168,bus,,,,,,,,,,24.0,,,,,,,,,
40,2019-11-12,107:207,110:168,private_transport,,,,,14.0,,,,,21.0,,,,,,,,,
40,2019-11-12,107:207,98:217,bus,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-12,107:207,45:319,private_transport,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-12,108:170,124:162,bus,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-12,108:170,137:149,private_transport,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-12,108:170,121:165,bus,,,,,,,,,,17.0,,,,,,,,,
40,2019-11-12,108:170,84:107,private_transport,,,,,,,,,,11.0,,,,,,,,,
