ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2020-03-11,101:205,109:169,bus,,,,,,,,,,,,,,,,,11.0,,
40,2020-03-11,101:205,97:102,bus,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-11,102:204,61:413,bus,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-11,102:204,61:413,private_transport,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-11,103:203,97:102,bus,,,,,,,,,,,,,,19.0,,,,,
40,2020-03-11,103:203,97:102,private_transport,,,,,,,,,,,,,,12.0,,,,,
40,2020-03-11,103:203,103:203,bus,,,,,,,31.0,,,,,,,,,,,,
40,2020-03-11,103:203,122:164,bus,,,,,,,,,,,,,,18.0,,,,,
40,2020-03-11,103:203,123:163,bus,,,,,,,,,,,,,,12.0,,,,,
40,2020-03-11,103:203,124:162,bus,,,,,,,14.0,,,,,,,,,,,,
40,2020-03-11,103:203,127:159,bus,,,,,,,,,,,,,,13.0,,,,,
40,2020-03-11,103:203,127:159,private_transport,,,,,,,,,,,,,,11.0,,,,,
40,2020-03-11,103:203,131:139,private_transport,,,,,,,15.0,,,,,,,,,,,,
40,2020-03-11,103:203,64:306,bus,,,,,,,12.0,,,,,,,,,,,,
40,2020-03-11,103:203,86:105,bus,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-11,103:203,86:105,private_transport,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-11,103:203,93:114,bus,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-11,107:207,152:134,bus,,,,,,,,,,,,,16.0,,,,,,
40,2020-03-11,107:207,153:133,bus,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,108:170,109:169,private_transport,,,,,,,,,,,,,,,,,12.0,,
40,2020-03-11,108:170,111:167,bus,,,,,,,,,,,,,,,,17.0,,,
40,2020-03-11,108:170,149:121,bus,,,,,,,,,,,,,,,,29.0,,,
40,2020-03-11,108:170,149:121,private_transport,,,,,,,,,,,,,,,,20.0,,,
40,2020-03-11,109:169,109:169,bus,,,,,,,,23.0,,,,,,,,12.0,,,
40,2020-03-11,109:169,109:169,private_transport,35.0,,,,,,,16.0,,,,,,,,,,,
40,2020-03-11,109:169,127:159,bus,,,,,,,,,,,,,,,,34.0,,,
40,2020-03-11,109:169,93:114,private_transport,14.0,,,,,,,,,,,,,,,,,,
40,2020-03-11,109:169,152:134,bus,,,,,,,,,,,,,,,,11.0,,,
40,2020-03-11,109:169,149:121,private_transport,,,,,,,,,,,,,,,,11.0,,,
40,2020-03-11,109:169,110:168,bus,,,,28.0,,,,,,,,11.0,,,,,,,
40,2020-03-11,109:169,110:168,private_transport,16.0,,,,,,,,,,,,,,,,,,
40,2020-03-11,109:169,126:160,bus,,,,,,,,,,,,,,,,30.0,,,
40,2020-03-11,109:169,140:146,private_transport,,,,,,,12.0,,,,,,,,,,,,
40,2020-03-11,109:169,83:108,private_transport,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-11,109:169,85:106,bus,,,,,,11.0,,,,,,,,,,,,,
40,2020-03-11,109:169,98:217,bus,,,,,,,,15.0,,,,16.0,,,,11.0,,,
40,2020-03-11,109:169,98:217,private_transport,12.0,,,,,,,11.0,,,,,,,,,,,
40,2020-03-11,110:168,109:169,bus,,,,,,46.0,,,,,,,,,,34.0,,,
40,2020-03-11,110:168,109:169,private_transport,,,,,,26.0,,,,,,,,,,20.0,,,
40,2020-03-11,110:168,93:114,bus,,,,,,,,,,,,,,,,12.0,,,
40,2020-03-11,110:168,93:114,private_transport,,,,,,13.0,,,,,,,,,,,,,
40,2020-03-11,110:168,111:167,private_transport,,,,,,,,,,,,,,,,11.0,,,
40,2020-03-11,110:168,149:121,bus,,,,,,,,,,,,,,,,48.0,,,
40,2020-03-11,110:168,149:121,private_transport,,,,,,,,,,,,,,,,40.0,,,
40,2020-03-11,110:168,110:168,bus,,,,,,,,,,,,106.0,,,,23.0,,,
40,2020-03-11,110:168,110:168,private_transport,,,,,,,,,,,,,,,,22.0,,,
40,2020-03-11,110:168,98:217,bus,,,,,,15.0,,,,,,36.0,,,,19.0,,,
40,2020-03-11,110:168,98:217,private_transport,,,,,,18.0,,,,,,,,,,11.0,,,
40,2020-03-11,110:168,148:122,bus,,,,,,,,,,,,,,,,13.0,,,
40,2020-03-11,110:168,148:122,private_transport,,,,,,,,,,,,,,,,14.0,,,
40,2020-03-11,110:168,94:113,bus,,,,,,13.0,,,,,,,,,,,,,
40,2020-03-11,110:168,94:113,private_transport,,,,,,,,,,,,,,,,10.0,,,
40,2020-03-11,111:167,111:167,bus,,,,,,,,,,,,,,,,69.0,,,
40,2020-03-11,111:167,111:167,private_transport,,,,,,,,,,,,,,,,68.0,,,
40,2020-03-11,111:167,98:217,private_transport,,,,,,,,,,,,,,,12.0,,,,
40,2020-03-11,111:167,276:144,bus,,,,,,,,,,,,,,,11.0,,,,
40,2020-03-11,111:167,91:116,bus,,,,,,,,,,,,,,,12.0,,,,
40,2020-03-11,111:167,92:115,bus,,,,,,,,,,,,,,,18.0,,,,
40,2020-03-11,111:167,92:115,private_transport,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-11,112:158,127:159,bus,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-11,112:158,152:134,bus,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,112:158,152:134,private_transport,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-11,112:158,153:133,bus,,,,,,,,,,,,,14.0,,,,,,
40,2020-03-11,112:158,94:113,bus,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,112:158,154:132,bus,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,113:157,113:157,bus,,,,,,,,,,,,,,,13.0,,,,
40,2020-03-11,113:157,95:112,bus,,,,,,,,,,,,,,,18.0,,,,
40,2020-03-11,115:155,158:128,private_transport,,,,,,,,,,,,,64.0,,,,,,
40,2020-03-11,115:155,88:103,private_transport,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-11,116:154,103:203,private_transport,,,,,,,,,,,,12.0,,,,,,,
40,2020-03-11,116:154,45:319,private_transport,27.0,,,,,,,,,,,,,,,,,,
40,2020-03-11,120:166,133:137,bus,,,30.0,,,,,,,,,,,,,,,,
40,2020-03-11,120:166,144:126,bus,,,14.0,,,,,,,,,,,,,,,,
40,2020-03-11,120:166,144:126,private_transport,,,12.0,,,,,,,,,,,,,,,,
40,2020-03-11,120:166,89:118,bus,,,,,,,,,,,,15.0,,,,,,,
40,2020-03-11,122:164,109:169,bus,,,,,,,,,,,,,,,12.0,,11.0,,
40,2020-03-11,122:164,153:133,bus,,,,,,,,,,,,,,,,,,,11.0
40,2020-03-11,122:164,126:160,private_transport,41.0,,,,,,,,,,,,,,,,,,
40,2020-03-11,122:164,83:108,bus,,,,,,,,,,,,,,,,,42.0,,
