ProjectID,Date,Origin,Destination,Modo,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,2000_2059,2100_2159,2200_2259
40,2020-03-03,101:205,111:167,bus,,,,,,,,,,,,,,,,10.0,,
40,2020-03-03,101:205,141:145,bus,,,,,,13.0,,,,,,,,,,,,
40,2020-03-03,101:205,160:110,private_transport,,,,,,10.0,,,,,,,,,,,,
40,2020-03-03,101:205,96:111,bus,,,,,,,,,,,,,,,,10.0,,
40,2020-03-03,101:205,99:101,bus,,,,,,28.0,,,,,,,,,,,,
40,2020-03-03,102:204,99:101,bus,,,,,,,,,,,11.0,,,,,,,
40,2020-03-03,102:204,99:101,private_transport,,,,,,,,,,,10.0,,,,,,,
40,2020-03-03,102:204,108:170,private_transport,,,,,10.0,,,,,,,,,,,,,
40,2020-03-03,102:204,118:152,bus,,,,,,,,,,,,,,,,,,11.0
40,2020-03-03,102:204,120:166,bus,,,,,,,,,11.0,,,,,,,,,
40,2020-03-03,102:204,120:166,private_transport,,,,,,,,,10.0,,,,,,,,,
40,2020-03-03,102:204,126:160,bus,,,,,10.0,,,,,,,,,,,,,
40,2020-03-03,102:204,135:135,bus,,,,,,,,,,,,,,,,,11.0,
40,2020-03-03,105:201,154:132,bus,,,,,,,,,,,10.0,,,,,,,
40,2020-03-03,106:208,130:140,private_transport,,,,,,,,,,,10.0,,,,,,,
40,2020-03-03,106:208,153:133,bus,,,,,,,,,,,11.0,,,,,,,
40,2020-03-03,107:207,154:132,bus,,,,,,,,,,,17.0,,,,,,,
40,2020-03-03,108:170,96:111,bus,,,,,,,,,15.0,,,,,,,,,
40,2020-03-03,108:170,96:111,private_transport,,,,,,,,,15.0,,,,,,,12.0,,
40,2020-03-03,108:170,108:170,private_transport,,,,,,,,,,,,,,,,10.0,,
40,2020-03-03,108:170,117:153,bus,,,,,,,,,,,,,,,,,,10.0
40,2020-03-03,110:168,109:169,bus,,,,,,19.0,,,,,,,,,,,,
40,2020-03-03,110:168,109:169,private_transport,,,,,,17.0,,,,,,,,,,,,
40,2020-03-03,110:168,276:144,bus,,,,,,31.0,,,,,,,,,,,,
40,2020-03-03,110:168,276:144,private_transport,,,,,,19.0,,,,,,,,,,,,
40,2020-03-03,110:168,94:113,bus,,,,,,11.0,,,,,,,,,,,,
40,2020-03-03,110:168,98:217,bus,,,,,,46.0,,,,,,,,,,,,
40,2020-03-03,110:168,98:217,private_transport,,,,,,32.0,,,,,,,,,,,,
40,2020-03-03,111:167,111:167,bus,,11.0,,,,,,,,,,,,,,,,
40,2020-03-03,111:167,111:167,private_transport,,12.0,,,,,,,,,,,,,,,,
40,2020-03-03,111:167,148:122,private_transport,,10.0,,,,,,,,,,,,,,,,
40,2020-03-03,112:158,154:132,bus,,,,,,,,,,,15.0,,,,,,,
40,2020-03-03,112:158,83:108,bus,,,,,,,,,,,12.0,,,,,,,
40,2020-03-03,113:157,145:125,bus,,,,,,,,,,13.0,,,,,,,,
40,2020-03-03,113:157,145:125,private_transport,,,,,,,,,,12.0,,,,,,,,
40,2020-03-03,113:157,45:319,bus,,,,,,,,,,20.0,,,,,,,,
40,2020-03-03,117:153,145:125,bus,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,117:153,155:131,bus,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,118:152,160:110,bus,,,,,,,,,,,10.0,,,,,,,
40,2020-03-03,118:152,108:170,private_transport,,,,,,,,,,,12.0,,,,,,,
40,2020-03-03,119:151,160:110,bus,,,,,,,,,,,16.0,,,,,,,
40,2020-03-03,119:151,160:110,private_transport,,,,,,,,,,,12.0,,,,,,,
40,2020-03-03,119:151,96:111,bus,,,,,,,,,,,17.0,,,,,,,
40,2020-03-03,119:151,136:150,bus,,,11.0,,,,,,,,,,,,,,,
40,2020-03-03,119:151,136:150,private_transport,,,11.0,,,,,,,,,,,,,,,
