ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-13,101:205,45:319,bus,,,,,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-13,101:205,45:319,private_transport,,,,,,,,,17.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,45:319,private_transport,,,,,,,,,64.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,100:206,bus,,,,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-13,103:203,102:204,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,103:203,bus,,,,,,,18.0,,25.0,,,,25.0,11.0,,,,,15.0,,,,
40,2019-11-13,103:203,103:203,private_transport,,,,,,,19.0,,22.0,,,,13.0,,,11.0,,,19.0,,,,
40,2019-11-13,103:203,104:202,bus,,,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,103:203,104:202,private_transport,,,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,103:203,107:207,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,,
40,2019-11-13,103:203,108:170,private_transport,,,,,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,110:168,bus,,,,,,,,,,,,,15.0,,,,,,,,,,
40,2019-11-13,103:203,110:168,private_transport,,,,,,,,,,,,,15.0,,,,,,,,,,
40,2019-11-13,103:203,111:167,private_transport,,,,,,,,,,,,,,,,,,,,,,,11.0
40,2019-11-13,103:203,115:155,private_transport,,,,,,,33.0,,,,,,,,,,,,,,,,
40,2019-11-13,103:203,121:165,bus,,,,,,,,,,,,,,22.0,,,,,,,,,
40,2019-11-13,103:203,121:165,private_transport,,,,,,,,,,,,,,20.0,,,,,,,,,33.0
40,2019-11-13,103:203,137:149,bus,,,,,,,,,,14.0,,,,,,,,,,,,,
40,2019-11-13,103:203,138:148,bus,,,,,,,17.0,,25.0,,,,43.0,13.0,,13.0,,,21.0,,,,15.0
40,2019-11-13,103:203,138:148,private_transport,,,,,,,15.0,,49.0,,,,29.0,12.0,,,,,14.0,,,,13.0
40,2019-11-13,103:203,144:126,bus,,,,,,,,20.0,,,,,,,,,,,,,,,
40,2019-11-13,103:203,157:129,private_transport,,,,,,,,,,,,,,,,,,,,,,,29.0
40,2019-11-13,103:203,159:127,bus,,,,,,,,,,18.0,,,,,,,,,,,,,
40,2019-11-13,103:203,160:110,bus,,,,,,,,,14.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,160:110,private_transport,,,,,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,25:525,private_transport,,,,,,,,,46.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,48:301,private_transport,,,,,,,,,60.0,,,,,,,,,,,,,,
40,2019-11-13,103:203,61:413,private_transport,,,62.0,,,,,,,,,,,,,,,,,,,,
40,2019-11-13,103:203,86:105,bus,,,,,,,,17.0,,,,,,,,,,,,,,,
40,2019-11-13,103:203,87:104,private_transport,,,,10.0,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-13,103:203,88:103,bus,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-13,103:203,96:111,bus,,,,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-13,104:202,45:319,private_transport,,,,,,,,,10.0,,,,,,,,,,11.0,,,,
40,2019-11-13,104:202,104:202,bus,,,,,,,,,,,,,,,,,,,,13.0,,,
40,2019-11-13,104:202,104:202,private_transport,,,,,,,,,,,,,,,,,,,,11.0,,,
40,2019-11-13,104:202,111:167,bus,,,,,,,,,,,,,,,,,,,,22.0,,,
40,2019-11-13,104:202,111:167,private_transport,,,,,,,,,,,,,,,,,,,,20.0,,,
40,2019-11-13,104:202,115:155,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,137:149,bus,,,,,22.0,,,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,137:149,private_transport,,,,,18.0,,,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,138:148,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,144:126,private_transport,,,,,,,,,,,,,,,,,,31.0,,,,,
40,2019-11-13,104:202,159:127,bus,,,,,13.0,,,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,159:127,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,48:301,bus,,,,,,,,,,,,,,,,,,,18.0,,,,
40,2019-11-13,104:202,48:301,private_transport,,,,,,,,,10.0,,,,,,,,,,14.0,,,,
40,2019-11-13,104:202,86:105,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-13,104:202,86:105,private_transport,,,,,,,,,,,,,,,,,,18.0,,,,,
40,2019-11-13,104:202,96:111,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-13,104:202,124:162,bus,,,,,20.0,,,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,124:162,private_transport,,,,,18.0,,,,,,,,,,,,,,,,,,
40,2019-11-13,104:202,50:412,private_transport,,,,,,42.0,,,,,,,,,,86.0,,,,,,,
40,2019-11-13,104:202,56:416,private_transport,,,,,,,,,,81.0,,,,,,,,,,,,,
40,2019-11-13,104:202,64:306,private_transport,,,,,,,,,,,,,,,,,,,,,64.0,,
