ProjectID,Date,Origin,Destination,Modo,0500_0559,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-20,50:412,107:207,private_transport,,,,,,27.0,,,,,,,,,
40,2019-11-20,50:412,101:205,private_transport,,,,,,10.0,,,,,,,,,
40,2019-11-20,61:413,100:206,bus,,,,,23.0,,,,,,,,,,
40,2019-11-20,61:413,100:206,private_transport,,,,,35.0,,,,,,,,,,
40,2019-11-20,61:413,83:108,bus,,,,,10.0,,,,,,,,,,
40,2019-11-20,61:413,143:143,bus,,,,,13.0,,,,,,,,,,
40,2019-11-20,61:413,143:143,private_transport,,,,,18.0,,,,,,,,,,
40,2019-11-20,61:413,107:207,bus,,,,,12.0,,,,,,,,,,
40,2019-11-20,61:413,107:207,private_transport,,,,,25.0,,,,,,,,,,
40,2019-11-20,64:306,64:306,bus,,,,,,,,,,84.0,,,,,
40,2019-11-20,64:306,64:306,private_transport,,,,,,,,,,67.0,,,,,
40,2019-11-20,68:315,64:306,private_transport,,,,,,,,,,11.0,,,,,
40,2019-11-20,76:314,111:167,bus,,,,,,,,,,,,,,,10.0
40,2019-11-20,83:108,108:170,private_transport,,,,,,,,,,,,,,,11.0
40,2019-11-20,83:108,111:167,private_transport,,,,,,,,,,,,,,,10.0
40,2019-11-20,83:108,61:413,private_transport,,,,,,,,10.0,,,,,,,
40,2019-11-20,83:108,100:206,bus,,,,,,,,,,,22.0,,,,
40,2019-11-20,83:108,100:206,private_transport,,,,,,,,,,,11.0,,,,
40,2019-11-20,83:108,83:108,bus,60.0,,,,,,17.0,,,,11.0,,,21.0,
40,2019-11-20,83:108,83:108,private_transport,63.0,,,,,,,11.0,,,,,,,
40,2019-11-20,83:108,143:143,bus,,,,,,,,,,,13.0,,,,
40,2019-11-20,83:108,98:217,bus,,,,,,,17.0,,,,,,,,
40,2019-11-20,83:108,107:207,bus,,,,,,,,,,,24.0,,,,
40,2019-11-20,83:108,104:202,private_transport,,,,,,,,,16.0,,,,,,
40,2019-11-20,83:108,128:142,bus,,,,,,,,,,,11.0,,,,
40,2019-11-20,83:108,129:141,bus,,,,,,,,,,,,,,17.0,
40,2019-11-20,83:108,130:140,bus,,,,,,,,,,,,,,17.0,
40,2019-11-20,83:108,110:168,bus,,,,,,,,,16.0,,,,,,
40,2019-11-20,83:108,110:168,private_transport,,,,,,,,,11.0,,,,,,
40,2019-11-20,87:104,91:116,bus,,,,,,,,,,,,,10.0,,
40,2019-11-20,87:104,91:116,private_transport,,,,,,,,,,,,,14.0,,
40,2019-11-20,87:104,87:104,bus,,,,,,,,,,,,,28.0,,
40,2019-11-20,87:104,87:104,private_transport,,,,,,,,,,,,,11.0,,
40,2019-11-20,87:104,92:115,bus,,,,,,,,,,,,,13.0,,
40,2019-11-20,91:116,144:126,bus,,,,,,,,,,,,,12.0,,
40,2019-11-20,91:116,91:116,bus,,,,,,,,,,,,,11.0,,
40,2019-11-20,91:116,87:104,bus,,,,,,,,,,,,,13.0,,
40,2019-11-20,91:116,87:104,private_transport,,,,,,,,,,,,,16.0,,
40,2019-11-20,94:113,144:126,bus,,11.0,,,,,,,,,,,,,
40,2019-11-20,96:111,98:217,bus,,,,11.0,,,,,,,,,,,
40,2019-11-20,97:102,100:206,bus,,,11.0,,,,,,,,,,,,
40,2019-11-20,97:102,83:108,bus,,,31.0,,,,,,,,,,,,
40,2019-11-20,97:102,83:108,private_transport,,,11.0,,,,,,,,,,,,
40,2019-11-20,97:102,109:169,private_transport,,,13.0,,,,,,,,,,,,
40,2019-11-20,97:102,98:217,bus,,,15.0,,,,,,,,,,,,
40,2019-11-20,97:102,107:207,bus,,10.0,,,,,,,,,,,,,
40,2019-11-20,97:102,276:144,bus,,,11.0,,,,,,,,,,,,
40,2019-11-20,98:217,159:127,bus,,27.0,,,,,,,,,,,,,
40,2019-11-20,98:217,83:108,bus,,,,,,,,25.0,,,,,,,
40,2019-11-20,98:217,83:108,private_transport,,,,,,,,23.0,,,,15.0,,,
40,2019-11-20,98:217,109:169,bus,,,,,,,,,,,,11.0,,,
40,2019-11-20,98:217,109:169,private_transport,,,,,,,,,,,,14.0,,,
40,2019-11-20,98:217,143:143,bus,,,,,,,,,,,,13.0,,,
40,2019-11-20,98:217,98:217,private_transport,,,,,,,,,,,,13.0,,,
40,2019-11-20,98:217,104:202,bus,,,,,,,,,14.0,,,,,,
40,2019-11-20,98:217,110:168,bus,,,,,,,,,17.0,,,,,,
40,2019-11-20,98:217,110:168,private_transport,,,,,,,,,15.0,,,,,,
