ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
40,2020-03-12,101:205,149:121,bus,,,,,,,,,,,12.0,,,,,,,,,
40,2020-03-12,101:205,149:121,private_transport,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-12,101:205,98:217,bus,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-12,102:204,95:112,private_transport,,,,,,,,,,,,,,12.0,,,,,,
40,2020-03-12,103:203,103:203,bus,,,,,14.0,,,,,,,,,,,,,,,
40,2020-03-12,103:203,103:203,private_transport,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-12,103:203,104:202,private_transport,,,,,,,,,,,,,,,,31.0,,,,
40,2020-03-12,103:203,111:167,bus,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-12,103:203,111:167,private_transport,,,,,,,,,,11.0,44.0,,,,,47.0,,,10.0,
40,2020-03-12,103:203,121:165,private_transport,,,,,,,,,,,,,,,,31.0,,,,
40,2020-03-12,103:203,138:148,bus,,,,,24.0,,,,,,10.0,,,,,,,,,
40,2020-03-12,103:203,157:129,private_transport,,,,,,,,,,,,,,,,25.0,,,,
40,2020-03-12,103:203,158:128,private_transport,,,,,,,,,,,,,,,,14.0,,,,
40,2020-03-12,103:203,25:525,private_transport,,,,,,,,13.0,,,,,,,,,,,,
40,2020-03-12,103:203,84:107,private_transport,,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-12,104:202,104:202,bus,,,,,,,,,,,,,,,,,,,13.0,
40,2020-03-12,104:202,104:202,private_transport,,,,,,,,,,,,,,,,,,,38.0,
40,2020-03-12,104:202,111:167,bus,,,,,39.0,,,11.0,23.0,15.0,,,,,25.0,,,,18.0,
40,2020-03-12,104:202,111:167,private_transport,,,,,55.0,,,12.0,29.0,45.0,,,,,29.0,,,,19.0,
40,2020-03-12,104:202,138:148,bus,,,,,10.0,,,,11.0,,,,,,,,,,,
40,2020-03-12,104:202,138:148,private_transport,,,,,,,,,12.0,,,,,,,,,,13.0,
40,2020-03-12,104:202,157:129,bus,,,,,21.0,,,,,,,,,,,,,,,
40,2020-03-12,104:202,158:128,bus,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-12,104:202,110:168,bus,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-12,104:202,130:140,bus,,,,,,,,13.0,,,,,,,,,,,,
40,2020-03-12,104:202,130:140,private_transport,,,,,,,,11.0,,,,,,,,,,,,
40,2020-03-12,104:202,144:126,bus,,,,,,,,,,,,,,,,,,,13.0,
40,2020-03-12,104:202,153:133,bus,,,,,,,,16.0,,,,,,,,,,,,
40,2020-03-12,104:202,154:132,bus,,,,,,,,28.0,,,,,,,,,,,,
40,2020-03-12,104:202,154:132,private_transport,,,,,,,,13.0,,,,,,,,,,,,
40,2020-03-12,104:202,87:104,bus,,,,,,,,,24.0,,,,,,22.0,,,,26.0,
40,2020-03-12,104:202,87:104,private_transport,,,,,,,,,,,,,,,21.0,,,,,
40,2020-03-12,104:202,91:116,bus,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-12,104:202,9:509,private_transport,,,65.0,,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,149:121,bus,,,,,,,,,,,17.0,,,,,,,,,
40,2020-03-12,108:170,149:121,private_transport,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-12,108:170,95:112,private_transport,,,,,,,,,,,,,,16.0,,,,,,
40,2020-03-12,108:170,111:167,private_transport,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-12,108:170,87:104,private_transport,41.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,91:116,private_transport,17.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,108:170,9:509,private_transport,,,,,,,,,,18.0,,,,,,,,,,
40,2020-03-12,108:170,109:169,private_transport,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-12,108:170,131:139,private_transport,,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-12,108:170,148:122,bus,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-12,108:170,83:108,private_transport,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-12,108:170,92:115,private_transport,13.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,109:169,111:167,bus,,,,,,,,,39.0,,,,,,,,,,,13.0
40,2020-03-12,109:169,111:167,private_transport,,,,,,,,,22.0,,,,,,,,,,,15.0
40,2020-03-12,109:169,57:310,bus,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-12,109:169,57:310,private_transport,,,,,18.0,,,,,,,,,,,,,,,
40,2020-03-12,109:169,61:413,bus,,,,30.0,,,,,,,,,,,,,,,,
40,2020-03-12,110:168,103:203,bus,,,,,,,,,,,,,,,,,17.0,,,
40,2020-03-12,110:168,103:203,private_transport,,,,,,,,,,,,,,,,,23.0,,,
40,2020-03-12,110:168,104:202,bus,,,,,,,,18.0,,,,,,,,,,,,
40,2020-03-12,110:168,104:202,private_transport,,,,,,,,,,,,,,,,,10.0,,,
40,2020-03-12,110:168,111:167,bus,,,,,12.0,,,29.0,47.0,42.0,,,,,32.0,,,,,45.0
40,2020-03-12,110:168,111:167,private_transport,,,,,,,,17.0,71.0,92.0,,,,,38.0,10.0,,,,61.0
40,2020-03-12,110:168,121:165,bus,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-12,110:168,121:165,private_transport,,,,,,,,,14.0,,,,,,,,,,,
40,2020-03-12,110:168,138:148,bus,,,,,,,,,13.0,,,,,,11.0,,47.0,,,
40,2020-03-12,110:168,138:148,private_transport,,,,,,,,,,,,,,,11.0,,31.0,,,
40,2020-03-12,110:168,157:129,bus,,,,,48.0,,,,13.0,,,,,,,,,,,
40,2020-03-12,110:168,157:129,private_transport,,,,,,,,,16.0,,,,,,,,,,,
40,2020-03-12,110:168,158:128,bus,,,,,24.0,,,,,,,,,,,,,,,
40,2020-03-12,110:168,110:168,bus,,,,,,,20.0,,,,,,,,,,,,,
40,2020-03-12,110:168,110:168,private_transport,,,,,,,17.0,,,,,,,,,,,,,
40,2020-03-12,110:168,144:126,private_transport,,,,,,,,,12.0,,,,,,,,,,10.0,
40,2020-03-12,110:168,87:104,bus,,,,,,,,,20.0,,,,,,13.0,,,,32.0,
40,2020-03-12,110:168,87:104,private_transport,,,,,,,,,,,,,,,12.0,,,,28.0,
40,2020-03-12,110:168,91:116,private_transport,,,,,,,,,,,,,,,,,,,16.0,
40,2020-03-12,110:168,92:115,bus,,,,,,,,,,,,,,,,,,,13.0,
40,2020-03-12,110:168,45:319,bus,,,,,,,,,,,50.0,,,,,,,,,
40,2020-03-12,110:168,45:319,private_transport,,,,,,,,,,,73.0,,,,,,,,,
40,2020-03-12,110:168,58:303,private_transport,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-12,111:167,149:121,private_transport,,,,,,,,,,,,19.0,,,,,,,,
40,2020-03-12,111:167,98:217,private_transport,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-12,111:167,95:112,private_transport,95.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,111:167,103:203,private_transport,,,,,,,,,,,,,,,,,,,10.0,
40,2020-03-12,111:167,104:202,bus,,,,,,,,46.0,27.0,11.0,,,,33.0,,,,27.0,16.0,
40,2020-03-12,111:167,104:202,private_transport,49.0,,,,,,,50.0,49.0,45.0,,,,20.0,,,,35.0,31.0,
40,2020-03-12,111:167,111:167,bus,,,,,29.0,,,146.0,32.0,49.0,61.0,33.0,122.0,,13.0,294.0,48.0,154.0,10.0,
40,2020-03-12,111:167,111:167,private_transport,13.0,,,,38.0,,,140.0,68.0,67.0,85.0,113.0,48.0,,14.0,311.0,92.0,96.0,23.0,
40,2020-03-12,111:167,121:165,bus,,,,,,,,,,19.0,,,,,,,,,,
40,2020-03-12,111:167,121:165,private_transport,,,,,,,,,,25.0,,,,,,,,,,
40,2020-03-12,111:167,138:148,bus,,,,,,,,14.0,,,,,,,,30.0,,,10.0,
40,2020-03-12,111:167,138:148,private_transport,,,,,,,,14.0,,,,12.0,,,,26.0,,17.0,,
40,2020-03-12,111:167,157:129,bus,,,,,14.0,,,,,19.0,11.0,,,,,,,,,
40,2020-03-12,111:167,157:129,private_transport,,,,,,,,,,26.0,,,,,,,,,,
40,2020-03-12,111:167,110:168,bus,,,,,,,10.0,,,11.0,,,,40.0,,,,,,
40,2020-03-12,111:167,110:168,private_transport,86.0,,,,,,,,10.0,51.0,,125.0,,38.0,,,,,,
40,2020-03-12,111:167,144:126,bus,,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-12,111:167,144:126,private_transport,,,,,,,,,,,,,,,16.0,,11.0,,,
40,2020-03-12,111:167,153:133,bus,,,,,,,,,,,,,,,,,,25.0,,
40,2020-03-12,111:167,153:133,private_transport,,,,,,,,,,,,,,,,,,17.0,,
40,2020-03-12,111:167,154:132,bus,,,,,,,,31.0,,,,,,,,,,18.0,,
40,2020-03-12,111:167,154:132,private_transport,,,,,,19.0,,20.0,,,,,,,,,,23.0,,
40,2020-03-12,111:167,87:104,bus,,,,,,,,,,,,,,,48.0,,21.0,,,
